1,2,3
0.04780811372046102,0.0,0.02692543770382671
0.022139254249467694,0.0,0.014048246325201996
0.004685307010444568,0.0,0.0033289474300353936
8.771930305029904e-06,0.0,0.0
0.008960526368786017,0.0,0.0017938596976914834
0.01595285126103064,0.0006249999860301614,0.003872806742468751
0.020416666887429432,0.001708333380520344,0.018355262859442615
0.03703618365704499,0.0024999999441206455,0.02997806949516464
0.05819736895041148,0.0117083340883255,0.061298243699926196
0.08822149154347196,0.02162500040140003,0.10666228095559697
0.09557236875499305,0.04958333261311054,0.12478947745464546
0.18254276055622062,0.16262498497962952,0.220372808705035
0.1876436394676076,0.08158333227038383,0.24629825010503592
0.1533607446805323,0.006791666382923722,0.23445614052348232
0.10918969225224971,0.0,0.20430263666141973
0.08603837926440112,0.0013749999925494196,0.16814911923843043
0.07670613919091059,0.020291665568947792,0.12739912758651803
0.0670109655562364,0.017291666939854622,0.1003333346682331
0.06846600709487623,0.03845833474770188,0.08922368580610246
0.0726633771860897,0.06925000436604023,0.1021140378985652
0.05553837686487608,0.05837500561028719,0.10217105567847427
0.035817982456520486,0.020333330961875618,0.07920175349327589
0.027989034340670946,0.013958333875052634,0.06649561284575611
0.02616228023745,0.015291666612029076,0.058684210011147354
0.03072916696883591,0.0201666671782732,0.0653464910053452
0.03599122725580329,0.026125000789761543,0.08021052456215809
0.01962938523502089,0.0028750000055879354,0.045324560646948064
0.009166666770971986,0.0,0.01012719415226265
0.03724013113337845,0.0,0.016828946850421887
0.0675460525591533,0.0068333328199514645,0.03799122835411445
0.052128288978278044,0.03445833409205079,0.04094736845428614
0.11134320253346998,0.0840416643768549,0.09875438805350936
0.16019627166372774,0.08583333157002926,0.16376754254298775
0.18050657932632785,0.11054166406393051,0.21577193293916552
0.2099133753585384,0.11783333867788315,0.26908333109397636
0.24644846298829898,0.14154165983200073,0.342008777158825
0.23946710176479477,0.09437499940395355,0.3257324608336938
0.34089802725142554,0.20479166507720947,0.4222894757986069
0.32011842225237114,0.1900833398103714,0.3889166704918209
0.2689978034284554,0.09658333286643028,0.338276312539452
0.22262719512524964,0.07837499678134918,0.2532105236069152
0.1935778506273269,0.1847083382308483,0.1995482434959788
0.17159649244422326,0.221458338201046,0.1663815847745067
0.16816557146912123,0.21679167449474335,0.1709298275803265
0.17828070030756002,0.11045833118259907,0.1710263166674658
0.16712828982264527,0.12775000557303431,0.15178070452652478
0.13285197299094426,0.1363749951124191,0.1161447384174129
0.08612500132930061,0.07008334062993526,0.06338157755932403
0.04306798249193602,0.006833333522081375,0.027736841363979404
0.028815789686632343,0.0,0.015228070164754937
0.007373903436114472,0.0,0.0029956140481915915
0.003551535082040477,0.0,0.0007061403440801721
0.011592105663447384,0.0,0.0031315788847247235
0.04094517567510162,0.0037500001490116115,0.030513157479857143
