0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.057078128654970806,0.06595682613768956,0.029266666666666667
0.354278830409356,0.2969407817969666,0.26097777777777775
0.52200350877193,0.4807287047841302,0.466288888888889
0.5640598830409336,0.5241376896149359,0.5170222222222222
0.5703878362573082,0.523846266044341,0.5185333333333335
0.5599054970760243,0.510356767794633,0.5062666666666666
0.5479192982456145,0.49796966161026956,0.49402222222222203
0.5253394152046805,0.4741957409568266,0.4729777777777778
0.4668605847953218,0.405516919486582,0.41086666666666694
0.32217309941520517,0.2317520420070008,0.2539777777777778
0.07097076023391784,0.02785210035005841,0.03144444444444444
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.055742690058479635,0.06553704784130703,0.028666666666666667
0.35495157894736845,0.3012260793465571,0.26622222222222225
0.5208376608187132,0.48633051341890415,0.47480000000000006
0.5615415204678363,0.5300385064177349,0.5263111111111111
0.5666313450292391,0.529511085180862,0.5274666666666668
0.5558743859649136,0.5154119019836624,0.5136888888888889
0.54435953216374,0.5024448658109679,0.5002666666666666
0.5231614035087716,0.4783812718786468,0.4786222222222223
0.4664488888888902,0.4105285880980165,0.4167555555555555
0.3231108771929822,0.23619136522753803,0.2600888888888889
0.07211555555555546,0.027980163360560212,0.03208888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.054880233918128685,0.06653646441073514,0.029155555555555556
0.3546219883040928,0.3054804550758457,0.2691111111111111
0.5193780116959061,0.48876079346557666,0.4727555555555555
0.5595085380116954,0.5309947491248534,0.5221333333333333
0.5649457309941524,0.5294679113185496,0.5215555555555556
0.5543997660818719,0.5148028004667442,0.5069555555555556
0.5423679532163717,0.501250583430572,0.4926222222222223
0.520131461988306,0.4770691365227558,0.47080000000000016
0.4635366081871337,0.41003617269544923,0.4102444444444444
0.32232046783625773,0.23630630105017447,0.25497777777777775
0.0736032748538009,0.02783693115519264,0.031133333333333332
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.05341239766081875,0.0662039089848307,0.028822222222222225
0.35096982456140463,0.2988354725787636,0.2584444444444444
0.5184259649122801,0.4796397316219385,0.4583777777777778
0.5611478362573102,0.5233853558926501,0.5092
0.5684898245614014,0.5236604434072335,0.5105777777777778
0.5588746198830407,0.5100714702450422,0.49795555555555576
0.5470149707602365,0.49724270711785423,0.48506666666666676
0.5242844444444446,0.47382526254375734,0.46437777777777783
0.4671319298245604,0.4077152858809778,0.40491111111111106
0.32581076023391753,0.23710210035005813,0.25291111111111103
0.07676842105263122,0.030944282380396818,0.03451111111111111
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.05161754385964903,0.06426896149358234,0.02751111111111111
0.3494594152046784,0.294236872812135,0.25611111111111107
0.5205967251462001,0.47945857642940537,0.4618222222222223
0.5633646783625745,0.5241549008168026,0.5137555555555557
0.5701691228070178,0.5249267794632424,0.5164222222222222
0.5604056140350859,0.512286464410737,0.5050666666666667
0.548844210526317,0.5003264294049027,0.4935777777777779
0.5272058479532165,0.4778661026837805,0.4741333333333334
0.4713384795321645,0.4128748541423569,0.41540000000000005
0.33239859649122755,0.24501575262543723,0.2653777777777779
0.08155742690058465,0.034303383897316304,0.03806666666666667
5.146198830409358e-06,2.917152858809802e-07,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04976912280701754,0.062316511085180847,0.02675555555555556
0.3510053801169589,0.2979366977829634,0.26439999999999997
0.5236135672514626,0.48793873978996577,0.4759555555555558
0.5654100584795337,0.5321026837806289,0.5275111111111112
0.5717576608187135,0.532215285880981,0.5282666666666667
0.5624093567251461,0.5191470245040846,0.5152000000000001
0.5518973099415199,0.5073824387397896,0.5033111111111113
0.5315050292397677,0.4856861143523911,0.4847333333333333
0.47660561403508805,0.42211318553092214,0.4283333333333333
0.33843485380117094,0.2542342473745624,0.2775333333333333
0.0842725146198827,0.03588448074679126,0.04022222222222223
2.222222222222223e-05,8.751458576429405e-07,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04962269005847951,0.06404200700116687,0.027733333333333332
0.35427719298245663,0.3032998833138859,0.2676666666666667
0.5276028070175454,0.4916429404900808,0.4772
0.570196959064328,0.5362596266044305,0.5295777777777779
0.5767871345029241,0.5361394399066504,0.5304666666666669
0.5668580116959057,0.5220347141190184,0.5165777777777778
0.5551335672514618,0.5088789381563599,0.5031777777777778
0.5335702923976609,0.4857870478413059,0.48262222222222223
0.4781876023391814,0.42140023337222876,0.4243111111111113
0.34014877192982534,0.2525945157526244,0.2728444444444444
0.08615391812865476,0.03500991831972011,0.03953333333333333
4.912280701754389e-05,1.1668611435239208e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.049035321637426944,0.0651794049008169,0.028177777777777777
0.3542491228070183,0.3048313885647611,0.2668
0.5291637426900575,0.49084393232205514,0.47466666666666674
0.5732208187134518,0.5354127771295186,0.5268888888888891
0.5806439766081882,0.5354025670945137,0.5282
0.5708512280701753,0.5212129521586925,0.5144444444444446
0.5586432748537992,0.5076639439906643,0.4999333333333334
0.5367164912280717,0.48426575262543703,0.4783111111111112
0.4807897076023401,0.42076779463243913,0.42093333333333344
0.34176467836257324,0.2532024504084007,0.2716222222222222
0.08779602339181239,0.03524154025670962,0.039866666666666675
6.573099415204683e-05,8.751458576429405e-07,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04797497076023398,0.06477946324387397,0.02793333333333333
0.350239298245613,0.2987920070011664,0.2583777777777778
0.5250631578947371,0.48556126021003304,0.4675111111111111
0.5695639766081855,0.5331219369894983,0.5245333333333335
0.5770175438596492,0.5344579929988343,0.5276888888888888
0.5675417543859647,0.5214139439906653,0.5149555555555555
0.5557723976608169,0.5089956242707125,0.5020444444444445
0.5343585964912302,0.48663652275379327,0.4819999999999998
0.47934432748538036,0.42333488914819006,0.4244
0.3430313450292393,0.25786435239206534,0.27640000000000003
