ER,NER,NR,SR,WR
0.42238006,0.524389982,0.22146,0.399800003,0.297819972
0.518779933,0.560059905,0.508280039,0.561740041,0.501339912
0.53982991,0.552839756,0.564870059,0.600989938,0.549449921
0.53955996,0.536300004,0.553769946,0.608270049,0.55667001
0.526309907,0.528569996,0.531539977,0.599609971,0.54670006
0.514159977,0.519770026,0.520379961,0.589290082,0.534010112
0.47698009,0.481419981,0.516540051,0.570030034,0.514339924
0.385090023,0.340220004,0.485870004,0.521939993,0.464159995
0.156490013,0.025559993,0.347299963,0.403769851,0.334899992
6.00E-05,0,0.034970008,0.128240019,0.074129999
0,0,0,0.0003,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.170890003,0.289920032,0,0.047249999,0.010980001
0.430999994,0.52444011,0.217910022,0.399269938,0.295370042
0.527889848,0.558220088,0.500230074,0.566009879,0.499390006
0.547129929,0.55091995,0.55930984,0.607529998,0.549899995
0.543909848,0.535160005,0.549659967,0.616259933,0.558350086
0.528300107,0.528010011,0.528450012,0.607909977,0.548500001
0.515349925,0.520139933,0.51661998,0.596820056,0.535569966
0.47962001,0.483560026,0.511240184,0.576820076,0.515729964
0.391299963,0.345499992,0.480399847,0.527409971,0.464799851
0.163590014,0.028650008,0.343890011,0.407240003,0.33475998
0.00011,0,0.035280004,0.131049991,0.075460002
0,0,0,0.00029,2.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.169610023,0.288630038,0,0.045159999,0.01031
0.425180018,0.524210095,0.214270025,0.397309989,0.288870007
0.518929958,0.55953002,0.500140011,0.563499928,0.494020015
0.537479937,0.552169979,0.563119888,0.603529811,0.546619833
0.534679949,0.535779893,0.554840028,0.610919952,0.556059957
0.520670116,0.52816987,0.534389973,0.601690173,0.546779871
0.509410143,0.520250022,0.523790002,0.59048003,0.534460127
0.47307995,0.483459979,0.520840049,0.57077986,0.515039921
0.383779973,0.348210037,0.491490066,0.52286011,0.465039849
0.160819992,0.030710006,0.356919974,0.406049907,0.336810112
0.00014,0,0.04081,0.132929996,0.080180004
0,0,0,0.00039,2.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.163179994,0.287179977,0,0.04429001,0.009950001
0.412119955,0.522079945,0.217119962,0.395619929,0.287419945
0.506839991,0.556989908,0.50417006,0.560309947,0.494640112
0.527189851,0.549660087,0.562410057,0.598479927,0.548110008
0.525900006,0.533519983,0.552030027,0.604520023,0.559180021
0.511980116,0.525889933,0.531690001,0.595279932,0.551800013
0.500440061,0.518350005,0.521950066,0.584850132,0.540489972
0.464800119,0.482819945,0.520089984,0.566279948,0.522019982
0.377410024,0.350040019,0.491860092,0.519929945,0.472269922
0.15956001,0.032650005,0.359999955,0.406399876,0.344229877
0.00017,0,0.043070003,0.135990009,0.085400015
0,0,0,0.00055,5.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.160059988,0.287380069,0,0.04318,0.00974
0.409469992,0.523660064,0.219399989,0.392769963,0.293990016
0.509440064,0.558919966,0.511340082,0.558219969,0.505479991
0.532399952,0.550279856,0.571280062,0.59811002,0.559220076
0.532029927,0.533380032,0.561939955,0.605889976,0.568719983
0.517389953,0.525470018,0.541759849,0.59758991,0.559639871
0.504589915,0.517669976,0.53053987,0.587049782,0.547290027
0.467099994,0.481379956,0.526900053,0.568249881,0.528339803
0.376620054,0.349250019,0.49823007,0.521160007,0.478549987
0.160990044,0.034020003,0.369679987,0.40651992,0.351429939
0.00022,0,0.047920004,0.137520015,0.088269994
0,0,0,0.00071,6.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.159909979,0.283679873,0,0.042179998,0.009350001
0.411820024,0.520699978,0.219189972,0.389769971,0.297409981
0.512639821,0.558099985,0.504299939,0.554809928,0.50752002
0.535749972,0.551500142,0.562560022,0.595120072,0.558849931
0.535930037,0.534849942,0.554089904,0.603820026,0.565940082
0.522760034,0.526459992,0.533489943,0.596919954,0.555669904
0.511629999,0.518150032,0.522520065,0.587720037,0.542949915
0.47563988,0.482330084,0.520229995,0.569829941,0.524780035
0.387159944,0.352420002,0.49311012,0.523270011,0.47665
0.169839993,0.03659999,0.367569953,0.409110039,0.35206002
0.00027,0,0.049489997,0.140769988,0.088819981
0,0,0,0.00081,2.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.163529992,0.29054001,0,0.041130003,0.009330001
0.418849945,0.529609978,0.218340054,0.390249968,0.293599933
0.518440008,0.564669907,0.501739919,0.557929933,0.500230014
0.540060103,0.555760026,0.56178993,0.599840045,0.551370025
0.538909972,0.538989961,0.553469896,0.608730137,0.559279978
0.524560094,0.530479968,0.53294003,0.60048002,0.549499929
0.513440073,0.522790015,0.521930039,0.589420021,0.537069917
0.479690015,0.488009959,0.519360185,0.570670068,0.518630028
0.39447999,0.360230029,0.492659956,0.523820162,0.470560074
0.1778,0.040029991,0.369949877,0.410419911,0.347159982
0.00039,0,0.051980007,0.143599957,0.088410012
0,0,0,0.00084,1.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.166439965,0.285439998,0,0.039729998,0.00922
0.423149973,0.521029949,0.219479993,0.386849999,0.287309974
0.520049989,0.55764991,0.504830003,0.553830087,0.491570085
0.540240049,0.550849974,0.565069914,0.593729854,0.543729842
0.539609969,0.534789979,0.555549979,0.600980043,0.55328989
0.526610017,0.52651,0.53478986,0.592090189,0.545249939
0.516129911,0.519219875,0.523500025,0.581090033,0.5338099
0.482599974,0.485319972,0.520840049,0.563220024,0.516680062
0.398790121,0.359519958,0.494520038,0.518350005,0.469750017
0.183290049,0.042750001,0.373949975,0.407960117,0.348140031
0.00051,0,0.056449994,0.144649953,0.09196002
0,0,0,0.00069,1.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.166299969,0.286320001,0,0.038210005,0.009090001
0.42016992,0.523430109,0.218400016,0.384449929,0.287019968
0.517160118,0.560530007,0.506380022,0.553949952,0.498430073
0.539169908,0.554009974,0.567009926,0.595699906,0.55400002
0.539040029,0.538029909,0.559259892,0.604100049,0.56396997
0.525669992,0.529649913,0.539940119,0.595390081,0.554730058
0.515030086,0.522240162,0.528980017,0.583469868,0.542069912
0.481520057,0.488160014,0.526190042,0.564639926,0.524829924
0.397710085,0.363629907,0.499609947,0.518930078,0.478129983
0.183879972,0.045749992,0.380349964,0.409179986,0.357080013
0.00061,0,0.061890006,0.147739977,0.099400036
0,0,0,0.00063,1.00E-05
0,0,0,0,0
