ER,NER,NR,SR,WR
0.271679153,0.084155832,0.351153336,0.253455831,0.471362524
0.230334992,0.086615004,0.331276695,0.235162504,0.478271705
0.222184995,0.079654165,0.321503354,0.189577498,0.468650018
0.199584167,0.080848332,0.293728337,0.150303335,0.444905028
0.156143335,0.078751668,0.273964167,0.125790827,0.421760852
0.11425833,0.083040829,0.259209168,0.105209164,0.409632514
0.085835835,0.091619161,0.242071661,0.091420004,0.396341662
0.087345837,0.082724998,0.223729993,0.081081669,0.372324981
0.095342499,0.081789996,0.207880005,0.068235004,0.356498326
0.093849996,0.123600836,0.199914999,0.090424169,0.317578338
0.075775833,0.180443337,0.198555003,0.0866975,0.298096667
0.041133334,0.112274167,0.191400816,0.067926671,0.263140023
0.019860834,0.063414167,0.154282507,0.027449999,0.179740857
0.011405,0.062450834,0.074173334,0.030991667,0.149740001
0.011178333,0.0701225,0.064813322,0.034395001,0.154404175
0.008924167,0.030124165,0.030573333,0.031994167,0.12791417
0.009920833,0.020985834,0.024514168,0.035435003,0.09931667
0.017024165,0.022596668,0.016525834,0.053051664,0.077014163
0.029444166,0.019539167,0.014615833,0.076566664,0.062324163
0.041514167,0.021718332,0.019871666,0.098436665,0.057319167
0.0791425,0.063098331,0.033490001,0.119961666,0.072939166
0.147239999,0.079596665,0.068894996,0.188350835,0.137165834
0.170538326,0.053575834,0.096278327,0.26863416,0.230791679
0.154058337,0.061005001,0.123810834,0.292927484,0.295994168
0.136882504,0.072396666,0.153109166,0.26464832,0.332746647
0.098525001,0.079354166,0.158931665,0.226081669,0.337857485
0.097222502,0.079575835,0.154747497,0.194006672,0.335406644
0.095308335,0.103155831,0.150555838,0.177774177,0.325757508
0.095848333,0.123626667,0.142309164,0.154555827,0.322842494
0.102925,0.143058334,0.137484174,0.136127492,0.31572668
0.111185829,0.154744988,0.135096677,0.129713337,0.297669175
0.120302503,0.151449158,0.129899997,0.127834997,0.275917518
0.168239159,0.299759991,0.127760008,0.197982504,0.276080832
0.158668332,0.257134171,0.130109996,0.193354166,0.261610823
0.156557503,0.223715828,0.131752498,0.17470335,0.242352517
0.092523331,0.088505004,0.135280006,0.130848334,0.218745834
0.062811667,0.017988332,0.112593338,0.065320829,0.120697506
0.043768335,0.0062425,0.046384168,0.076209166,0.079638336
0.027810832,0.002335,0.032746668,0.103374995,0.078410832
0.027446667,0.012660834,0.014981666,0.105393334,0.043410001
0.030073333,0.010568333,0.015325,0.141433336,0.030145833
0.031810834,0.014245,0.0171275,0.189865002,0.025589168
0.031600835,0.0221425,0.016508334,0.232881652,0.023035834
0.032914165,0.038342499,0.0193225,0.229345823,0.020760002
0.082292501,0.078814165,0.028774167,0.226285808,0.037830836
0.167296667,0.097974996,0.063364164,0.26070169,0.104839165
0.197475846,0.100841672,0.119128327,0.295574176,0.179171645
0.177345009,0.090629166,0.166149169,0.308749164,0.241970006
0.155159154,0.081125829,0.193121662,0.267984169,0.254453335
0.136968328,0.074715827,0.215915818,0.242365003,0.268610001
0.123037496,0.062299999,0.220834163,0.238060014,0.271280845
0.106961665,0.045580833,0.200510823,0.226240825,0.24243166
