ER,NER,NR,SR,WR
0.14981167,0.139109169,0.321525867,0.365804163,0.360613324
0.144047499,0.119254166,0.337759177,0.331014993,0.356694964
0.139746667,0.104965833,0.34299584,0.307548314,0.344029156
0.131308335,0.086924998,0.341755033,0.295561666,0.331998311
0.128783339,0.070921662,0.34329585,0.278501662,0.314501658
0.131958339,0.054936664,0.33373752,0.263769172,0.300989193
0.114164996,0.02979,0.32309668,0.228772533,0.28552418
0.055294999,0.002573333,0.287540847,0.177232495,0.175600007
0.037486667,0.0045425,0.18535583,0.189417504,0.118098335
0.030080835,0.010871667,0.14978667,0.224501672,0.136817498
0.030930833,0.038163334,0.145692495,0.285500842,0.131035833
0.03085,0.053653332,0.143253331,0.282625,0.116820831
0.026836666,0.045481666,0.142519164,0.272357481,0.115405838
0.029604999,0.060050834,0.152307495,0.27558585,0.105219162
0.041119167,0.1037375,0.173464995,0.281009999,0.096516664
0.091543333,0.156116659,0.209286675,0.306284184,0.123353335
0.137836667,0.197734989,0.267424177,0.363720804,0.184593346
0.138457498,0.200530847,0.325739173,0.431064993,0.229949997
0.121448333,0.167236665,0.359711652,0.451420849,0.231214174
0.104464168,0.144796663,0.377945823,0.409175868,0.248376674
0.097325837,0.12913749,0.369763342,0.393756698,0.265115817
0.08558417,0.13535666,0.359625831,0.377704151,0.279309193
0.076357501,0.146122498,0.353994198,0.369320847,0.286893333
0.06677583,0.158670833,0.357240811,0.348024172,0.296335831
0.06154083,0.151085826,0.388954165,0.331117503,0.291489174
0.060667499,0.140170829,0.403426679,0.306440838,0.288461665
0.070333336,0.135149997,0.417585035,0.282309987,0.28106083
0.071615831,0.110747498,0.433144997,0.249332509,0.287915831
0.110311667,0.138083331,0.463842538,0.247784997,0.283134182
0.103062502,0.158679997,0.478607538,0.253354178,0.278474177
0.088307502,0.101590005,0.46905001,0.221552494,0.271393339
0.032199999,0.023470834,0.388605013,0.154977498,0.201376673
0.014361666,0.014354167,0.224054165,0.153182492,0.148774169
0.009776666,0.017376666,0.237903337,0.160825005,0.165848332
0.010121666,0.014980001,0.154325832,0.14733583,0.134189162
0.009695833,0.031166666,0.152897506,0.136365842,0.130744992
0.0085625,0.040279167,0.161196673,0.143962489,0.122825
0.010886667,0.041742499,0.16788417,0.171524972,0.115286662
0.0284075,0.054225836,0.176060829,0.207611666,0.121636664
0.104484174,0.077405004,0.209253331,0.250445833,0.147754999
0.168681666,0.072901667,0.300785827,0.306658318,0.248861652
0.177092481,0.053777499,0.367799997,0.355616659,0.336940815
0.189609999,0.038848334,0.388214995,0.369437464,0.383409967
0.191555835,0.038902501,0.400552476,0.361270825,0.401055006
0.171053329,0.048840834,0.403123349,0.317489147,0.384138358
0.162792509,0.062858337,0.406223349,0.289190836,0.370485
0.163087502,0.055444997,0.384467497,0.273844155,0.348910831
0.145506675,0.043897501,0.374188314,0.258778336,0.325207497
0.133055008,0.042544166,0.350358355,0.249726679,0.305194152
0.120131668,0.0391675,0.343518337,0.237534185,0.278446659
0.110908338,0.039093333,0.341465818,0.221107507,0.259592496
0.095910836,0.046519164,0.34423583,0.204650008,0.244095837
0.092154998,0.0482925,0.345240856,0.226758329,0.212118347
0.088829164,0.054938335,0.330420834,0.209337501,0.203879165
0.085254165,0.041837501,0.316950006,0.17327584,0.201363316
0.037791665,0.006841667,0.230340831,0.100684999,0.144568332
0.024568334,0.0062475,0.113859166,0.092247495,0.094971668
0.030863334,0.007255,0.106925836,0.091196668,0.094492499
0.032255832,0.010199167,0.052685834,0.117556668,0.076284168
0.0367475,0.015445,0.064044167,0.118088334,0.094264997
0.044518334,0.03116,0.087950835,0.12016749,0.12785083
0.060809165,0.046275833,0.105336671,0.14520083,0.166077518
0.111786671,0.055391667,0.121791665,0.172544995,0.199044985
0.178897503,0.062640835,0.176747487,0.216190836,0.254347506
0.266573333,0.051836664,0.314811673,0.29228166,0.357983351
0.301174986,0.040024169,0.429536693,0.368045812,0.446495004
0.310377491,0.036440834,0.467531703,0.39752916,0.467021669
0.323404988,0.041499998,0.480074192,0.402415822,0.476422514
0.298575851,0.057349168,0.494900018,0.375583348,0.480369178
0.252525847,0.069905835,0.512095839,0.343371669,0.491374987
0.239298337,0.071014998,0.513873324,0.302875832,0.482628363
0.252121666,0.068752502,0.52337413,0.276222512,0.465210865
0.250426676,0.065206668,0.518482501,0.253886681,0.453460043
0.235969988,0.070610833,0.519904191,0.224727484,0.448698334
0.217010833,0.081095836,0.502264991,0.197971676,0.460753349
0.233654997,0.089835834,0.498050004,0.168678338,0.458558366
0.265972503,0.127192505,0.480351672,0.231879999,0.416540829
0.267523333,0.122496667,0.458364117,0.208640003,0.396644185
0.217710004,0.080751668,0.449936683,0.171360829,0.368763328
0.180536659,0.026000833,0.394334185,0.104970831,0.260371684
0.204739985,0.023911666,0.277000008,0.09345,0.222419173
0.242469995,0.018308333,0.279273334,0.084397504,0.256649166
0.176968327,0.045540001,0.269912496,0.097644167,0.201548349
0.163970004,0.056095831,0.301921663,0.089930828,0.21632166
0.178669172,0.077995833,0.32555333,0.093922505,0.231325836
0.202713333,0.087420834,0.331922489,0.110708332,0.236980838
0.255156687,0.100396667,0.321189995,0.125448319,0.263744999
0.367665028,0.126428341,0.320135817,0.154539165,0.292052497
0.419584185,0.130565833,0.371799996,0.242393322,0.384705837
0.423565,0.112271667,0.42773168,0.309134183,0.493286707
0.403881674,0.104318333,0.443284978,0.355369163,0.534459988
0.362597483,0.104815831,0.435559993,0.338997466,0.536928381
0.311362483,0.106606664,0.416481651,0.317935007,0.548724199
0.277230002,0.102417506,0.407903321,0.26741833,0.543197557
0.261895832,0.108504994,0.380445833,0.221333325,0.515635028
0.225675819,0.108024173,0.350367484,0.191113328,0.486205868
0.201598343,0.113826666,0.33257253,0.161155837,0.470788375
0.194581669,0.125631666,0.309003338,0.138954171,0.458175016
0.174927495,0.115856666,0.285352513,0.126794994,0.442325865
0.16890333,0.113704996,0.265422498,0.109985001,0.435953361
0.175585,0.164851662,0.25177333,0.132190832,0.389272538
0.163980839,0.239296671,0.246727488,0.132932508,0.372225024
0.109954163,0.184172502,0.240613329,0.119380835,0.342939998
0.052140002,0.107247501,0.216510832,0.057811665,0.252497514
0.0281625,0.104972498,0.128734165,0.053832497,0.196978336
0.019204999,0.109225832,0.097359173,0.058726665,0.194441671
0.0285625,0.061719166,0.0479075,0.055940832,0.161766657
0.031096667,0.050127501,0.042391668,0.058609163,0.130852512
0.034413333,0.051560838,0.039922501,0.078012499,0.105867509
0.052129998,0.048075834,0.041218335,0.107052499,0.092523331
0.067966664,0.046769999,0.048363332,0.133449995,0.086169998
0.110562501,0.088090832,0.068809996,0.164547503,0.108229166
0.174880003,0.098277501,0.113706669,0.249337506,0.187872498
0.186865008,0.070346666,0.145366667,0.340419158,0.282873318
0.196396665,0.08068666,0.172070829,0.376845854,0.350624199
0.186917499,0.10224,0.199841673,0.352367515,0.393325828
0.167793336,0.114459163,0.206645849,0.310760816,0.406600855
0.159133332,0.120498333,0.202563334,0.275415011,0.40854833
0.166979159,0.149360833,0.198495838,0.254032486,0.404005845
0.174214166,0.171656673,0.191811657,0.224614179,0.404324174
0.179822501,0.190408339,0.18785582,0.197259175,0.392957499
0.170069993,0.194021677,0.183843347,0.186124153,0.372966687
0.166835826,0.184964156,0.178559164,0.18299166,0.34945334
0.217178334,0.353114997,0.178533348,0.263791685,0.355567545
0.208975,0.307259989,0.179807508,0.259578362,0.334287497
0.203613327,0.278983327,0.177544173,0.243713318,0.306974992
0.142617505,0.161929996,0.175649991,0.205580816,0.290856679
0.080991666,0.045611667,0.159346662,0.115767497,0.19119917
0.057120832,0.023219166,0.085203333,0.121436662,0.121089999
0.033760833,0.016374166,0.058143335,0.154688336,0.116969999
0.038329999,0.039891666,0.028115833,0.154640835,0.076880836
0.055143333,0.037044169,0.029442501,0.192098341,0.058415
0.053278334,0.047229165,0.031045,0.243203339,0.048609165
0.043468333,0.059005003,0.032051664,0.286480842,0.043817502
0.063215831,0.081008336,0.037695833,0.284427511,0.041363335
0.124150831,0.122934169,0.053331667,0.292323334,0.068525837
0.203208331,0.142544168,0.099293333,0.340076638,0.151293343
0.214424991,0.143262487,0.161647497,0.382797514,0.237070818
0.213159182,0.123765011,0.210654166,0.401468332,0.308073332
0.194904145,0.115927501,0.235729162,0.360470022,0.320705821
0.171896677,0.112202506,0.262398332,0.336005844,0.340344978
0.157408336,0.099299998,0.271804973,0.332014998,0.343385006
0.153679997,0.077116664,0.250330834,0.321974166,0.316429188
0.151721669,0.06245,0.236129161,0.296759168,0.298173333
0.152250001,0.054015834,0.222045836,0.263822508,0.27855583
0.145453338,0.0417475,0.208907495,0.24407751,0.262780838
0.183222505,0.124959167,0.200129174,0.272016677,0.235783332
0.178885841,0.122770835,0.19827833,0.279070834,0.223461674
0.161955832,0.112499166,0.191773331,0.292929173,0.215724179
0.151341668,0.093957504,0.203274157,0.284568335,0.208784169
0.113760835,0.049838332,0.21689749,0.214254171,0.203165827
0.036756668,0.010434167,0.203554181,0.132637498,0.1347675
0.020533333,0.013451666,0.108720003,0.130744165,0.081350834
0.013960833,0.028775,0.086925833,0.141349155,0.074342497
0.041363334,0.025572501,0.050451664,0.12809416,0.062967498
0.047786667,0.041869167,0.049954997,0.128955008,0.051965834
0.043962502,0.061045833,0.054673334,0.148923345,0.051861665
0.044584998,0.080130006,0.059429166,0.176852498,0.050068332
0.0535025,0.092191667,0.065871665,0.213663343,0.054570832
0.106339995,0.118855003,0.075053335,0.253909184,0.077363333
0.122256665,0.115082507,0.117043333,0.339702507,0.153701679
0.110881663,0.079739163,0.165875003,0.430478339,0.233796685
0.114698329,0.065306663,0.200475836,0.43254333,0.271462495
0.105774164,0.062265831,0.23335666,0.399204999,0.267554969
0.100547501,0.06564333,0.264398364,0.35695001,0.26318084
0.112332505,0.069551671,0.282831674,0.3173425,0.272787506
0.113201674,0.061853333,0.277537532,0.279034992,0.291157504
0.112060831,0.051559167,0.261484178,0.237909151,0.292005844
0.106194997,0.04945167,0.250316672,0.223229989,0.294133338
0.086663331,0.050025833,0.248621687,0.211018333,0.303263339
0.070940835,0.045487497,0.247064168,0.197716657,0.320014149
0.0700075,0.05871167,0.233560835,0.276441654,0.329374177
0.056321667,0.060343333,0.230724168,0.280150846,0.318170821
0.050401665,0.070408333,0.222194169,0.269913331,0.286928348
0.040835832,0.046323336,0.216149185,0.211005831,0.254712517
0.009485,0.010289167,0.180191672,0.118413334,0.159722491
0.003694167,0.013291667,0.096037498,0.112996669,0.094844167
0.004731667,0.024290833,0.087889998,0.114536669,0.095835829
0.008121667,0.0289825,0.079456664,0.104448325,0.097552496
0.011865833,0.041435,0.088906669,0.097110839,0.075808331
0.0130325,0.0471325,0.108275836,0.097566657,0.066595002
0.0259825,0.044010003,0.123506667,0.110569163,0.073057503
0.040110835,0.055486669,0.130130831,0.139692499,0.085404174
0.088844162,0.095779163,0.150855839,0.166369172,0.124377502
0.123231664,0.106904992,0.206498341,0.234802488,0.208882492
0.120296668,0.091916665,0.255491673,0.296154179,0.306596672
0.115376662,0.091564169,0.297024993,0.312316649,0.352214195
0.109888329,0.098015822,0.326034178,0.310159167,0.371602493
0.104414999,0.080669171,0.329648331,0.28861667,0.368228339
0.116782495,0.058981664,0.313297528,0.24722333,0.356180814
0.117647501,0.045839168,0.301024189,0.216451683,0.355033328
0.113862493,0.035385833,0.284905836,0.197535003,0.345396675
0.111150827,0.027111667,0.257704151,0.191142502,0.337565844
0.097570833,0.024801667,0.233711666,0.184924168,0.325715847
0.083601665,0.038424165,0.208827496,0.20038916,0.33661587
0.076734167,0.030303333,0.186626691,0.20932083,0.315143329
0.070413336,0.034389168,0.176125841,0.224806665,0.298005819
0.066420835,0.0456225,0.167228339,0.233191685,0.286942494
0.047831669,0.031124167,0.160714179,0.189271662,0.268795008
0.013186667,0.017026666,0.128245831,0.119826657,0.17362667
0.0045625,0.023381667,0.065807497,0.129106672,0.099751666
0.003518333,0.027060833,0.055379998,0.122810001,0.094644994
0.012576667,0.054274167,0.030641668,0.125081665,0.07233417
0.01414,0.0751325,0.048779165,0.112502496,0.064203333
0.018650834,0.077338335,0.072393335,0.109485839,0.058355831
0.033130832,0.063055831,0.08440167,0.132307497,0.059711671
0.051042503,0.055403332,0.083399167,0.18459167,0.064631662
0.091884999,0.070235002,0.073999998,0.220880819,0.092455002
0.132023331,0.087180836,0.093965001,0.271460004,0.153567492
0.152624998,0.108252499,0.127037493,0.35064584,0.186334158
0.173780004,0.112715838,0.162564995,0.382236662,0.240641666
0.164905014,0.100546671,0.188054179,0.389475015,0.277409161
0.167319166,0.079519165,0.212138341,0.372304154,0.299087505
0.173858346,0.078314169,0.233961662,0.342483349,0.330646666
0.178182505,0.098716665,0.252742495,0.311916677,0.349621676
0.165731666,0.126149994,0.26994999,0.28403833,0.354368324
0.151711673,0.175649175,0.284220825,0.261010816,0.345250003
0.158637498,0.074459166,0.297314992,0.247110025,0.325934996
0.160965834,0.083774998,0.316537504,0.235777511,0.336011673
0.166486668,0.124016663,0.320640837,0.223769166,0.317685006
0.168407506,0.145055844,0.334087516,0.215691657,0.324998324
0.185699991,0.160285832,0.331244985,0.207809165,0.335911671
0.165356663,0.100918337,0.338373358,0.166655846,0.304532511
0.074136669,0.025705,0.285459997,0.114288331,0.189120829
0.055091664,0.017899167,0.177310001,0.130577491,0.145747504
0.053119998,0.0155925,0.179019171,0.143284998,0.17422083
0.056182502,0.02117,0.159314168,0.194731654,0.196050019
0.06492,0.015385834,0.181705831,0.222690017,0.241845002
0.080038335,0.01153,0.201565831,0.261115849,0.270884179
0.114835839,0.011563333,0.223394983,0.304780826,0.27772748
0.142729163,0.018028333,0.258393326,0.371566693,0.29694583
0.225249175,0.051379165,0.305214167,0.441856675,0.336668327
0.341790828,0.104020841,0.41238003,0.472274169,0.402759137
0.394679179,0.147133339,0.51472915,0.481675006,0.481663336
0.379802523,0.173764161,0.574841698,0.48042583,0.50630412
0.351274987,0.217455006,0.56924665,0.435171674,0.528241649
0.329738349,0.260580838,0.565600018,0.380073336,0.513975859
0.306675836,0.299436656,0.567610835,0.361556689,0.509738376
0.289132491,0.32800248,0.557825004,0.348084191,0.497670857
0.260495812,0.345214983,0.533799996,0.337857512,0.458808348
0.247942509,0.336457501,0.506128356,0.327464158,0.411662531
0.261506682,0.312573329,0.506268377,0.365090022,0.407402466
0.270800841,0.322551673,0.529845019,0.36902003,0.378101679
0.281593315,0.304747497,0.539755881,0.356180857,0.344283345
0.289184165,0.315433366,0.545305848,0.334335027,0.321446677
0.295672509,0.328473354,0.509280853,0.305843309,0.304740849
0.263298319,0.224215845,0.467723342,0.237531671,0.286227507
0.15421582,0.126215008,0.412135003,0.154755001,0.21553833
0.149264997,0.113489165,0.309734176,0.174625818,0.167695846
0.167009994,0.102485833,0.27925168,0.198314168,0.17943
0.199428335,0.080211665,0.23465,0.243117509,0.171715006
0.220107502,0.068124165,0.233076666,0.255088317,0.161756666
0.240500831,0.088145832,0.236972512,0.27067333,0.151524169
0.273201677,0.104975838,0.225760826,0.303606684,0.152324171
0.301743348,0.082944997,0.211939157,0.331114141,0.146174992
0.344858324,0.089737505,0.216177495,0.375812501,0.16340833
0.382274166,0.089268335,0.264004152,0.44982751,0.231010832
0.392588355,0.108876664,0.307776682,0.463077498,0.302074999
0.375101646,0.126950002,0.344791648,0.453664186,0.330356687
0.358973347,0.154067498,0.35714253,0.448047511,0.354172496
0.338929164,0.151788332,0.385528291,0.410835028,0.382424983
0.317718352,0.122045006,0.388061685,0.384803315,0.407693339
0.307634997,0.095225831,0.397839139,0.380834979,0.427303344
0.301651674,0.082349168,0.387097475,0.366933353,0.425183343
0.282924183,0.069928335,0.377694204,0.326578334,0.416165841
0.274625011,0.155575003,0.362905013,0.35478916,0.416334177
0.227556663,0.16454416,0.34869833,0.328577506,0.391084162
0.200495825,0.192440828,0.31647333,0.308570825,0.378059988
0.181388331,0.196421656,0.300210836,0.283873352,0.383099986
0.171972497,0.209004179,0.281268333,0.276468332,0.372422531
0.124012489,0.145746671,0.277456671,0.223004999,0.331730013
0.080481671,0.105630834,0.234860829,0.150818339,0.258335836
0.057261665,0.132234161,0.128187501,0.164269986,0.219608335
0.042899168,0.145625838,0.124653334,0.175956669,0.238376675
0.045900833,0.215003332,0.146105011,0.263829178,0.214530828
0.054185001,0.236913332,0.169313334,0.309107512,0.197264176
0.082695836,0.249941662,0.182325831,0.343449153,0.171666664
0.119202506,0.251433335,0.184063332,0.371731661,0.143965824
0.156532516,0.249209166,0.187690829,0.393012467,0.139064164
0.212812504,0.294497495,0.209367495,0.412930831,0.155233334
0.30347918,0.305050835,0.272391684,0.441969176,0.244456662
0.369684979,0.301573341,0.317918348,0.450199155,0.3425725
0.371657506,0.327969174,0.335793346,0.447385003,0.396521675
0.322242506,0.337879171,0.357055008,0.415604989,0.424375849
0.267265844,0.295975852,0.369622516,0.398656701,0.434145845
0.235605842,0.264033323,0.363265837,0.366295007,0.42382583
0.227400813,0.242071665,0.34615585,0.338351667,0.414507526
0.232362503,0.210529175,0.330709991,0.30280416,0.400199999
0.232015001,0.122645,0.324255839,0.337355013,0.40935087
0.231246683,0.090538333,0.328205009,0.314661687,0.402352492
0.241384167,0.069878334,0.335526655,0.291495832,0.411379206
0.253054988,0.054688332,0.330576666,0.276897505,0.416825019
0.237953311,0.053327499,0.319829173,0.266829173,0.393231665
0.207485829,0.050089165,0.302953348,0.261935001,0.386393321
0.142924997,0.024769167,0.280261668,0.210623325,0.352538322
0.097100835,0.00811,0.235787485,0.142237497,0.256929169
0.108634166,0.009030833,0.128331667,0.16707416,0.217514164
0.104591663,0.019873334,0.118542495,0.21791084,0.228398337
0.058947501,0.056098331,0.091566668,0.286011683,0.146995833
0.048469165,0.052582496,0.086646662,0.337698348,0.127596675
0.047253332,0.035856666,0.078618333,0.385446678,0.114030831
0.047491665,0.025166666,0.067597496,0.436053368,0.099549166
0.072584163,0.050630832,0.077231664,0.46308583,0.105953336
