NER_5.5
0.0
0.0
0.292449951171875
0.5173700451850891
0.5480198860168457
0.538750171661377
0.5216000080108643
0.5151700973510742
0.5069200992584229
0.46720999479293823
0.31651002168655396
0.014350000768899918
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.29017001390457153
0.5168099403381348
0.5496599674224854
0.541719913482666
0.5252298712730408
0.5185700058937073
0.5097299814224243
0.469669908285141
0.32006001472473145
0.01592000015079975
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2899000346660614
0.5183699727058411
0.5509400367736816
0.542389988899231
0.525179922580719
0.5178000926971436
0.508860170841217
0.4700498580932617
0.32401999831199646
0.018149996176362038
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2882100045681
0.5162599682807922
0.548770010471344
0.5406498908996582
0.5239400267601013
0.5167900323867798
0.5085098743438721
0.4710199236869812
0.32684996724128723
0.019589995965361595
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.28779998421669006
0.5187900066375732
0.5522699356079102
0.5445999503135681
0.528249979019165
0.5212501287460327
0.5128800868988037
0.4747099280357361
0.3307199776172638
0.021459996700286865
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2860000729560852
0.5183200240135193
0.554610013961792
0.5476499199867249
0.5316300392150879
0.5244300365447998
0.5160899758338928
0.4780200123786926
0.33520999550819397
0.022829994559288025
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2886599600315094
0.5243899822235107
0.5600599050521851
0.5528397560119629
0.536300003528595
0.5285699963569641
0.5197700262069702
0.48141998052597046
0.34022000432014465
0.02555999346077442
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.28992003202438354
0.5244401097297668
0.5582200884819031
0.5509199500083923
0.5351600050926208
0.5280100107192993
0.5201399326324463
0.4835600256919861
0.34549999237060547
0.028650008141994476
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.28863003849983215
0.5242100954055786
0.5595300197601318
0.5521699786186218
0.5357798933982849
0.5281698703765869
0.5202500224113464
0.4834599792957306
0.34821003675460815
0.0307100061327219
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.28717997670173645
0.5220799446105957
0.5569899082183838
0.5496600866317749
