SR
0.24174995720386505
0.24031004309654236
0.23857000470161438
0.2368600070476532
0.23502996563911438
0.23319000005722046
0.2317599654197693
0.23086996376514435
0.2304600328207016
0.2305600345134735
0.2309499979019165
0.23146001994609833
0.2323700338602066
0.23364992439746857
0.2350500226020813
0.23666997253894806
0.2385300248861313
0.24018001556396484
0.24146994948387146
0.24229003489017487
0.24275001883506775
0.2422899603843689
0.24076999723911285
0.23742994666099548
0.23308002948760986
0.2274700105190277
0.22127994894981384
0.21468998491764069
0.20778991281986237
0.201229989528656
0.1950499713420868
0.18936997652053833
0.18421000242233276
0.1795400083065033
0.1756499856710434
0.17212992906570435
0.1693199872970581
0.16739001870155334
0.16719000041484833
0.1673000305891037
0.16842001676559448
0.16971002519130707
0.17013999819755554
0.170150026679039
0.17048996686935425
0.17180004715919495
0.17346005141735077
0.17544999718666077
0.17812000215053558
0.18100997805595398
0.184300035238266
0.1880200058221817
0.19231003522872925
0.19653001427650452
0.19923004508018494
0.20038004219532013
0.2014399766921997
0.2032400369644165
0.20593003928661346
0.2089199423789978
0.2120000123977661
0.21519000828266144
0.21834000945091248
0.22154004871845245
0.2254599630832672
0.22993001341819763
0.23406000435352325
0.23784999549388885
0.24143996834754944
0.24514994025230408
0.24882008135318756
0.25240999460220337
0.2559300363063812
0.267720103263855
0.26990005373954773
0.2722499370574951
0.27434995770454407
0.27643004059791565
0.27844002842903137
0.28095003962516785
0.28485000133514404
0.2886199653148651
0.28961998224258423
0.2892799973487854
0.28797999024391174
0.28755998611450195
0.28893008828163147
0.2909500002861023
0.2922000288963318
0.29256999492645264
0.2926099896430969
0.2930699586868286
0.29281994700431824
0.2914900481700897
0.2899399697780609
0.28913000226020813
0.289389967918396
0.29093000292778015
0.2927500605583191
0.29443997144699097
0.2960100769996643
0.2972300052642822
0.2974299192428589
0.297809898853302
0.29896992444992065
0.30062997341156006
0.30192992091178894
0.30261000990867615
0.30288994312286377
0.30366000533103943
0.3043300211429596
0.30490997433662415
0.3057299852371216
0.3067799508571625
0.30813995003700256
0.30904996395111084
0.3104000389575958
0.311970055103302
0.3135000169277191
0.31460991501808167
0.3158600330352783
0.31797000765800476
0.3207899332046509
0.3244200050830841
0.3284999132156372
0.3317199647426605
0.3340000808238983
0.33583998680114746
0.33782997727394104
0.3394699990749359
0.34071993827819824
0.34246987104415894
0.34414002299308777
0.3457399308681488
0.34712985157966614
0.3489201068878174
0.3510400056838989
0.35328999161720276
0.3556300699710846
0.3576798737049103
0.35969993472099304
0.3623000383377075
0.365320086479187
0.3686301112174988
0.37213993072509766
0.3761601150035858
0.3807399272918701
0.3843500018119812
0.386199951171875
0.38656994700431824
0.3872400224208832
0.3897799551486969
0.3940700590610504
0.3992600739002228
0.40455010533332825
0.4097699820995331
0.41172996163368225
0.4115900695323944
0.4117499887943268
