NR
0.48695001006126404
0.4847201108932495
0.48203006386756897
0.47892996668815613
0.475490003824234
0.47188010811805725
0.46841004490852356
0.4660300016403198
0.4646300971508026
0.4635799825191498
0.46213996410369873
0.46003013849258423
0.45768001675605774
0.4547298848628998
0.45078009366989136
0.44822993874549866
0.4483799338340759
0.4488798975944519
0.4488799571990967
0.4484800398349762
0.4477001428604126
0.4463699758052826
0.44460001587867737
0.44262003898620605
0.4403499960899353
0.4372999668121338
0.4336099624633789
0.43087002635002136
0.4290299117565155
0.4259701669216156
0.4213300347328186
0.415800005197525
0.40965989232063293
0.4016500413417816
0.38962996006011963
0.37316998839378357
0.35471001267433167
0.33646994829177856
0.32135009765625
0.30810996890068054
0.29429998993873596
0.2804599404335022
0.2658900320529938
0.24949006736278534
0.23138000071048737
0.21394996345043182
0.19978000223636627
0.18758001923561096
0.1775999814271927
0.16993002593517303
0.16298995912075043
0.15651996433734894
0.15012995898723602
0.14490000903606415
0.14124000072479248
0.1403299868106842
0.1409900039434433
0.14312997460365295
0.14548003673553467
0.14945001900196075
0.15333998203277588
0.1561499983072281
0.15964005887508392
0.16433000564575195
0.1693899929523468
0.17411001026630402
0.1791599839925766
0.18330000340938568
0.18720005452632904
0.19178001582622528
0.19581997394561768
0.1999799907207489
0.20389999449253082
0.14839999377727509
0.15122000873088837
0.15398001670837402
0.15721000730991364
0.16002002358436584
0.16252002120018005
0.1646600365638733
0.16686999797821045
0.16854996979236603
0.170119971036911
0.1720399409532547
0.17433997988700867
0.17725999653339386
0.18036998808383942
0.18360000848770142
0.18653003871440887
0.18911993503570557
0.19220998883247375
0.19579002261161804
0.19928999245166779
0.20242998003959656
0.2051500380039215
0.2078900933265686
0.21042996644973755
0.21292994916439056
0.21508999168872833
0.2169099599123001
0.21846996247768402
0.21960000693798065
0.22050996124744415
0.2215699702501297
0.22320997714996338
0.22503000497817993
0.22677992284297943
0.22850999236106873
0.23049002885818481
0.2326299548149109
0.23474004864692688
0.2368900328874588
0.2392600178718567
0.24142995476722717
0.24378006160259247
0.24621999263763428
0.248539999127388
0.25056004524230957
0.25213000178337097
0.2537200450897217
0.25555992126464844
0.2574700117111206
0.2592999339103699
0.2610199749469757
0.2624800205230713
0.2635701298713684
0.2641400396823883
0.2645599842071533
0.2650500535964966
0.26583003997802734
0.2670699656009674
0.2686599791049957
0.27129003405570984
0.2747000455856323
0.27817994356155396
0.28228989243507385
0.287339985370636
0.2931399643421173
0.3010699450969696
0.31021997332572937
0.32106998562812805
0.3335300385951996
0.3459700047969818
0.35784009099006653
0.368880033493042
0.37901991605758667
0.3888999819755554
0.39863985776901245
0.40842995047569275
0.4184000492095947
0.4282500147819519
0.43783000111579895
0.4471500515937805
0.45655983686447144
0.4655698835849762
0.47367003560066223
0.4812299609184265
0.4879801571369171
0.49412015080451965
0.49930012226104736
0.5039799809455872
0.5081800222396851
0.5118299722671509
0.5145899653434753
0.5168499946594238
0.5189300775527954
0.5216100215911865
0.5245100259780884
0.5274199843406677
0.5302700996398926
0.5329199433326721
0.535309910774231
0.5377600789070129
0.5404199361801147
0.54326993227005
0.5461599230766296
0.54830002784729
0.5496500134468079
0.55076003074646
0.5519399046897888
0.5531300902366638
0.5542298555374146
0.5554701089859009
0.5570700168609619
0.558650016784668
0.5602900385856628
0.5617499947547913
0.562739908695221
0.5633699893951416
0.5641599297523499
0.5649300217628479
0.5653499364852905
0.5655499696731567
0.565310001373291
0.5648900866508484
0.5645800232887268
0.5642901062965393
0.5641100406646729
0.5637100338935852
0.5634400248527527
0.5628700852394104
0.5621700882911682
0.5610600113868713
0.5596700310707092
0.5580199956893921
0.5563099384307861
0.5549300909042358
0.5537900924682617
0.5527100563049316
0.5514700412750244
0.5501601099967957
0.5488099455833435
0.5472598671913147
0.5456701517105103
0.5437400341033936
0.5417200922966003
0.5397599935531616
0.5377899408340454
