NR_5.5
0.0
0.0
0.0
0.21994999051094055
0.5035199522972107
0.5587000250816345
0.5475199222564697
0.5267401337623596
0.5175600647926331
0.5139299035072327
0.4801299273967743
0.32693004608154297
0.026450002565979958
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.22373002767562866
0.5079001188278198
0.5626901388168335
0.5510099530220032
0.5290400981903076
0.5184299945831299
0.5138599872589111
0.48074015974998474
0.33080995082855225
0.027150003239512444
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.221530020236969
0.5012200474739075
0.5553901195526123
0.5436599850654602
0.5215200185775757
0.5103601217269897
0.5057399868965149
0.47314006090164185
0.32594001293182373
0.025789998471736908
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.21363995969295502
0.4888099431991577
0.5454300045967102
0.5359300971031189
0.5154600739479065
0.5055599808692932
0.502009928226471
0.47032010555267334
0.32686999440193176
0.029339993372559547
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.21387000381946564
0.4951701760292053
0.5522699952125549
0.5433200001716614
0.5238101482391357
0.5150400400161743
0.5125099420547485
0.48187005519866943
0.33965003490448
0.03298000618815422
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2219700664281845
0.5094500184059143
0.5656099915504456
0.5556398630142212
0.5350499749183655
0.525909960269928
0.5240700244903564
0.49544990062713623
0.35398003458976746
0.03522999957203865
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2214599996805191
0.5082800388336182
0.5648700594902039
0.5537699460983276
0.5315399765968323
0.5203799605369568
0.5165400505065918
0.48587000370025635
0.3472999632358551
0.034970007836818695
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2179100215435028
0.500230073928833
0.5593098402023315
0.5496599674224854
0.5284500122070312
0.5166199803352356
0.5112401843070984
0.48039984703063965
0.3438900113105774
0.035280004143714905
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.21427002549171448
0.5001400113105774
0.5631198883056641
0.5548400282859802
0.5343899726867676
0.5237900018692017
0.520840048789978
0.49149006605148315
0.3569199740886688
0.0408100001513958
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.217119961977005
0.5041700601577759
0.5624100565910339
