gid,latitude,longitude,elevation,offshore,wrf_region,config
122253,26.114876000000002,86.52799,52,0,0,default
694413,22.272346,88.323364,3,0,1,default
721369,25.058495,87.52585,138,0,1,default
668835,21.092133,83.65643,174,0,1,default
32603,22.862976,86.852905,136,0,0,default
702005,23.062767,88.205215,17,0,1,default
126707,26.273909999999997,86.7643,62,0,0,default
40742,23.162025,86.49846,199,0,0,default
90371,24.968918,85.96678,60,0,0,default
86620,24.834969,84.60805500000001,96,0,0,default
698050,22.654495,87.4077,25,0,1,default
91069,24.995697,84.69667,88,0,0,default
116306,25.902511999999998,85.96678,49,0,0,default
655006,20.678176999999998,83.65643,137,0,1,default
692040,22.02613,87.8803,4,0,1,default
128906,26.353333000000003,86.05539,58,0,0,default
68129,24.16301,85.61233,373,0,0,default
117802,25.955635,86.38031,47,0,0,default
690703,21.889153,87.08279,51,0,1,default
594407,18.787682,82.32725,594,0,1,default
147369,27.01313,84.22407,86,0,0,default
659562,20.816292,82.53400400000001,341,0,1,default
644944,20.373894,83.53828399999999,187,0,1,default
695737,22.40895,88.73689,2,0,1,default
683937,21.532417000000002,85.517296,640,0,1,default
683024,21.504929,86.58065,71,0,1,default
724785,25.405846,87.82123,28,0,1,default
150327,27.118340000000003,84.046844,91,0,0,default
653278,20.622902,86.787415,2,0,1,default
635948,20.096748,85.84221,11,0,1,default
61474,23.920242000000002,86.025856,275,0,0,default
94069,25.102737,85.76002,55,0,0,default
709300,23.82154,87.02371,132,0,1,default
86615,24.834969,84.460365,96,0,0,default
699904,22.845177,88.057526,11,0,1,default
697573,22.599976,88.79597,4,0,1,default
94845,25.12947,86.79383,43,0,0,default
694114,22.24501,87.23048,39,0,1,default
633250,20.013512,86.078514,8,0,1,default
721921,25.112,88.352905,39,0,1,default
131875,26.459159999999997,86.20308,65,0,0,default
140725,26.776040000000002,84.9625,69,0,0,default
127410,26.300385,85.64187,59,0,0,default
101426,25.369919,84.19453,77,0,0,default
615277,19.457458,82.12048,621,0,1,default
130331,26.40625,84.37175,68,0,0,default
710119,23.902588,87.99845,23,0,1,default
706941,23.578132999999998,86.99417,127,0,1,default
65202,24.055168,86.705215,230,0,0,default
722150,25.138733,87.37816,52,0,1,default
667063,21.037003,86.13759,50,0,1,default
50345,23.514595,85.61233,374,0,0,default
611852,19.346024,84.92654399999999,33,0,1,default
682042,21.477448000000003,85.57637,534,0,1,default
119281,26.00875,86.29169499999999,45,0,0,default
130405,26.40625,86.55753,62,0,0,default
54764,23.677001999999998,84.81482,501,0,0,default
74016,24.378426,84.40129,278,0,0,default
658688,20.788673,83.89273,127,0,1,default
77045,24.486,86.32123,333,0,0,default
139973,26.749657,84.63759,76,0,0,default
64455,24.028198,86.52799,227,0,0,default
661528,20.871498000000003,86.2262,18,0,1,default
138501,26.696907,84.93297,68,0,0,default
718993,24.817444000000002,86.99417,118,0,1,default
671627,21.174782,83.56782,179,0,1,default
700953,22.954017999999998,88.08707,16,0,1,default
124436,26.19442,85.3465,62,0,0,default
720595,24.978195,87.8803,28,0,1,default
714543,24.360832000000002,87.11233,179,0,1,default
111880,25.742989,86.55753,42,0,0,default
712443,24.145393,86.99417,221,0,1,default
125918,26.247405999999998,85.3465,61,0,0,default
701982,23.062767,87.52585,46,0,1,default
691778,21.998741,87.8803,7,0,1,default
5184,21.852257,86.79383,56,0,0,default
122223,26.114876000000002,85.64187,52,0,0,default
127399,26.300385,85.316956,62,0,0,default
110382,25.689766,86.08493,42,0,0,default
87402,24.86177,85.81909,87,0,0,default
138526,26.696907,85.6714,70,0,0,default
630539,19.930229999999998,85.72406,7,0,1,default
707745,23.659317,87.52585,57,0,1,default
725586,25.485854999999997,88.26429,32,0,1,default
660544,20.843895,84.36533,104,0,1,default
85140,24.781334,84.66713,103,0,0,default
50317,23.514595,84.78528,675,0,0,default
138513,26.696907,85.287415,74,0,0,default
100728,25.343231,85.46464499999999,50,0,0,default
700434,22.899604999999998,88.23475,9,0,1,default
123741,26.167907999999997,86.705215,56,0,0,default
91040,24.995697,83.84008,90,0,0,default
14781,22.208206,85.73048399999999,451,0,0,default
644138,20.346199,86.639725,3,0,1,default
106617,25.556587,84.312675,65,0,0,default
