gid,latitude,longitude,elevation,offshore,wrf_region,config
381090,9.810630999999999,77.01049,726,0,1,default
498680,15.029823,75.59269,572,0,1,default
487778,14.544319,76.65604,585,0,1,default
434862,12.188034,78.01476,460,0,1,default
402857,10.769684,77.12864,379,0,1,default
591708,18.703773,78.54644,428,0,1,default
447982,12.764832,80.141464,15,0,1,default
564771,17.778029999999998,83.09522,62,0,1,default
485263,14.429916,78.90089,225,0,1,default
548383,17.158173,80.436844,95,0,1,default
526414,16.252876,76.50835,437,0,1,default
499334,15.058342000000001,76.094826,534,0,1,default
480662,14.229591000000001,77.24679,606,0,1,default
559330,17.581024,79.52118,256,0,1,default
505731,15.343391,77.86707,443,0,1,default
562469,17.693619,83.09522,56,0,1,default
453734,13.023956,77.98523,874,0,1,default
579837,18.311629999999997,78.48736600000001,464,0,1,default
602071,19.039170000000002,79.343956,251,0,1,default
425102,11.754601,79.40303,42,0,1,default
559286,17.581024,78.22153,515,0,1,default
543415,16.960503,79.84609,115,0,1,default
523877,16.139412,79.43256,190,0,1,default
408820,11.030716,78.93043,93,0,1,default
479317,14.172325,75.9176,624,0,1,default
467748,13.65625,77.54216,696,0,1,default
402190,10.740662,76.83326,158,0,1,default
532487,16.507920000000002,79.07812,214,0,1,default
471676,13.828407,79.81655,42,0,1,default
417319,11.4073715,79.60979,9,0,1,default
439370,12.390053,76.03575,907,0,1,default
417890,11.436325,77.3354,238,0,1,default
544832,17.017006,80.28915400000001,75,0,1,default
591713,18.703773,78.69413,366,0,1,default
529713,16.394607999999998,76.065285,556,0,1,default
512820,15.6564865,79.66887,83,0,1,default
478704,14.143676999999999,77.01049,609,0,1,default
530367,16.42295,75.71084,520,0,1,default
616049,19.485313,78.84181,478,0,1,default
448530,12.7936325,77.15817,827,0,1,default
554170,17.38382,80.141464,143,0,1,default
434213,12.159157,78.191986,450,0,1,default
552560,17.327438,75.76991,464,0,1,default
400236,10.653587,77.39448,300,0,1,default
428273,11.899155,76.65604,771,0,1,default
514061,15.713356,78.2806,296,0,1,default
446609,12.707207,78.01476,717,0,1,default
593451,18.75972,79.43256,168,0,1,default
433580,12.13028,78.84181,204,0,1,default
547682,17.129944000000002,80.850365,140,0,1,default
400937,10.68261,78.66459,90,0,1,default
612549,19.373886,79.58025,183,0,1,default
479419,14.172325,78.93043,502,0,1,default
514645,15.741791000000001,76.47881,494,0,1,default
485933,14.458526999999998,79.55071,64,0,1,default
560831,17.637337,79.52118,281,0,1,default
501899,15.172409,76.80373,492,0,1,default
565379,17.806151999999997,78.25106,549,0,1,default
429015,11.928061999999999,79.25534,84,0,1,default
407456,10.972733,77.3354,390,0,1,default
416010,11.349457000000001,79.314415,77,0,1,default
531232,16.451271,81.52973,5,0,1,default
481315,14.258224499999999,77.3354,558,0,1,default
394372,10.39222,79.43256,6,0,1,default
560817,17.637337,79.10765,352,0,1,default
425669,11.783524,76.89233399999999,881,0,1,default
493645,14.801483,78.2806,380,0,1,default
538650,16.762634,81.559265,10,0,1,default
525815,16.224518,78.31014,358,0,1,default
556255,17.46836,76.47881,497,0,1,default
531061,16.451271,76.47881,455,0,1,default
519857,15.969101,76.921875,392,0,1,default
501923,15.172409,77.51263,381,0,1,default
428372,11.899155,79.58025,32,0,1,default
436143,12.245766,77.24679,646,0,1,default
572474,18.059074,78.339676,520,0,1,default
528402,16.337929000000003,76.59696,367,0,1,default
542075,16.903992000000002,81.32297,70,0,1,default
520516,15.997498,77.069565,366,0,1,default
396295,10.47937,77.778465,313,0,1,default
555521,17.440178,76.59696,506,0,1,default
464598,13.512695,78.31014,785,0,1,default
500082,15.086867999999999,79.37349,137,0,1,default
563786,17.749893,76.74465,556,0,1,default
560125,17.609184,80.879906,60,0,1,default
482622,14.315475,77.60124,424,0,1,default
404839,10.85672,77.483086,296,0,1,default
537948,16.734351999999998,80.879906,79,0,1,default
533893,16.564552,80.90944,11,0,1,default
593417,18.75972,78.42829,335,0,1,default
463341,13.455245999999999,78.635056,748,0,1,default
498755,15.029823,77.808,289,0,1,default
451792,12.937614,77.83754,885,0,1,default
504368,15.286407,75.03147,615,0,1,default
399632,10.6245575,79.01904,101,0,1,default
497503,14.972763,78.54644,162,0,1,default
400217,10.653587,76.83326,183,0,1,default
472899,13.885757,77.808,716,0,1,default
515920,15.798637,75.947136,624,0,1,default
579173,18.283585000000002,83.65643,98,0,1,default
558687,17.552872,82.56354499999999,107,0,1,default
491609,14.715797,75.238235,558,0,1,default
465794,13.570129000000001,76.212975,743,0,1,default
531661,16.479599,74.47026,563,0,1,default
581686,18.367706,83.44967,134,0,1,default
567679,17.890495,77.3354,596,0,1,default
478116,14.115044000000001,78.81228,303,0,1,default
551975,17.299232,79.99378,163,0,1,default
492393,14.744361999999999,79.343956,133,0,1,default
526508,16.252876,79.28488,317,0,1,default
475406,14.000420000000002,75.41546,663,0,1,default
596866,18.871560000000002,78.753204,270,0,1,default
566126,17.834267,77.42401,619,0,1,default
460848,13.340309,80.023315,31,0,1,default
485834,14.458526999999998,76.6265,559,0,1,default
