gid,latitude,longitude,elevation,timezone,config
62887,23.75,86.05,0,5.5,default
66860,25.05,87.25,0,5.5,default
59587,23.75,85.05,0,5.5,default
55932,21.25,83.95,0,5.5,default
60219,20.95,85.25,0,5.5,default
60265,25.55,85.25,0,5.5,default
70161,25.15,88.25,0,5.5,default
64890,26.05,86.65,0,5.5,default
59561,21.15,85.05,0,5.5,default
64868,23.85,86.65,0,5.5,default
49964,18.45,82.15,0,5.5,default
58924,23.45,84.85,0,5.5,default
60593,25.35,85.35,0,5.5,default
68807,21.75,87.85,0,5.5,default
70507,26.75,88.35,0,5.5,default
70130,22.05,88.25,0,5.5,default
70476,23.65,88.35,0,5.5,default
56625,24.55,84.15,0,5.5,default
57927,22.75,84.55,0,5.5,default
60910,24.05,85.45,0,5.5,default
54940,21.05,83.65,0,5.5,default
69476,22.65,88.05,0,5.5,default
50637,19.75,82.35,0,5.5,default
56957,24.75,84.25,0,5.5,default
58236,20.65,84.65,0,5.5,default
66868,25.85,87.25,0,5.5,default
62211,22.15,85.85,0,5.5,default
63214,23.45,86.15,0,5.5,default
62856,20.65,86.05,0,5.5,default
68158,22.85,87.65,0,5.5,default
69840,26.05,88.15,0,5.5,default
61903,24.35,85.75,0,5.5,default
58569,20.95,84.75,0,5.5,default
56913,20.35,84.25,0,5.5,default
51631,20.15,82.65,0,5.5,default
56927,21.75,84.25,0,5.5,default
54937,20.75,83.65,0,5.5,default
55968,24.85,83.95,0,5.5,default
61253,25.35,85.55,0,5.5,default
58947,25.75,84.85,0,5.5,default
66530,25.05,87.15,0,5.5,default
62202,21.25,85.85,0,5.5,default
62565,24.55,85.95,0,5.5,default
52283,19.35,82.85,0,5.5,default
57633,26.35,84.45,0,5.5,default
65547,25.75,86.85,0,5.5,default
59911,23.15,85.15,0,5.5,default
63236,25.65,86.15,0,5.5,default
50306,19.65,82.25,0,5.5,default
66829,21.95,87.25,0,5.5,default
61590,26.05,85.65,0,5.5,default
55250,19.05,83.75,0,5.5,default
62243,25.35,85.85,0,5.5,default
57639,26.95,84.45,0,5.5,default
65846,22.65,86.95,0,5.5,default
65875,25.55,86.95,0,5.5,default
68151,22.15,87.65,0,5.5,default
63239,25.95,86.15,0,5.5,default
56970,26.05,84.25,0,5.5,default
56982,27.25,84.25,0,5.5,default
61595,26.55,85.65,0,5.5,default
62539,21.95,85.95,0,5.5,default
69506,25.65,88.05,0,5.5,default
59289,26.95,84.95,0,5.5,default
72487,26.75,88.95,0,5.5,default
58301,27.15,84.65,0,5.5,default
66499,21.95,87.15,0,5.5,default
51307,20.75,82.55,0,5.5,default
66848,23.85,87.25,0,5.5,default
68494,23.45,87.75,0,5.5,default
66828,21.85,87.25,0,5.5,default
52957,20.75,83.05,0,5.5,default
60870,20.05,85.45,0,5.5,default
61877,21.75,85.75,0,5.5,default
65172,21.25,86.75,0,5.5,default
56932,22.25,84.25,0,5.5,default
61586,25.65,85.65,0,5.5,default
60934,26.45,85.45,0,5.5,default
51294,19.45,82.55,0,5.5,default
57642,27.25,84.45,0,5.5,default
57930,23.05,84.55,0,5.5,default
62556,23.65,85.95,0,5.5,default
64860,23.05,86.65,0,5.5,default
65214,25.45,86.75,0,5.5,default
70140,23.05,88.25,0,5.5,default
59264,24.45,84.95,0,5.5,default
49632,18.25,82.05,0,5.5,default
66531,25.15,87.15,0,5.5,default
70136,22.65,88.25,0,5.5,default
54616,21.65,83.55,0,5.5,default
69152,23.25,87.95,0,5.5,default
51965,20.55,82.75,0,5.5,default
55971,25.15,83.95,0,5.5,default
61874,21.45,85.75,0,5.5,default
58626,26.65,84.75,0,5.5,default
63845,20.55,86.35,0,5.5,default
62233,24.35,85.85,0,5.5,default
64228,25.85,86.45,0,5.5,default
48310,18.05,81.65,0,5.5,default
64520,22.05,86.55,0,5.5,default
63557,24.75,86.25,0,5.5,default
54609,20.95,83.55,0,5.5,default
60935,26.55,85.45,0,5.5,default
57967,26.75,84.55,0,5.5,default
54282,21.25,83.45,0,5.5,default
55635,24.55,83.85,0,5.5,default
68487,22.75,87.75,0,5.5,default
63511,20.15,86.25,0,5.5,default
68179,24.95,87.65,0,5.5,default
59270,25.05,84.95,0,5.5,default
63564,25.45,86.25,0,5.5,default
59929,24.95,85.15,0,5.5,default
52286,19.65,82.85,0,5.5,default
67509,23.95,87.45,0,5.5,default
54606,20.65,83.55,0,5.5,default
60577,23.75,85.35,0,5.5,default
63851,21.15,86.35,0,5.5,default
51640,21.05,82.65,0,5.5,default
55942,22.25,83.95,0,5.5,default
57946,24.65,84.55,0,5.5,default
70848,27.85,88.45,0,5.5,default
58228,19.85,84.65,0,5.5,default
60936,26.65,85.45,0,5.5,default
71459,22.95,88.65,0,5.5,default
56626,24.65,84.15,0,5.5,default
63221,24.15,86.15,0,5.5,default
70164,25.45,88.25,0,5.5,default
55309,24.95,83.75,0,5.5,default
61258,25.85,85.55,0,5.5,default
51971,21.15,82.75,0,5.5,default
68838,24.85,87.85,0,5.5,default
66508,22.85,87.15,0,5.5,default
60927,25.75,85.45,0,5.5,default
60222,21.25,85.25,0,5.5,default
53943,20.35,83.35,0,5.5,default
67162,22.25,87.35,0,5.5,default
74460,26.05,89.55,0,5.5,default
59228,20.85,84.95,0,5.5,default
58595,23.55,84.75,0,5.5,default
64232,26.25,86.45,0,5.5,default
58295,26.55,84.65,0,5.5,default
70475,23.55,88.35,0,5.5,default
63213,23.35,86.15,0,5.5,default
59939,25.95,85.15,0,5.5,default
64548,24.85,86.55,0,5.5,default
68175,24.55,87.65,0,5.5,default
61895,23.55,85.75,0,5.5,default
65515,22.55,86.85,0,5.5,default
59231,21.15,84.95,0,5.5,default
57961,26.15,84.55,0,5.5,default
63841,20.15,86.35,0,5.5,default
70186,27.65,88.25,0,5.5,default
60606,26.65,85.35,0,5.5,default
53951,21.15,83.35,0,5.5,default
56300,25.05,84.05,0,5.5,default
63229,24.95,86.15,0,5.5,default
60913,24.35,85.45,0,5.5,default
59253,23.35,84.95,0,5.5,default
68172,24.25,87.65,0,5.5,default
70468,22.85,88.35,0,5.5,default
70150,24.05,88.25,0,5.5,default
65552,26.25,86.85,0,5.5,default
62520,20.05,85.95,0,5.5,default
66867,25.75,87.25,0,5.5,default
72152,26.25,88.85,0,5.5,default
65879,25.95,86.95,0,5.5,default
63192,21.25,86.15,0,5.5,default
56576,19.65,84.15,0,5.5,default
61888,22.85,85.75,0,5.5,default
70469,22.95,88.35,0,5.5,default
62560,24.05,85.95,0,5.5,default
61917,25.75,85.75,0,5.5,default
56649,26.95,84.15,0,5.5,default
58889,19.95,84.85,0,5.5,default
61557,22.75,85.65,0,5.5,default
59276,25.65,84.95,0,5.5,default
64882,25.25,86.65,0,5.5,default
67840,24.05,87.55,0,5.5,default
57921,22.15,84.55,0,5.5,default
59284,26.45,84.95,0,5.5,default
60904,23.45,85.45,0,5.5,default
68161,23.15,87.65,0,5.5,default
67526,25.65,87.45,0,5.5,default
62246,25.65,85.85,0,5.5,default
57917,21.75,84.55,0,5.5,default
70491,25.15,88.35,0,5.5,default
64835,20.55,86.65,0,5.5,default
63568,25.85,86.25,0,5.5,default
64219,24.95,86.45,0,5.5,default
57309,26.95,84.35,0,5.5,default
64522,22.25,86.55,0,5.5,default
59880,20.05,85.15,0,5.5,default
64887,25.75,86.65,0,5.5,default
72143,25.35,88.85,0,5.5,default
66165,21.55,87.05,0,5.5,default
64837,20.75,86.65,0,5.5,default
65512,22.25,86.85,0,5.5,default
57587,21.75,84.45,0,5.5,default
53934,19.45,83.35,0,5.5,default
59257,23.75,84.95,0,5.5,default
71469,23.95,88.65,0,5.5,default
56273,22.35,84.05,0,5.5,default
68845,25.55,87.85,0,5.5,default
56624,24.45,84.15,0,5.5,default
62229,23.95,85.85,0,5.5,default
59925,24.55,85.15,0,5.5,default
62227,23.75,85.85,0,5.5,default
68191,26.15,87.65,0,5.5,default
62915,26.55,86.05,0,5.5,default
60208,19.85,85.25,0,5.5,default
60581,24.15,85.35,0,5.5,default
66207,25.75,87.05,0,5.5,default
49965,18.55,82.15,0,5.5,default
52612,19.25,82.95,0,5.5,default
59915,23.55,85.15,0,5.5,default
70142,23.25,88.25,0,5.5,default
65539,24.95,86.85,0,5.5,default
57288,24.85,84.35,0,5.5,default
54933,20.35,83.65,0,5.5,default
62578,25.85,85.95,0,5.5,default
56605,22.55,84.15,0,5.5,default
70481,24.15,88.35,0,5.5,default
58571,21.15,84.75,0,5.5,default
57631,26.15,84.45,0,5.5,default
59608,25.85,85.05,0,5.5,default
58556,19.65,84.75,0,5.5,default
68184,25.45,87.65,0,5.5,default
69797,21.75,88.15,0,5.5,default
58902,21.25,84.85,0,5.5,default
67527,25.75,87.45,0,5.5,default
60570,23.05,85.35,0,5.5,default
61536,20.65,85.65,0,5.5,default
61199,19.95,85.55,0,5.5,default
68811,22.15,87.85,0,5.5,default
60923,25.35,85.45,0,5.5,default
61879,21.95,85.75,0,5.5,default
64504,20.45,86.55,0,5.5,default
54646,24.65,83.55,0,5.5,default
51968,20.85,82.75,0,5.5,default
62571,25.15,85.95,0,5.5,default
59564,21.45,85.05,0,5.5,default
62217,22.75,85.85,0,5.5,default
62907,25.75,86.05,0,5.5,default
62538,21.85,85.95,0,5.5,default
69512,26.25,88.05,0,5.5,default
48641,18.15,81.75,0,5.5,default
71462,23.25,88.65,0,5.5,default
70174,26.45,88.25,0,5.5,default
55974,25.45,83.95,0,5.5,default
63205,22.55,86.15,0,5.5,default
64878,24.85,86.65,0,5.5,default
67839,23.95,87.55,0,5.5,default
70127,21.75,88.25,0,5.5,default
61550,22.05,85.65,0,5.5,default
51637,20.75,82.65,0,5.5,default
64549,24.95,86.55,0,5.5,default
51632,20.25,82.65,0,5.5,default
55923,20.35,83.95,0,5.5,default
66861,25.15,87.25,0,5.5,default
70166,25.65,88.25,0,5.5,default
66179,22.95,87.05,0,5.5,default
50966,19.65,82.45,0,5.5,default
60903,23.35,85.45,0,5.5,default
57962,26.25,84.55,0,5.5,default
55969,24.95,83.95,0,5.5,default
52942,19.25,83.05,0,5.5,default
58287,25.75,84.65,0,5.5,default
63569,25.95,86.25,0,5.5,default
61260,26.05,85.55,0,5.5,default
60603,26.35,85.35,0,5.5,default
71152,25.25,88.55,0,5.5,default
60243,23.35,85.25,0,5.5,default
67496,22.65,87.45,0,5.5,default
51638,20.85,82.65,0,5.5,default
57969,26.95,84.55,0,5.5,default
49636,18.65,82.05,0,5.5,default
68147,21.75,87.65,0,5.5,default
55632,24.25,83.85,0,5.5,default
59926,24.65,85.15,0,5.5,default
56618,23.85,84.15,0,5.5,default
63232,25.25,86.15,0,5.5,default
62547,22.75,85.95,0,5.5,default
65507,21.75,86.85,0,5.5,default
68815,22.55,87.85,0,5.5,default
67171,23.15,87.35,0,5.5,default
69813,23.35,88.15,0,5.5,default
69466,21.65,88.05,0,5.5,default
51614,18.45,82.65,0,5.5,default
57890,19.05,84.55,0,5.5,default
64204,23.45,86.45,0,5.5,default
67156,21.65,87.35,0,5.5,default
66540,26.05,87.15,0,5.5,default
51633,20.35,82.65,0,5.5,default
68171,24.15,87.65,0,5.5,default
56636,25.65,84.15,0,5.5,default
57893,19.35,84.55,0,5.5,default
60571,23.15,85.35,0,5.5,default
59576,22.65,85.05,0,5.5,default
69812,23.25,88.15,0,5.5,default
65202,24.25,86.75,0,5.5,default
56623,24.35,84.15,0,5.5,default
47980,18.05,81.55,0,5.5,default
60235,22.55,85.25,0,5.5,default
58299,26.95,84.65,0,5.5,default
64505,20.55,86.55,0,5.5,default
58943,25.35,84.85,0,5.5,default
52954,20.45,83.05,0,5.5,default
66195,24.55,87.05,0,5.5,default
60592,25.25,85.35,0,5.5,default
64874,24.45,86.65,0,5.5,default
