gid,latitude,longitude,elevation,timezone,config
20642,23.25,73.25,0,5.5,default
29528,20.85,75.95,0,5.5,default
40422,21.25,79.25,0,5.5,default
31166,19.65,76.45,0,5.5,default
36161,24.15,77.95,0,5.5,default
35459,19.95,77.75,0,5.5,default
36136,21.65,77.95,0,5.5,default
49023,23.35,81.85,0,5.5,default
25203,17.35,74.65,0,5.5,default
27543,20.35,75.35,0,5.5,default
47376,23.65,81.35,0,5.5,default
16019,22.95,71.85,0,5.5,default
28177,17.75,75.55,0,5.5,default
43070,22.05,80.05,0,5.5,default
29504,18.45,75.95,0,5.5,default
38431,20.15,78.65,0,5.5,default
28242,24.25,75.55,0,5.5,default
24576,20.65,74.45,0,5.5,default
31525,22.55,76.55,0,5.5,default
39466,24.65,78.95,0,5.5,default
26927,24.75,75.15,0,5.5,default
30849,20.95,76.35,0,5.5,default
22912,19.25,73.95,0,5.5,default
39424,20.45,78.95,0,5.5,default
37119,20.95,78.25,0,5.5,default
41420,22.05,79.55,0,5.5,default
10750,24.05,70.25,0,5.5,default
11718,21.85,70.55,0,5.5,default
25260,23.05,74.65,0,5.5,default
22586,19.65,73.85,0,5.5,default
27537,19.75,75.35,0,5.5,default
35794,20.45,77.85,0,5.5,default
24924,22.45,74.55,0,5.5,default
23890,18.05,74.25,0,5.5,default
53978,23.85,83.35,0,5.5,default
13723,24.35,71.15,0,5.5,default
21634,23.45,73.55,0,5.5,default
32805,18.55,76.95,0,5.5,default
21277,20.75,73.45,0,5.5,default
21621,22.15,73.55,0,5.5,default
29521,20.15,75.95,0,5.5,default
45401,24.15,80.75,0,5.5,default
30187,20.75,76.15,0,5.5,default
24926,22.65,74.55,0,5.5,default
38161,26.15,78.55,0,5.5,default
37150,24.05,78.25,0,5.5,default
10081,23.15,70.05,0,5.5,default
36512,26.25,78.05,0,5.5,default
26228,20.85,74.95,0,5.5,default
43396,21.65,80.15,0,5.5,default
48358,22.85,81.65,0,5.5,default
40118,23.85,79.15,0,5.5,default
35448,18.85,77.75,0,5.5,default
36839,25.95,78.15,0,5.5,default
46053,23.35,80.95,0,5.5,default
33525,24.55,77.15,0,5.5,default
32181,22.15,76.75,0,5.5,default
19624,20.45,72.95,0,5.5,default
27515,17.55,75.35,0,5.5,default
31149,17.95,76.45,0,5.5,default
24892,19.25,74.55,0,5.5,default
24557,18.75,74.45,0,5.5,default
30825,18.55,76.35,0,5.5,default
34817,21.75,77.55,0,5.5,default
32488,19.85,76.85,0,5.5,default
54623,22.35,83.55,0,5.5,default
34166,22.65,77.35,0,5.5,default
33847,23.75,77.25,0,5.5,default
25548,18.85,74.75,0,5.5,default
11079,23.95,70.35,0,5.5,default
45075,24.55,80.65,0,5.5,default
41751,22.15,79.65,0,5.5,default
26872,19.25,75.15,0,5.5,default
26214,19.45,74.95,0,5.5,default
20966,22.65,73.35,0,5.5,default
35130,20.05,77.65,0,5.5,default
45350,19.05,80.75,0,5.5,default
28863,20.35,75.75,0,5.5,default
12709,21.95,70.85,0,5.5,default
20927,18.75,73.35,0,5.5,default
39127,23.75,78.85,0,5.5,default
23872,16.25,74.25,0,5.5,default
34514,24.45,77.45,0,5.5,default
38121,22.15,78.55,0,5.5,default
28541,21.15,75.65,0,5.5,default
36135,21.55,77.95,0,5.5,default
28540,21.05,75.65,0,5.5,default
33139,18.95,77.05,0,5.5,default
27233,22.35,75.25,0,5.5,default
37482,24.25,78.35,0,5.5,default
30511,20.15,76.25,0,5.5,default
45389,22.95,80.75,0,5.5,default
26224,20.45,74.95,0,5.5,default
28203,20.35,75.55,0,5.5,default
40077,19.75,79.15,0,5.5,default
49350,23.05,81.95,0,5.5,default
9080,22.05,69.75,0,5.5,default
31190,22.05,76.45,0,5.5,default
50662,22.25,82.35,0,5.5,default
44734,23.45,80.55,0,5.5,default
26222,20.25,74.95,0,5.5,default
33478,19.85,77.15,0,5.5,default
27531,19.15,75.35,0,5.5,default
35160,23.05,77.65,0,5.5,default
13392,24.25,71.05,0,5.5,default
23863,15.35,74.25,0,5.5,default
13062,24.25,70.95,0,5.5,default
43102,25.25,80.05,0,5.5,default
35805,21.55,77.85,0,5.5,default
27880,21.05,75.45,0,5.5,default
31493,19.35,76.55,0,5.5,default
35156,22.65,77.65,0,5.5,default
24552,18.25,74.45,0,5.5,default
34493,22.35,77.45,0,5.5,default
32849,22.95,76.95,0,5.5,default
12059,22.95,70.65,0,5.5,default
24218,17.85,74.35,0,5.5,default
41773,24.35,79.65,0,5.5,default
30878,23.85,76.35,0,5.5,default
31481,18.15,76.55,0,5.5,default
20980,24.05,73.35,0,5.5,default
24546,17.65,74.45,0,5.5,default
53970,23.05,83.35,0,5.5,default
40447,23.75,79.25,0,5.5,default
12054,22.45,70.65,0,5.5,default
42422,23.25,79.85,0,5.5,default
30212,23.25,76.15,0,5.5,default
29501,18.15,75.95,0,5.5,default
51001,23.15,82.45,0,5.5,default
52974,22.45,83.05,0,5.5,default
32830,21.05,76.95,0,5.5,default
13060,24.05,70.95,0,5.5,default
34845,24.55,77.55,0,5.5,default
22577,18.75,73.85,0,5.5,default
47657,18.75,81.45,0,5.5,default
48706,24.65,81.75,0,5.5,default
48008,20.85,81.55,0,5.5,default
14379,23.95,71.35,0,5.5,default
38128,22.85,78.55,0,5.5,default
8110,24.05,69.45,0,5.5,default
11060,22.05,70.35,0,5.5,default
36782,20.25,78.15,0,5.5,default
30872,23.25,76.35,0,5.5,default
36137,21.75,77.95,0,5.5,default
35485,22.55,77.75,0,5.5,default
11720,22.05,70.55,0,5.5,default
51991,23.15,82.75,0,5.5,default
46054,23.45,80.95,0,5.5,default
40127,24.75,79.15,0,5.5,default
