,gid,latitude,longitude,elevation,offshore,wrf_region,config
67799,596923,18.871560000000002,80.436844,160,0,1,default
28590,43476,23.270607000000002,79.70483,376,0,0,default
11161,17368,22.317543,74.59483,297,0,0,default
44055,68432,24.189964,72.67489,364,0,0,default
34817,52871,23.622887,72.67489,125,0,0,default
94639,674276,21.257393,78.90089,331,0,1,default
45332,70979,24.270767000000003,82.24505,347,0,0,default
64688,585003,18.479797,81.64788,322,0,1,default
93022,670625,21.147232000000002,81.52973,298,0,1,default
27750,42382,23.243470000000002,69.278076,190,0,0,default
84830,649357,20.512276,79.10765,233,0,1,default
100308,686463,21.614815,75.82899,486,0,1,default
70896,608032,19.234505,75.53361,484,0,1,default
14774,22767,22.508689999999998,80.85679,611,0,0,default
20270,31460,22.835747,74.97882,469,0,0,default
629,1070,21.71511,74.71298,287,0,0,default
25157,38407,23.080536,83.19025400000001,581,0,0,default
34082,51668,23.568756,80.91586,463,0,0,default
71567,610574,19.318146,73.08199,11,0,1,default
31860,48396,23.460419,71.8183,23,0,0,default
68631,600164,18.983322,74.14535,598,0,1,default
69652,603672,19.095009,75.385925,607,0,1,default
74707,620519,19.624481,80.023315,165,0,1,default
95049,675190,21.284912,78.191986,396,0,1,default
101266,688421,21.669724,77.27633,540,0,1,default
31550,47870,23.433320000000002,78.16887,530,0,0,default
51824,94537,25.12947,77.69627,439,0,0,default
99209,683863,21.532417000000002,83.33152,218,0,1,default
71128,608889,19.26239,75.03147,512,0,1,default
92728,670331,21.147232000000002,72.84569499999999,9,0,1,default
31102,47180,23.406212,79.675285,592,0,0,default
29402,44742,23.324875,73.324715,123,0,0,default
83444,645612,20.40158,76.360664,610,0,1,default
48796,80557,24.620338,80.62048,321,0,0,default
2992,4804,21.852257,75.569565,257,0,0,default
1402,2386,21.769989000000002,69.80974599999999,79,0,0,default
9526,14976,22.235557999999997,69.60299,25,0,0,default
82860,643854,20.346199,78.25106,372,0,1,default
45686,72087,24.324607999999998,71.19801,3,0,0,default
83983,647328,20.45694,73.14107,81,0,1,default
64400,583963,18.45179,75.9176,720,0,1,default
36744,55916,23.731094,75.06743,484,0,0,default
75194,622176,19.680115,76.41974,474,0,1,default
94510,674147,21.257393,75.090546,180,0,1,default
53742,113826,25.822777,78.37563,199,0,0,default
75849,624019,19.735725,78.191986,391,0,1,default
40692,62398,23.974228,69.543915,-1,0,0,default
32873,49911,23.514595,72.79304,119,0,0,default
48705,80448,24.620338,77.400894,490,0,0,default
74223,619414,19.596657,73.61367,829,0,1,default
79215,633775,20.04126,74.9724,531,0,1,default
19353,30036,22.781303,76.69199,449,0,0,default
87861,658319,20.788673,72.993385,11,0,1,default
19581,30264,22.781303,83.42655,634,0,0,default
84664,649191,20.512276,74.20442,521,0,1,default
80638,637535,20.152214,79.28488,219,0,1,default
78900,632882,20.013512,75.208694,707,0,1,default
22868,35222,22.971794,76.66246,505,0,0,default
84300,648234,20.484612,72.93431,23,0,1,default
26854,41012,23.189178,72.58628,68,0,0,default
29380,44720,23.324875,72.67489,87,0,0,default
47347,76533,24.486,71.19801,3,0,0,default
14084,21812,22.4814,74.53575,373,0,0,default
8545,13485,22.180854999999998,69.33715,37,0,0,default
78894,632876,20.013512,75.03147,537,0,1,default
50996,89490,24.942145999999997,81.83153,103,0,0,default
100939,687595,21.642273,81.08667,328,0,1,default
82988,643982,20.346199,82.03187,444,0,1,default
49560,83468,24.727692,79.055,342,0,0,default
92201,668749,21.092133,81.1162,294,0,1,default
40218,61379,23.920242000000002,83.21979,367,0,0,default
31442,47762,23.433320000000002,74.97882,509,0,0,default
59599,557709,17.524704,75.651764,431,0,1,default
88531,660094,20.843895,71.07344,29,0,1,default
88754,660368,20.843895,79.166725,315,0,1,default
30230,45824,23.35199,83.39702,595,0,0,default
51308,91490,25.022469,75.24465,418,0,0,default
32287,49073,23.48751,69.9279,5,0,0,default
54335,119763,26.035294,78.64147,175,0,0,default
