,gid,latitude,longitude,elevation,offshore,wrf_region,config
729,704258,23.280006,92.87215,1077,0,1,default
1005,706313,23.496887,91.6611,56,0,1,default
568,702940,23.144272,92.63584,340,0,1,default
3094,722070,25.112,92.75399999999999,647,0,1,default
2495,714710,24.360832000000002,92.04509,71,0,1,default
4341,725728,25.485854999999997,92.45862,1183,0,1,default
3741,724334,25.352463,89.97746,92,0,1,default
4063,725132,25.43251,90.33192,456,0,1,default
804,704998,23.361373999999998,91.51342,41,0,1,default
4294,725681,25.485854999999997,91.07036,832,0,1,default
2131,712077,24.091476,91.6611,53,0,1,default
3769,724362,25.352463,90.80452,491,0,1,default
1933,711032,23.983574,91.74972,226,0,1,default
2668,716306,24.522179,92.75399999999999,105,0,1,default
1142,707101,23.578132999999998,91.72018,102,0,1,default
2810,718130,24.710151999999997,92.45862,15,0,1,default
4003,724913,25.405846,91.60203,1564,0,1,default
672,703949,23.252869,91.48388,42,0,1,default
3208,722819,25.1922,91.6611,261,0,1,default
2338,713402,24.226226999999998,92.10417,59,0,1,default
562,702934,23.144272,92.45862,86,0,1,default
810,705004,23.361373999999998,91.69064,86,0,1,default
2593,715518,24.441536,92.694916,62,0,1,default
1727,709997,23.87558,92.133705,178,0,1,default
3193,722797,25.1922,91.01128,55,0,1,default
2998,720757,24.978195,92.66538,35,0,1,default
2189,712355,24.118439000000002,92.133705,72,0,1,default
2662,716300,24.522179,92.57677,36,0,1,default
1649,709713,23.848564,91.48388,53,0,1,default
820,705033,23.361373999999998,92.54723,445,0,1,default
2800,717879,24.683327,92.78353,41,0,1,default
453,701894,23.035591,92.66538,286,0,1,default
1272,707880,23.659317,91.51342,77,0,1,default
325,700065,22.845177,92.81307,1227,0,1,default
243,698495,22.681755,92.81307,799,0,1,default
789,704775,23.334259,92.66538,441,0,1,default
1324,708146,23.68637,91.63157,53,0,1,default
3050,721546,25.058495,92.75399999999999,449,0,1,default
2903,719190,24.817444000000002,92.81307,24,0,1,default
314,700054,22.845177,92.48816,60,0,1,default
4122,725191,25.43251,92.07463,1495,0,1,default
139,696138,22.436256,92.842606,276,0,1,default
2588,715513,24.441536,92.54723,56,0,1,default
863,705301,23.388489,92.72446,494,0,1,default
797,704991,23.361373999999998,91.306656,24,0,1,default
3877,724628,25.379158,90.92267,475,0,1,default
1857,710541,23.929579999999998,92.72446,558,0,1,default
1385,708417,23.713417,91.89741,146,0,1,default
4201,725429,25.45919,91.36573,1537,0,1,default
563,702935,23.144272,92.48816,510,0,1,default
849,705270,23.388489,91.80879,121,0,1,default
333,700320,22.87239,92.60631,222,0,1,default
4053,725122,25.43251,90.03654,117,0,1,default
1252,707655,23.632263000000002,92.60631,893,0,1,default
3815,724408,25.352463,92.163246,1180,0,1,default
2482,714466,24.333923000000002,92.57677,118,0,1,default
719,704248,23.280006,92.57677,540,0,1,default
1212,707399,23.605202,92.78353,271,0,1,default
4138,725207,25.43251,92.54723,892,0,1,default
1170,707345,23.605202,91.18851,40,0,1,default
2255,712863,24.17234,91.6611,39,0,1,default
1307,707924,23.659317,92.81307,398,0,1,default
240,698492,22.681755,92.72446,508,0,1,default
3497,723611,25.272362,91.83833,304,0,1,default
3493,723607,25.272362,91.72018,1330,0,1,default
1377,708409,23.713417,91.6611,77,0,1,default
3799,724392,25.352463,91.69064,1071,0,1,default
3371,723320,25.245651000000002,90.98174,429,0,1,default
1007,706315,23.496887,91.72018,67,0,1,default
2672,716310,24.522179,92.87215,39,0,1,default
3964,724874,25.405846,90.450066,433,0,1,default
1656,709720,23.848564,91.69064,76,0,1,default
978,706080,23.469795,92.51769,650,0,1,default
4029,724939,25.405846,92.37,1232,0,1,default
4079,725148,25.43251,90.80452,196,0,1,default
3666,724101,25.325768,90.83405,433,0,1,default
3987,724897,25.405846,91.12943,796,0,1,default
1123,706877,23.551056,92.842606,828,0,1,default
2893,719180,24.817444000000002,92.51769,19,0,1,default
660,703726,23.225723000000002,92.63584,693,0,1,default
2621,715783,24.468422,92.78353,46,0,1,default
504,702413,23.089942999999998,92.54723,290,0,1,default
2754,717352,24.629623000000002,92.694916,48,0,1,default
1428,708667,23.740456,91.54295,107,0,1,default
3869,724620,25.379158,90.68636,566,0,1,default
219,697971,22.627235,92.81307,287,0,1,default
1082,706824,23.551056,91.27711500000001,38,0,1,default
1410,708445,23.713417,92.72446,955,0,1,default
3640,724075,25.325768,90.06608,82,0,1,default
2555,715243,24.414635,92.31093,36,0,1,default
2296,713131,24.199286999999998,91.83833,39,0,1,default
879,705525,23.415596,91.60203,91,0,1,default
1301,707918,23.659317,92.63584,162,0,1,default
2870,718916,24.790627,92.45862,22,0,1,default
3941,724692,25.379158,92.81307,959,0,1,default
791,704777,23.334259,92.72446,500,0,1,default
3776,724369,25.352463,91.01128,214,0,1,default
2581,715506,24.441536,92.34047,58,0,1,default
3642,724077,25.325768,90.12515,81,0,1,default
1032,706352,23.496887,92.81307,833,0,1,default
3977,724887,25.405846,90.83405,314,0,1,default
3875,724626,25.379158,90.86359399999999,322,0,1,default
1961,711060,23.983574,92.57677,525,0,1,default
4276,725663,25.485854999999997,90.53868,568,0,1,default
1637,709494,23.82154,92.75399999999999,751,0,1,default
3712,724147,25.325768,92.19278,1192,0,1,default
384,701108,22.954017999999998,92.66538,196,0,1,default
3367,723316,25.245651000000002,90.86359399999999,486,0,1,default
4075,725144,25.43251,90.68636,281,0,1,default
2880,718926,24.790627,92.75399999999999,19,0,1,default
903,705565,23.415596,92.78353,1189,0,1,default
3698,724133,25.325768,91.77925,959,0,1,default
281,699277,22.763489,92.75399999999999,278,0,1,default
286,699530,22.790726,92.48816,70,0,1,default
3753,724346,25.352463,90.33192,96,0,1,default
1350,708179,23.68637,92.60631,1338,0,1,default
29,693511,22.162971,92.63584,141,0,1,default
30,693512,22.162971,92.66538,147,0,1,default
781,704767,23.334259,92.42908,754,0,1,default
3325,723107,25.218933,92.42908,522,0,1,default
341,700328,22.87239,92.842606,547,0,1,default
2569,715257,24.414635,92.72446,191,0,1,default
3096,722072,25.112,92.81307,271,0,1,default
2374,713668,24.253159,92.22232,97,0,1,default
1906,710797,23.956581,92.54723,66,0,1,default
3531,723645,25.272362,92.842606,779,0,1,default
2248,712636,24.145393,92.694916,755,0,1,default
2994,720753,24.978195,92.54723,19,0,1,default
2310,713147,24.199286999999998,92.31093,76,0,1,default
1355,708184,23.68637,92.75399999999999,594,0,1,default
3284,723066,25.218933,91.21804,361,0,1,default
872,705518,23.415596,91.39526,53,0,1,default
1629,709486,23.82154,92.51769,221,0,1,default
1125,707084,23.578132999999998,91.21804,38,0,1,default
4184,725412,25.45919,90.86359399999999,458,0,1,default
1520,708965,23.767494,92.60631,444,0,1,default
3684,724119,25.325768,91.36573,1443,0,1,default
2806,718126,24.710151999999997,92.34047,24,0,1,default
3049,721545,25.058495,92.72446,498,0,1,default
1327,708149,23.68637,91.72018,134,0,1,default
2347,713411,24.226226999999998,92.37,97,0,1,default
1753,710229,23.902588,91.24758,21,0,1,default
2730,717088,24.602767999999998,92.63584,30,0,1,default
2809,718129,24.710151999999997,92.42908,36,0,1,default
910,705779,23.442703,91.36573,34,0,1,default
1678,709742,23.848564,92.34047,216,0,1,default
3775,724368,25.352463,90.98174,317,0,1,default
1701,709971,23.87558,91.36573,47,0,1,default
4047,725116,25.43251,89.859314,51,0,1,default
97,695091,22.327011,92.87215,360,0,1,default
151,696401,22.463562,92.87215,511,0,1,default
560,702932,23.144272,92.39954,235,0,1,default
1812,710496,23.929579999999998,91.39526,48,0,1,default
2056,711577,24.037537,92.37,336,0,1,default
1046,706571,23.523972,91.54295,29,0,1,default
1693,709757,23.848564,92.78353,252,0,1,default
1364,708396,23.713417,91.27711500000001,36,0,1,default
1801,710277,23.902588,92.66538,166,0,1,default
2766,717604,24.656464,92.39954,58,0,1,default
3336,723118,25.218933,92.75399999999999,1386,0,1,default
2108,711840,24.064507,92.39954,349,0,1,default
4410,725957,25.512520000000002,91.48388,1582,0,1,default
409,701375,22.981216,92.81307,805,0,1,default
1692,709756,23.848564,92.75399999999999,871,0,1,default
4099,725168,25.43251,91.39526,1548,0,1,default
3015,721020,25.00496,92.694916,61,0,1,default
3732,724167,25.325768,92.78353,803,0,1,default
1548,709199,23.794525,91.77925,113,0,1,default
3364,723313,25.245651000000002,90.77498,128,0,1,default
2183,712349,24.118439000000002,91.95648,82,0,1,default
1259,707662,23.632263000000002,92.81307,264,0,1,default
289,699533,22.790726,92.57677,100,0,1,default
210,697962,22.627235,92.54723,89,0,1,default
3087,722063,25.112,92.54723,857,0,1,default
2032,711553,24.037537,91.6611,55,0,1,default
3173,722777,25.1922,90.42053,89,0,1,default
3338,723120,25.218933,92.81307,1170,0,1,default
2107,711839,24.064507,92.37,245,0,1,default
98,695344,22.354324,92.60631,206,0,1,default
3038,721534,25.058495,92.39954,169,0,1,default
1115,706869,23.551056,92.60631,575,0,1,default
674,703951,23.252869,91.54295,52,0,1,default
665,703731,23.225723000000002,92.78353,762,0,1,default
4112,725181,25.43251,91.77925,1861,0,1,default
4027,724937,25.405846,92.31093,1307,0,1,default
1992,711302,24.01056,91.98601500000001,65,0,1,default
882,705528,23.415596,91.69064,78,0,1,default
3632,723908,25.299065,92.87215,455,0,1,default
3854,724605,25.379158,90.2433,122,0,1,default
41,693775,22.190323,92.694916,235,0,1,default
1477,708922,23.767494,91.33619,42,0,1,default
4124,725193,25.43251,92.133705,1450,0,1,default
455,701896,23.035591,92.72446,404,0,1,default
2710,716828,24.575912,92.694916,46,0,1,default
2427,713951,24.280089999999998,92.842606,166,0,1,default
1536,709187,23.794525,91.424805,35,0,1,default
1446,708685,23.740456,92.07463,183,0,1,default
2509,714724,24.360832000000002,92.45862,83,0,1,default
3444,723558,25.272362,90.27284,53,0,1,default
2151,712097,24.091476,92.25185400000001,107,0,1,default
370,700849,22.926819000000002,92.75399999999999,996,0,1,default
3783,724376,25.352463,91.21804,1038,0,1,default
413,701596,23.0084,91.60203,77,0,1,default
1860,710544,23.929579999999998,92.81307,138,0,1,default
2075,711807,24.064507,91.424805,51,0,1,default
886,705532,23.415596,91.80879,197,0,1,default
921,705790,23.442703,91.69064,60,0,1,default
2578,715503,24.441536,92.25185400000001,45,0,1,default
3169,722597,25.165466000000002,92.842606,1013,0,1,default
393,701334,22.981216,91.60203,69,0,1,default
231,698233,22.654495,92.81307,668,0,1,default
4395,725942,25.512520000000002,91.04082,760,0,1,default
794,704780,23.334259,92.81307,1038,0,1,default
3500,723614,25.272362,91.92694,1065,0,1,default
3685,724120,25.325768,91.39526,1504,0,1,default
4445,725992,25.512520000000002,92.51769,937,0,1,default
2866,718912,24.790627,92.34047,24,0,1,default
166,696918,22.518143,92.66538,774,0,1,default
3981,724891,25.405846,90.9522,407,0,1,default
1819,710503,23.929579999999998,91.60203,54,0,1,default
1822,710506,23.929579999999998,91.69064,82,0,1,default
718,704247,23.280006,92.54723,857,0,1,default
1716,709986,23.87558,91.80879,127,0,1,default
2795,717874,24.683327,92.63584,23,0,1,default
3621,723897,25.299065,92.54723,1022,0,1,default
4431,725978,25.512520000000002,92.10417,1113,0,1,default
1861,710545,23.929579999999998,92.842606,315,0,1,default
4336,725723,25.485854999999997,92.31093,1330,0,1,default
432,701637,23.0084,92.81307,836,0,1,default
2566,715254,24.414635,92.63584,82,0,1,default
1085,706827,23.551056,91.36573,35,0,1,default
3505,723619,25.272362,92.07463,972,0,1,default
2679,716557,24.54905,92.42908,25,0,1,default
26,693255,22.135612,92.81307,473,0,1,default
3665,724100,25.325768,90.80452,309,0,1,default
2263,712875,24.17234,92.01556,48,0,1,default
1049,706574,23.523972,91.63157,54,0,1,default
2200,712366,24.118439000000002,92.45862,122,0,1,default
1281,707889,23.659317,91.77925,150,0,1,default
2243,712631,24.145393,92.54723,64,0,1,default
2170,712116,24.091476,92.81307,393,0,1,default
3634,724069,25.325768,89.888855,77,0,1,default
3046,721542,25.058495,92.63584,181,0,1,default
2505,714720,24.360832000000002,92.34047,74,0,1,default
2627,716026,24.4953,92.22232,19,0,1,default
3186,722790,25.1922,90.80452,149,0,1,default
441,701862,23.035591,91.72018,42,0,1,default
3105,722314,25.138733,92.22232,175,0,1,default
2341,713405,24.226226999999998,92.19278,88,0,1,default
218,697970,22.627235,92.78353,575,0,1,default
246,698745,22.709,92.51769,53,0,1,default
3687,724122,25.325768,91.454346,1449,0,1,default
1199,707386,23.605202,92.39954,555,0,1,default
2984,720496,24.951424,92.694916,81,0,1,default
3060,721797,25.08525,92.42908,566,0,1,default
1243,707646,23.632263000000002,92.34047,407,0,1,default
1977,711287,24.01056,91.54295,57,0,1,default
2829,718391,24.736984,92.42908,19,0,1,default
2434,714188,24.307014000000002,92.10417,56,0,1,default
3610,723886,25.299065,92.22232,1074,0,1,default
1249,707652,23.632263000000002,92.51769,119,0,1,default
991,706299,23.496887,91.24758,28,0,1,default
1582,709233,23.794525,92.78353,551,0,1,default
4403,725950,25.512520000000002,91.27711500000001,1409,0,1,default
2293,713125,24.199286999999998,91.6611,27,0,1,default
3883,724634,25.379158,91.09989,600,0,1,default
58,694296,22.24501,92.60631,249,0,1,default
320,700060,22.845177,92.66538,427,0,1,default
1473,708712,23.740456,92.87215,520,0,1,default
3180,722784,25.1922,90.62729,138,0,1,default
2272,712884,24.17234,92.28139499999999,129,0,1,default
257,698756,22.709,92.842606,812,0,1,default
688,703987,23.252869,92.60631,354,0,1,default
86,694828,22.299682999999998,92.842606,217,0,1,default
1045,706570,23.523972,91.51342,31,0,1,default
3161,722589,25.165466000000002,92.60631,1407,0,1,default
4166,725394,25.45919,90.33192,1327,0,1,default
1154,707125,23.578132999999998,92.42908,889,0,1,default
590,703194,23.171425,92.39954,105,0,1,default
3533,723806,25.299065,89.859314,25,0,1,default
1095,706837,23.551056,91.6611,49,0,1,default
1132,707091,23.578132999999998,91.424805,35,0,1,default
3694,724129,25.325768,91.6611,1462,0,1,default
1022,706342,23.496887,92.51769,472,0,1,default
1334,708156,23.68637,91.92694,229,0,1,default
2673,716551,24.54905,92.25185400000001,37,0,1,default
555,702909,23.144272,91.72018,68,0,1,default
3088,722064,25.112,92.57677,1185,0,1,default
686,703985,23.252869,92.54723,1222,0,1,default
2688,716566,24.54905,92.694916,72,0,1,default
3327,723109,25.218933,92.48816,785,0,1,default
4456,726003,25.512520000000002,92.842606,349,0,1,default
1298,707915,23.659317,92.54723,567,0,1,default
1695,709759,23.848564,92.842606,391,0,1,default
3965,724875,25.405846,90.47961,362,0,1,default
2443,714197,24.307014000000002,92.37,63,0,1,default
3988,724898,25.405846,91.158966,939,0,1,default
3602,723878,25.299065,91.98601500000001,741,0,1,default
843,705264,23.388489,91.63157,133,0,1,default
3229,722840,25.1922,92.28139499999999,754,0,1,default
2452,714206,24.307014000000002,92.63584,47,0,1,default
1065,706602,23.523972,92.45862,361,0,1,default
1144,707103,23.578132999999998,91.77925,150,0,1,default
975,706077,23.469795,92.42908,546,0,1,default
3018,721023,25.00496,92.78353,567,0,1,default
113,695610,22.381645000000002,92.72446,539,0,1,default
2354,713418,24.226226999999998,92.57677,293,0,1,default
4077,725146,25.43251,90.74544,230,0,1,default
2281,712893,24.17234,92.54723,337,0,1,default
3575,723851,25.299065,91.18851,541,0,1,default
1294,707911,23.659317,92.42908,769,0,1,default
577,703158,23.171425,91.33619,28,0,1,default
2005,711315,24.01056,92.37,417,0,1,default
3339,723121,25.218933,92.842606,853,0,1,default
1914,710805,23.956581,92.78353,703,0,1,default
2516,714731,24.360832000000002,92.66538,75,0,1,default
1426,708665,23.740456,91.48388,83,0,1,default
1665,709729,23.848564,91.95648,379,0,1,default
629,703465,23.198586,92.66538,678,0,1,default
3184,722788,25.1922,90.74544,200,0,1,default
887,705533,23.415596,91.83833,118,0,1,default
662,703728,23.225723000000002,92.694916,457,0,1,default
1174,707349,23.605202,91.306656,21,0,1,default
330,700317,22.87239,92.51769,127,0,1,default
717,704246,23.280006,92.51769,620,0,1,default
491,702381,23.089942999999998,91.60203,59,0,1,default
4333,725720,25.485854999999997,92.22232,1338,0,1,default
3710,724145,25.325768,92.133705,1225,0,1,default
1659,709723,23.848564,91.77925,108,0,1,default
3888,724639,25.379158,91.24758,1321,0,1,default
1203,707390,23.605202,92.51769,115,0,1,default
2651,716289,24.522179,92.25185400000001,31,0,1,default
3008,721013,25.00496,92.48816,50,0,1,default
207,697709,22.599976,92.81307,478,0,1,default
2474,714458,24.333923000000002,92.34047,94,0,1,default
2180,712346,24.118439000000002,91.86787,71,0,1,default
1592,709449,23.82154,91.424805,36,0,1,default
1619,709476,23.82154,92.22232,150,0,1,default
3309,723091,25.218933,91.95648,578,0,1,default
1944,711043,23.983574,92.07463,150,0,1,default
3974,724884,25.405846,90.74544,295,0,1,default
923,705792,23.442703,91.74972,59,0,1,default
4130,725199,25.43251,92.31093,1337,0,1,default
4441,725988,25.512520000000002,92.39954,1286,0,1,default
1078,706615,23.523972,92.842606,1205,0,1,default
883,705529,23.415596,91.72018,65,0,1,default
2538,714989,24.387741000000002,92.54723,38,0,1,default
3238,722849,25.1922,92.54723,528,0,1,default
4110,725179,25.43251,91.72018,1731,0,1,default
4257,725644,25.485854999999997,89.97746,90,0,1,default
1429,708668,23.740456,91.57249499999999,211,0,1,default
1178,707353,23.605202,91.424805,60,0,1,default
3641,724076,25.325768,90.09561,82,0,1,default
1075,706612,23.523972,92.75399999999999,658,0,1,default
1989,711299,24.01056,91.89741,159,0,1,default
2997,720756,24.978195,92.63584,177,0,1,default
2329,713166,24.199286999999998,92.87215,151,0,1,default
3106,722315,25.138733,92.25185400000001,170,0,1,default
1237,707628,23.632263000000002,91.80879,129,0,1,default
2969,720233,24.924637,92.66538,23,0,1,default
2300,713137,24.199286999999998,92.01556,40,0,1,default
3122,722331,25.138733,92.72446,1646,0,1,default
763,704729,23.334259,91.306656,21,0,1,default
3140,722553,25.165466000000002,91.54295,27,0,1,default
3187,722791,25.1922,90.83405,283,0,1,default
1409,708444,23.713417,92.694916,738,0,1,default
3935,724686,25.379158,92.63584,931,0,1,default
2648,716047,24.4953,92.842606,41,0,1,default
2031,711552,24.037537,91.63157,44,0,1,default
4322,725709,25.485854999999997,91.89741,1773,0,1,default
444,701885,23.035591,92.39954,51,0,1,default
1127,707086,23.578132999999998,91.27711500000001,38,0,1,default
2796,717875,24.683327,92.66538,35,0,1,default
2337,713401,24.226226999999998,92.07463,197,0,1,default
4342,725729,25.485854999999997,92.48816,1039,0,1,default
2021,711331,24.01056,92.842606,142,0,1,default
1653,709717,23.848564,91.60203,59,0,1,default
2062,711583,24.037537,92.54723,163,0,1,default
4334,725721,25.485854999999997,92.25185400000001,1345,0,1,default
2734,717092,24.602767999999998,92.75399999999999,47,0,1,default
969,706058,23.469795,91.86787,92,0,1,default
2952,719967,24.897842,92.54723,18,0,1,default
657,703723,23.225723000000002,92.54723,860,0,1,default
2270,712882,24.17234,92.22232,111,0,1,default
4221,725449,25.45919,91.95648,1704,0,1,default
901,705563,23.415596,92.72446,1032,0,1,default
813,705007,23.361373999999998,91.77925,67,0,1,default
913,705782,23.442703,91.454346,27,0,1,default
2188,712354,24.118439000000002,92.10417,59,0,1,default
1611,709468,23.82154,91.98601500000001,100,0,1,default
2462,714445,24.333923000000002,91.95648,43,0,1,default
1172,707347,23.605202,91.24758,40,0,1,default
528,702669,23.117110999999998,92.37,80,0,1,default
4131,725200,25.43251,92.34047,1260,0,1,default
3911,724662,25.379158,91.92694,1472,0,1,default
2999,720758,24.978195,92.694916,37,0,1,default
2888,719175,24.817444000000002,92.37,20,0,1,default
4451,725998,25.512520000000002,92.694916,601,0,1,default
889,705551,23.415596,92.37,132,0,1,default
2144,712090,24.091476,92.04509,92,0,1,default
2225,712613,24.145393,92.01556,39,0,1,default
49,694035,22.217674,92.63584,128,0,1,default
756,704514,23.307137,92.694916,441,0,1,default
905,705567,23.415596,92.842606,868,0,1,default
3110,722319,25.138733,92.37,446,0,1,default
1051,706576,23.523972,91.69064,43,0,1,default
3571,723847,25.299065,91.07036,418,0,1,default
1864,710755,23.956581,91.306656,25,0,1,default
3856,724607,25.379158,90.302376,115,0,1,default
2772,717610,24.656464,92.57677,28,0,1,default
343,700576,22.899604999999998,92.42908,44,0,1,default
505,702414,23.089942999999998,92.57677,94,0,1,default
4008,724918,25.405846,91.74972,1805,0,1,default
4302,725689,25.485854999999997,91.306656,1471,0,1,default
2111,711843,24.064507,92.48816,482,0,1,default
2179,712345,24.118439000000002,91.83833,47,0,1,default
1530,709181,23.794525,91.24758,14,0,1,default
1846,710530,23.929579999999998,92.39954,151,0,1,default
2519,714734,24.360832000000002,92.75399999999999,78,0,1,default
1930,711029,23.983574,91.6611,65,0,1,default
692,703991,23.252869,92.72446,480,0,1,default
1423,708662,23.740456,91.39526,48,0,1,default
460,701901,23.035591,92.87215,696,0,1,default
3134,722530,25.165466000000002,90.86359399999999,51,0,1,default
1821,710505,23.929579999999998,91.6611,68,0,1,default
4090,725159,25.43251,91.12943,869,0,1,default
2173,712339,24.118439000000002,91.6611,48,0,1,default
3657,724092,25.325768,90.568214,124,0,1,default
3613,723889,25.299065,92.31093,1027,0,1,default
2290,712902,24.17234,92.81307,387,0,1,default
812,705006,23.361373999999998,91.74972,63,0,1,default
1488,708933,23.767494,91.6611,95,0,1,default
960,706049,23.469795,91.60203,76,0,1,default
1258,707661,23.632263000000002,92.78353,237,0,1,default
4137,725206,25.43251,92.51769,902,0,1,default
2372,713666,24.253159,92.163246,65,0,1,default
1689,709753,23.848564,92.66538,335,0,1,default
2395,713689,24.253159,92.842606,193,0,1,default
3084,722060,25.112,92.45862,689,0,1,default
2572,715260,24.414635,92.81307,67,0,1,default
623,703459,23.198586,92.48816,712,0,1,default
520,702643,23.117110999999998,91.60203,49,0,1,default
4309,725696,25.485854999999997,91.51342,1626,0,1,default
2607,715769,24.468422,92.37,71,0,1,default
540,702681,23.117110999999998,92.72446,625,0,1,default
3993,724903,25.405846,91.306656,1428,0,1,default
1465,708704,23.740456,92.63584,248,0,1,default
1642,709706,23.848564,91.27711500000001,22,0,1,default
4399,725946,25.512520000000002,91.158966,1146,0,1,default
3021,721026,25.00496,92.87215,116,0,1,default
1976,711286,24.01056,91.51342,83,0,1,default
3369,723318,25.245651000000002,90.92267,552,0,1,default
822,705035,23.361373999999998,92.60631,720,0,1,default
4105,725174,25.43251,91.57249499999999,1496,0,1,default
1558,709209,23.794525,92.07463,120,0,1,default
2306,713143,24.199286999999998,92.19278,88,0,1,default
4340,725727,25.485854999999997,92.42908,1147,0,1,default
3982,724892,25.405846,90.98174,379,0,1,default
619,703455,23.198586,92.37,250,0,1,default
4286,725673,25.485854999999997,90.83405,373,0,1,default
1527,708972,23.767494,92.81307,293,0,1,default
3994,724904,25.405846,91.33619,1431,0,1,default
4225,725453,25.45919,92.07463,1124,0,1,default
3118,722327,25.138733,92.60631,1189,0,1,default
1543,709194,23.794525,91.63157,89,0,1,default
1184,707359,23.605202,91.60203,208,0,1,default
2656,716294,24.522179,92.39954,26,0,1,default
2260,712872,24.17234,91.92694,136,0,1,default
895,705557,23.415596,92.54723,281,0,1,default
519,702642,23.117110999999998,91.57249499999999,108,0,1,default
500,702409,23.089942999999998,92.42908,144,0,1,default
3268,723050,25.218933,90.74544,202,0,1,default
1202,707389,23.605202,92.48816,562,0,1,default
2138,712084,24.091476,91.86787,93,0,1,default
2363,713427,24.226226999999998,92.842606,234,0,1,default
757,704515,23.307137,92.72446,476,0,1,default
1383,708415,23.713417,91.83833,168,0,1,default
1576,709227,23.794525,92.60631,303,0,1,default
4031,724941,25.405846,92.42908,1202,0,1,default
972,706074,23.469795,92.34047,118,0,1,default
1149,707108,23.578132999999998,91.92694,157,0,1,default
1315,708137,23.68637,91.36573,34,0,1,default
2914,719441,24.844246,92.48816,21,0,1,default
828,705041,23.361373999999998,92.78353,1409,0,1,default
734,704472,23.307137,91.454346,42,0,1,default
4435,725982,25.512520000000002,92.22232,1286,0,1,default
976,706078,23.469795,92.45862,240,0,1,default
2869,718915,24.790627,92.42908,20,0,1,default
3363,723312,25.245651000000002,90.74544,111,0,1,default
239,698491,22.681755,92.694916,357,0,1,default
1883,710774,23.956581,91.86787,93,0,1,default
3314,723096,25.218933,92.10417,545,0,1,default
1024,706344,23.496887,92.57677,785,0,1,default
1965,711064,23.983574,92.694916,363,0,1,default
2118,711850,24.064507,92.694916,504,0,1,default
2238,712626,24.145393,92.39954,185,0,1,default
2277,712889,24.17234,92.42908,136,0,1,default
2368,713662,24.253159,92.04509,69,0,1,default
3953,724863,25.405846,90.12515,196,0,1,default
840,705261,23.388489,91.54295,51,0,1,default
1332,708154,23.68637,91.86787,134,0,1,default
2701,716819,24.575912,92.42908,20,0,1,default
2963,719978,24.897842,92.87215,36,0,1,default
572,702944,23.144272,92.75399999999999,720,0,1,default
937,705819,23.442703,92.54723,414,0,1,default
4187,725415,25.45919,90.9522,490,0,1,default
3384,723333,25.245651000000002,91.36573,201,0,1,default
3415,723364,25.245651000000002,92.28139499999999,832,0,1,default
1657,709721,23.848564,91.72018,108,0,1,default
4030,724940,25.405846,92.39954,1228,0,1,default
1730,710000,23.87558,92.22232,133,0,1,default
129,695877,22.40895,92.87215,888,0,1,default
4326,725713,25.485854999999997,92.01556,1326,0,1,default
3328,723110,25.218933,92.51769,518,0,1,default
1098,706840,23.551056,91.74972,196,0,1,default
3525,723639,25.272362,92.66538,1374,0,1,default
676,703953,23.252869,91.60203,35,0,1,default
200,697702,22.599976,92.60631,143,0,1,default
1823,710507,23.929579999999998,91.72018,107,0,1,default
1587,709444,23.82154,91.27711500000001,15,0,1,default
929,705798,23.442703,91.92694,121,0,1,default
2274,712886,24.17234,92.34047,83,0,1,default
1732,710002,23.87558,92.28139499999999,303,0,1,default
3650,724085,25.325768,90.36145,124,0,1,default
3518,723632,25.272362,92.45862,701,0,1,default
116,695613,22.381645000000002,92.81307,175,0,1,default
366,700845,22.926819000000002,92.63584,191,0,1,default
3810,724403,25.352463,92.01556,1292,0,1,default
1462,708701,23.740456,92.54723,387,0,1,default
2077,711809,24.064507,91.48388,123,0,1,default
3109,722318,25.138733,92.34047,621,0,1,default
2666,716304,24.522179,92.694916,59,0,1,default
3555,723831,25.299065,90.597755,109,0,1,default
1866,710757,23.956581,91.36573,38,0,1,default
1549,709200,23.794525,91.80879,108,0,1,default
1951,711050,23.983574,92.28139499999999,614,0,1,default
1470,708709,23.740456,92.78353,360,0,1,default
3491,723605,25.272362,91.6611,1382,0,1,default
605,703209,23.171425,92.842606,701,0,1,default
3181,722785,25.1922,90.65683,50,0,1,default
3123,722332,25.138733,92.75399999999999,1524,0,1,default
508,702417,23.089942999999998,92.66538,282,0,1,default
2967,720231,24.924637,92.60631,19,0,1,default
2645,716044,24.4953,92.75399999999999,128,0,1,default
1594,709451,23.82154,91.48388,63,0,1,default
509,702418,23.089942999999998,92.694916,822,0,1,default
1510,708955,23.767494,92.31093,149,0,1,default
495,702385,23.089942999999998,91.72018,55,0,1,default
4256,725643,25.485854999999997,89.94793,72,0,1,default
1593,709450,23.82154,91.454346,45,0,1,default
3240,722851,25.1922,92.60631,1481,0,1,default
1033,706353,23.496887,92.842606,840,0,1,default
800,704994,23.361373999999998,91.39526,61,0,1,default
4291,725678,25.485854999999997,90.98174,585,0,1,default
1469,708708,23.740456,92.75399999999999,741,0,1,default
2069,711590,24.037537,92.75399999999999,566,0,1,default
2615,715777,24.468422,92.60631,63,0,1,default
462,702118,23.062767,91.54295,23,0,1,default
4059,725128,25.43251,90.21377,162,0,1,default
2235,712623,24.145393,92.31093,127,0,1,default
4264,725651,25.485854999999997,90.18423,110,0,1,default
3055,721792,25.08525,92.28139499999999,87,0,1,default
2704,716822,24.575912,92.51769,85,0,1,default
