,gid,latitude,longitude,elevation,offshore,wrf_region,config
57245,574118,18.115226999999997,79.19626600000001,350,0,1,default
23394,467112,13.627548,77.60124,713,0,1,default
6623,399538,10.6245575,76.24251600000001,165,0,1,default
30135,489744,14.630073999999999,77.36494,503,0,1,default
28759,485222,14.429916,77.68985,369,0,1,default
41618,525714,16.224518,75.32685,544,0,1,default
46609,538623,16.762634,80.76176,107,0,1,default
38418,516057,15.798637,79.99378,34,0,1,default
52331,556305,17.46836,77.95569,634,0,1,default
62999,619622,19.596657,79.75748,158,0,1,default
58926,582322,18.395737,77.3354,508,0,1,default
36559,510260,15.542679000000001,79.875626,60,0,1,default
24598,471029,13.799721,79.72794,58,0,1,default
23523,467694,13.65625,75.947136,808,0,1,default
58524,579902,18.311629999999997,80.4073,121,0,1,default
21670,461364,13.369057000000002,76.47881,783,0,1,default
59604,585778,18.507812,79.52118,191,0,1,default
24035,469109,13.713645999999999,79.9347,11,0,1,default
32224,496261,14.915679999999998,79.6984,63,0,1,default
32799,498166,15.001289000000002,79.25534,163,0,1,default
21559,460808,13.340309,78.84181,706,0,1,default
1471,365321,9.111374,77.896614,77,0,1,default
29872,489035,14.601485999999998,75.504074,626,0,1,default
7643,404229,10.827713000000001,78.87135,58,0,1,default
29457,487722,14.544319,75.00194,557,0,1,default
11739,423748,11.696753999999999,77.86707,287,0,1,default
30852,492246,14.744361999999999,75.00194,619,0,1,default
16114,441971,12.5054245,75.71084,970,0,1,default
18343,449849,12.851227,77.778465,886,0,1,default
32849,498658,15.029823,74.94286,509,0,1,default
3022,377188,9.635947999999999,78.57597,44,0,1,default
37791,514120,15.713356,80.023315,39,0,1,default
61228,596900,18.871560000000002,79.75748,145,0,1,default
38131,515334,15.77021,77.748924,347,0,1,default
12798,428345,11.899155,78.78274,238,0,1,default
41647,525743,16.224518,76.18343,513,0,1,default
48198,543320,16.960503,77.04002,419,0,1,default
54611,563830,17.749893,78.044304,525,0,1,default
18759,451192,12.908821000000001,79.19626600000001,259,0,1,default
5962,395702,10.450325,79.75748,3,0,1,default
39994,520650,15.997498,81.027596,4,0,1,default
17654,447294,12.736015,79.04858,291,0,1,default
55517,566954,17.862389,78.93043,522,0,1,default
21420,460669,13.340309,74.7361,19,0,1,default
37080,512099,15.628036499999999,77.36494,443,0,1,default
24789,471673,13.828407,79.72794,52,0,1,default
23569,467740,13.65625,77.30586,689,0,1,default
43615,531073,16.451271,76.83326,369,0,1,default
42246,527200,16.281226999999998,80.20054,52,0,1,default
16644,443927,12.591919,75.71084,1355,0,1,default
3594,381729,9.839737,76.3902,11,0,1,default
37122,512141,15.628036499999999,78.605515,243,0,1,default
26479,477468,14.086395000000001,78.84181,329,0,1,default
32192,496229,14.915679999999998,78.753204,427,0,1,default
60496,591037,18.675789,83.981346,261,0,1,default
13826,432880,12.101402,77.483086,579,0,1,default
48551,544147,16.988754,80.79129,117,0,1,default
40880,523250,16.111038,80.31869499999999,15,0,1,default
26105,476180,14.029091000000001,79.13719,285,0,1,default
38892,517839,15.883888,75.090546,615,0,1,default
24939,472277,13.857085999999999,78.5169,527,0,1,default
11259,421747,11.60997,76.360664,944,0,1,default
43633,531091,16.451271,77.36494,367,0,1,default
57784,576558,18.199432,79.166725,320,0,1,default
7300,402841,10.769684,76.65604,96,0,1,default
25839,475457,14.000420000000002,76.921875,604,0,1,default
5001,390970,10.246917999999999,76.33112,13,0,1,default
343,350889,8.469185000000001,77.98523,14,0,1,default
3521,381092,9.810630999999999,77.069565,800,0,1,default
21537,460786,13.340309,78.191986,832,0,1,default
14100,434143,12.159157,76.12436,811,0,1,default
39550,519778,15.969101,74.58841,722,0,1,default
26625,478072,14.115044000000001,77.51263,623,0,1,default
32485,497409,14.972763,75.76991,509,0,1,default
55842,567881,17.890495,83.30198,59,0,1,default
53282,559322,17.581024,79.28488,298,0,1,default
2997,377163,9.635947999999999,77.83754,125,0,1,default
30340,490396,14.658646,77.54216,366,0,1,default
30792,491741,14.715797,79.13719,152,0,1,default
21752,461446,13.369057000000002,78.90089,768,0,1,default
51432,553359,17.355629,77.808,544,0,1,default
2235,371269,9.373764,78.605515,25,0,1,default
61319,597760,18.899498,79.6984,175,0,1,default
54272,562412,17.693619,81.41158,63,0,1,default
754,357395,8.76123,76.83326,36,0,1,default
7696,404807,10.85672,76.53789,121,0,1,default
52375,556349,17.46836,79.25534,276,0,1,default
5786,394995,10.421265,78.339676,255,0,1,default
4190,385706,10.014305,76.89233399999999,678,0,1,default
55014,564778,17.778029999999998,83.30198,219,0,1,default
19301,453118,12.995178,78.84181,344,0,1,default
62492,610792,19.318146,79.52118,170,0,1,default
4797,389656,10.188782000000002,76.53789,25,0,1,default
26318,476849,14.057732000000001,79.75748,67,0,1,default
50652,550605,17.242820000000002,82.35678,47,0,1,default
17775,447884,12.764832,77.24679,770,0,1,default
32767,498134,15.001289000000002,78.31014,214,0,1,default
46212,537799,16.734351999999998,76.47881,486,0,1,default
8171,406856,10.943733,78.95997,61,0,1,default
62304,608170,19.234505,79.60979,179,0,1,default
46227,537814,16.734351999999998,76.921875,401,0,1,default
20530,457537,13.196564000000002,76.47881,845,0,1,default
30044,489653,14.630073999999999,74.677025,560,0,1,default
23971,469045,13.713645999999999,78.044304,736,0,1,default
38800,517312,15.855483999999999,78.753204,362,0,1,default
26243,476774,14.057732000000001,77.54216,617,0,1,default
23334,467052,13.627548,75.82899,782,0,1,default
22288,463314,13.455245999999999,77.83754,908,0,1,default
28724,485187,14.429916,76.65604,558,0,1,default
2623,374506,9.519447,77.069565,735,0,1,default
26081,476156,14.029091000000001,78.42829,440,0,1,default
46552,538566,16.762634,79.07812,239,0,1,default
63057,622250,19.680115,78.605515,252,0,1,default
17577,447217,12.736015,76.774185,780,0,1,default
33638,501211,15.143898000000002,75.208694,651,0,1,default
59959,587630,18.56382,84.06996,70,0,1,default
40846,523216,16.111038,79.314415,188,0,1,default
33587,500721,15.115379,79.49164,111,0,1,default
30182,489791,14.630073999999999,78.753204,132,0,1,default
30149,489758,14.630073999999999,77.778465,367,0,1,default
23579,467750,13.65625,77.60124,702,0,1,default
38648,516733,15.827064499999999,80.850365,6,0,1,default
14326,434861,12.188034,77.98523,474,0,1,default
34674,504431,15.286407,76.89233399999999,424,0,1,default
26461,477450,14.086395000000001,78.31014,508,0,1,default
20466,457021,13.167801,80.141464,25,0,1,default
53127,558651,17.552872,81.50019,181,0,1,default
18857,451752,12.937614,76.65604,837,0,1,default
62466,610766,19.318146,78.753204,377,0,1,default
39026,517973,15.883888,79.04858,336,0,1,default
16898,444656,12.62075,77.98523,755,0,1,default
48872,545424,17.045242000000002,76.98095,420,0,1,default
16605,443414,12.563095,79.81655,37,0,1,default
57743,576517,18.199432,77.95569,426,0,1,default
24797,471681,13.828407,79.96424,22,0,1,default
40640,522580,16.082657,79.9347,69,0,1,default
55527,566964,17.862389,79.2258,441,0,1,default
16341,442674,12.534264,77.21725,627,0,1,default
23382,467100,13.627548,77.24679,787,0,1,default
39154,518527,15.9122925,76.18343,640,0,1,default
15053,437539,12.303497,79.875626,20,0,1,default
26655,478102,14.115044000000001,78.39875,463,0,1,default
15793,440696,12.447754,76.59696,756,0,1,default
9269,412107,11.175644,79.46210500000001,22,0,1,default
34281,503167,15.229416,76.89233399999999,446,0,1,default
35273,506347,15.371872,77.30586,474,0,1,default
17668,447308,12.736015,79.46210500000001,125,0,1,default
62910,617807,19.540993,78.5169,442,0,1,default
53878,561487,17.665482,76.53789,572,0,1,default
32491,497415,14.972763,75.947136,554,0,1,default
10670,419128,11.494216999999999,75.651764,16,0,1,default
10677,419135,11.494216999999999,75.85852,370,0,1,default
38196,515399,15.77021,79.66887,114,0,1,default
24972,472310,13.857085999999999,79.49164,132,0,1,default
37801,514148,15.713356,80.850365,4,0,1,default
26310,476841,14.057732000000001,79.52118,92,0,1,default
53409,559449,17.581024,83.03615,35,0,1,default
36784,511364,15.5995865,74.61795,723,0,1,default
43289,530339,16.42295,74.88379,640,0,1,default
33259,499953,15.086867999999999,75.56315,575,0,1,default
45515,535840,16.649467,78.69413,395,0,1,default
55323,566191,17.834267,79.343956,347,0,1,default
31879,495476,14.887138,75.445,529,0,1,default
55037,565350,17.806151999999997,77.39448,615,0,1,default
56136,569328,17.946709,79.66887,280,0,1,default
10658,418610,11.465271000000001,79.49164,20,0,1,default
9290,412643,11.20462,76.00621,50,0,1,default
48542,544138,16.988754,80.52545,64,0,1,default
32303,496783,14.9442215,76.18343,546,0,1,default
1276,363339,9.023872,77.66032,113,0,1,default
36095,508920,15.485764000000001,78.044304,471,0,1,default
1024,360685,8.907166,76.98095,181,0,1,default
42528,528335,16.337929000000003,74.61795,686,0,1,default
26714,478619,14.143676999999999,74.499794,21,0,1,default
16653,443936,12.591919,75.97668,871,0,1,default
22637,464553,13.512695,76.98095,794,0,1,default
31607,494326,14.830039999999999,79.40303,140,0,1,default
16701,443984,12.591919,77.39448,666,0,1,default
41218,524449,16.167786,76.89233399999999,463,0,1,default
25774,475392,14.000420000000002,75.00194,572,0,1,default
25982,476057,14.029091000000001,75.504074,653,0,1,default
20193,456295,13.139045999999999,77.630775,901,0,1,default
11411,422406,11.638916,76.6265,1096,0,1,default
9142,411465,11.1466675,79.78702,7,0,1,default
27749,481942,14.28685,76.68558,569,0,1,default
1351,364011,9.053047,78.07384,41,0,1,default
30835,492229,14.744361999999999,74.499794,93,0,1,default
11670,423679,11.696753999999999,75.82899,596,0,1,default
54,345025,8.2061615,77.71939,18,0,1,default
9255,412093,11.175644,79.04858,81,0,1,default
47528,541283,16.875725,78.36922,575,0,1,default
12506,427042,11.841339,78.87135,165,0,1,default
39400,519200,15.940697,76.80373,391,0,1,default
54282,562422,17.693619,81.70695500000001,493,0,1,default
24347,470325,13.771034,77.92615500000001,813,0,1,default
15019,437505,12.303497,78.87135,246,0,1,default
62172,606433,19.178719,79.84609,160,0,1,default
58835,581557,18.367706,79.63933,188,0,1,default
46845,539290,16.790909,80.31869499999999,52,0,1,default
55969,568569,17.918602,80.49592,226,0,1,default
43491,530541,16.42295,80.850365,11,0,1,default
29827,488541,14.572899,80.05286,10,0,1,default
45764,536508,16.677765,78.42829,501,0,1,default
52058,555518,17.440178,76.50835,496,0,1,default
9629,414009,11.262566,77.83754,135,0,1,default
30240,490296,14.658646,74.58841,376,0,1,default
19292,453109,12.995178,78.57597,660,0,1,default
62550,611667,19.346024,79.46210500000001,185,0,1,default
60574,591745,18.703773,79.63933,127,0,1,default
38239,515878,15.798637,74.70656,701,0,1,default
25399,474104,13.9431,75.238235,672,0,1,default
21281,460083,13.311569,76.24251600000001,829,0,1,default
22408,463879,13.483970999999999,75.799446,1046,0,1,default
7383,402924,10.769684,79.10765,66,0,1,default
3393,379831,9.752411,78.78274,26,0,1,default
9473,413340,11.233597,77.3354,342,0,1,default
46119,537282,16.706062,81.26389,5,0,1,default
34477,503797,15.257912,76.83326,453,0,1,default
30423,490479,14.658646,79.99378,26,0,1,default
8929,410736,11.117683,77.54216,256,0,1,default
33196,499448,15.058342000000001,79.46210500000001,85,0,1,default
30102,489711,14.630073999999999,76.3902,687,0,1,default
46566,538580,16.762634,79.49164,118,0,1,default
26743,478648,14.143676999999999,75.35638399999999,672,0,1,default
39783,520439,15.997498,74.79517,750,0,1,default
38940,517887,15.883888,76.50835,488,0,1,default
35935,508322,15.457298000000002,79.25534,166,0,1,default
61284,597725,18.899498,78.66459,299,0,1,default
35766,507715,15.428825,80.141464,4,0,1,default
24236,470214,13.771034,74.64748399999999,15,0,1,default
45107,534603,16.592865,82.002335,8,0,1,default
52348,556322,17.46836,78.457825,542,0,1,default
25281,473530,13.914429,77.36494,635,0,1,default
29437,487702,14.544319,74.41119,148,0,1,default
17967,448542,12.7936325,77.51263,734,0,1,default
23933,469007,13.713645999999999,76.921875,662,0,1,default
33530,500664,15.115379,77.808,347,0,1,default
57180,574053,18.115226999999997,77.27633,558,0,1,default
6761,400203,10.653587,76.41974,96,0,1,default
47137,540015,16.819191,81.52973,20,0,1,default
24571,471002,13.799721,78.93043,438,0,1,default
26431,477420,14.086395000000001,77.42401,577,0,1,default
27912,482560,14.315475,75.76991,594,0,1,default
32247,496727,14.9442215,74.529335,224,0,1,default
42148,527102,16.281226999999998,77.30586,369,0,1,default
891,358743,8.819611,77.83754,36,0,1,default
29500,487765,14.544319,76.27205,699,0,1,default
37273,512730,15.6564865,77.01049,388,0,1,default
43962,531826,16.479599,79.343956,179,0,1,default
42884,529112,16.366272,77.98523,371,0,1,default
30035,489644,14.630073999999999,74.41119,30,0,1,default
8156,406841,10.943733,78.5169,91,0,1,default
62573,612508,19.373886,78.36922,427,0,1,default
40394,521907,16.054276,79.43256,175,0,1,default
49887,548374,17.158173,80.17100500000001,97,0,1,default
43115,529756,16.394607999999998,77.3354,333,0,1,default
58676,580725,18.339668,79.90517,191,0,1,default
12533,427069,11.841339,79.66887,19,0,1,default
11546,423048,11.667839,76.3902,865,0,1,default
48654,544727,17.017006,77.18771,498,0,1,default
40337,521850,16.054276,77.748924,350,0,1,default
14870,436869,12.274628,79.40303,104,0,1,default
11945,424461,11.725685,79.6984,41,0,1,default
25243,473492,13.914429,76.24251600000001,776,0,1,default
31583,494302,14.830039999999999,78.69413,166,0,1,default
34856,505050,15.314903,76.50835,437,0,1,default
39559,519787,15.969101,74.85425,681,0,1,default
43106,529747,16.394607999999998,77.069565,379,0,1,default
20052,455700,13.110275,79.01904,428,0,1,default
32514,497438,14.972763,76.6265,755,0,1,default
25240,473489,13.914429,76.1539,733,0,1,default
62073,605535,19.150818,79.04858,246,0,1,default
27296,480576,14.229591000000001,74.70656,133,0,1,default
60546,591717,18.703773,78.81228,371,0,1,default
53235,559275,17.581024,77.896614,573,0,1,default
21101,459456,13.282822,76.53789,867,0,1,default
42862,529090,16.366272,77.3354,354,0,1,default
51784,554218,17.38382,81.559265,311,0,1,default
56375,570162,17.974808,80.93898,109,0,1,default
5863,395603,10.450325,76.83326,618,0,1,default
46515,538529,16.762634,77.98523,537,0,1,default
29443,487708,14.544319,74.58841,493,0,1,default
33689,501262,15.143898000000002,76.71511,514,0,1,default
39008,517955,15.883888,78.5169,282,0,1,default
27790,481983,14.28685,77.896614,452,0,1,default
53376,559416,17.581024,82.06141,314,0,1,default
138,347609,8.323082000000001,77.30586,101,0,1,default
42558,528365,16.337929000000003,75.504074,625,0,1,default
14132,434175,12.159157,77.069565,635,0,1,default
8813,410102,11.088699,78.13291,126,0,1,default
46765,539210,16.790909,77.95569,589,0,1,default
54998,564762,17.778029999999998,82.82938399999999,114,0,1,default
1657,367268,9.198853,77.069565,359,0,1,default
46865,539310,16.790909,80.90944,91,0,1,default
17058,445288,12.649567,77.42401,662,0,1,default
1539,365983,9.140541,77.98523,65,0,1,default
55583,567020,17.862389,80.879906,44,0,1,default
26178,476709,14.057732000000001,75.62222,630,0,1,default
6039,396310,10.47937,78.22153,495,0,1,default
37553,513445,15.684921,79.13719,199,0,1,default
4644,388391,10.130638000000001,78.16245,258,0,1,default
17551,447191,12.736015,76.00621,949,0,1,default
35905,508292,15.457298000000002,78.36922,210,0,1,default
12513,427049,11.841339,79.07812,113,0,1,default
35965,508352,15.457298000000002,80.141464,3,0,1,default
872,358724,8.819611,77.27633,725,0,1,default
10408,417853,11.436325,76.24251600000001,65,0,1,default
60824,593461,18.75972,79.72794,164,0,1,default
24592,471023,13.799721,79.55071,93,0,1,default
43742,531200,16.451271,80.584526,58,0,1,default
57909,577325,18.227493,77.630775,526,0,1,default
24875,472213,13.857085999999999,76.6265,638,0,1,default
53666,560747,17.637337,77.04002,616,0,1,default
34723,504480,15.286407,78.339676,190,0,1,default
36704,510843,15.571144,78.191986,510,0,1,default
61443,598788,18.927444,84.5721,14,0,1,default
36898,511478,15.5995865,77.98523,387,0,1,default
56583,571007,18.0029,82.41585500000001,847,0,1,default
18313,449819,12.851227,76.89233399999999,689,0,1,default
24733,471617,13.828407,78.07384,681,0,1,default
45180,535090,16.621170000000003,76.47881,522,0,1,default
472,352852,8.556824,78.07384,4,0,1,default
12527,427063,11.841339,79.49164,39,0,1,default
61400,598610,18.927444,79.314415,216,0,1,default
60936,594315,18.787682,79.60979,146,0,1,default
14069,434112,12.159157,75.208694,13,0,1,default
36458,510159,15.542679000000001,76.89233399999999,403,0,1,default
62240,607302,19.206612,79.75748,144,0,1,default
10922,419887,11.523163,78.93043,121,0,1,default
19697,454432,13.052742,79.55071,109,0,1,default
2301,371904,9.402901,77.92615500000001,77,0,1,default
15841,440744,12.447754,78.01476,628,0,1,default
39704,519932,15.969101,79.13719,468,0,1,default
16466,443275,12.563095,75.71084,1078,0,1,default
15863,440766,12.447754,78.66459,453,0,1,default
61578,600324,18.983322,78.87135,241,0,1,default
46403,537990,16.734351999999998,82.12048,9,0,1,default
60069,588452,18.591827,83.21337,229,0,1,default
52733,557740,17.524704,76.56743,506,0,1,default
10424,417869,11.436325,76.71511,2225,0,1,default
30495,490998,14.687218,76.24251600000001,625,0,1,default
24033,469107,13.713645999999999,79.875626,36,0,1,default
2901,376498,9.606827000000001,77.630775,171,0,1,default
33311,500005,15.086867999999999,77.0991,435,0,1,default
26576,478023,14.115044000000001,76.065285,642,0,1,default
51604,554021,17.38382,75.74037,440,0,1,default
12194,425721,11.783524,78.42829,424,0,1,default
46142,537305,16.706062,81.94325,9,0,1,default
22544,464015,13.483970999999999,79.81655,309,0,1,default
54840,564604,17.778029999999998,78.16245,513,0,1,default
54085,561694,17.665482,82.65216,99,0,1,default
30028,489191,14.601485999999998,80.11193,7,0,1,default
20392,456947,13.167801,77.95569,886,0,1,default
29724,488438,14.572899,77.01049,515,0,1,default
27978,482626,14.315475,77.71939,405,0,1,default
52747,557754,17.524704,76.98095,476,0,1,default
51796,554230,17.38382,81.91372,135,0,1,default
6655,399570,10.6245575,77.18771,380,0,1,default
55885,568485,17.918602,78.01476,504,0,1,default
2920,376517,9.606827000000001,78.191986,72,0,1,default
27158,479980,14.200966000000001,76.30159,718,0,1,default
9271,412109,11.175644,79.52118,19,0,1,default
6010,396281,10.47937,77.36494,318,0,1,default
46982,539860,16.819191,76.95141600000001,381,0,1,default
15968,441349,12.476585,76.59696,760,0,1,default
33245,499939,15.086867999999999,75.14962,657,0,1,default
796,357437,8.76123,78.07384,12,0,1,default
9003,410810,11.117683,79.72794,11,0,1,default
9642,414022,11.262566,78.22153,186,0,1,default
50444,550397,17.242820000000002,76.212975,446,0,1,default
6794,400236,10.653587,77.39448,300,0,1,default
7746,404857,10.85672,78.01476,168,0,1,default
48903,545455,17.045242000000002,77.896614,652,0,1,default
17462,446633,12.707207,78.72366,402,0,1,default
18015,448590,12.7936325,78.93043,458,0,1,default
16654,443937,12.591919,76.00621,838,0,1,default
2796,375822,9.577705,77.0991,813,0,1,default
49198,546232,17.073479000000003,79.96424,119,0,1,default
9779,414672,11.291527,78.191986,208,0,1,default
13041,429600,11.956963,77.21725,1594,0,1,default
59995,588293,18.591827,78.5169,419,0,1,default
25560,474265,13.9431,79.99378,29,0,1,default
44874,534370,16.592865,75.12009,540,0,1,default
13837,432891,12.101402,77.808,421,0,1,default
60934,594313,18.787682,79.55071,133,0,1,default
35939,508326,15.457298000000002,79.37349,134,0,1,default
48194,543316,16.960503,76.921875,387,0,1,default
1085,361347,8.93634,77.12864,241,0,1,default
15590,440013,12.4189,75.74037,1147,0,1,default
24096,469622,13.742339999999999,76.12436,724,0,1,default
9716,414609,11.291527,76.33112,42,0,1,default
47722,541926,16.903992000000002,76.921875,404,0,1,default
59573,585747,18.507812,78.605515,444,0,1,default
46546,538560,16.762634,78.90089,301,0,1,default
47659,541414,16.875725,82.23863,3,0,1,default
19734,454926,13.081512,75.14962,118,0,1,default
59668,585924,18.507812,83.83366,40,0,1,default
13367,430926,12.01474,77.748924,463,0,1,default
29460,487725,14.544319,75.090546,558,0,1,default
41410,525074,16.196151999999998,75.88806,564,0,1,default
52542,557030,17.496536,77.54216,620,0,1,default
34005,502455,15.200920000000002,74.529335,555,0,1,default
35484,506996,15.400352499999999,77.68985,477,0,1,default
3891,383722,9.927025,76.80373,55,0,1,default
17346,446517,12.707207,75.29731,94,0,1,default
39578,519806,15.969101,75.41546,578,0,1,default
42661,528468,16.337929000000003,78.54644,480,0,1,default
2154,370620,9.344619999999999,78.87135,8,0,1,default
33050,499302,15.058342000000001,75.14962,668,0,1,default
55272,566140,17.834267,77.83754,531,0,1,default
29428,487244,14.515723999999999,79.99378,17,0,1,default
27880,482528,14.315475,74.82471,578,0,1,default
25320,473569,13.914429,78.5169,511,0,1,default
274,350208,8.439972000000001,77.12864,80,0,1,default
34900,505094,15.314903,77.808,504,0,1,default
53488,560047,17.609184,78.57597,555,0,1,default
45867,536611,16.677765,81.47066,9,0,1,default
17997,448572,12.7936325,78.39875,686,0,1,default
21084,459439,13.282822,76.03575,811,0,1,default
57458,574959,18.143303,80.08239,190,0,1,default
59644,585900,18.507812,83.124756,186,0,1,default
18790,451223,12.908821000000001,80.11193,23,0,1,default
49328,546845,17.101715,77.12864,439,0,1,default
28016,482664,14.315475,78.84181,466,0,1,default
28857,485771,14.458526999999998,74.76563,555,0,1,default
38390,516029,15.798637,79.166725,216,0,1,default
35355,506429,15.371872,79.72794,48,0,1,default
37064,512083,15.628036499999999,76.89233399999999,374,0,1,default
5349,392962,10.334106,76.71511,808,0,1,default
11246,421734,11.60997,75.97668,1334,0,1,default
17042,445272,12.649567,76.95141600000001,674,0,1,default
44274,532544,16.507920000000002,80.76176,15,0,1,default
43808,531672,16.479599,74.79517,599,0,1,default
25468,474173,13.9431,77.27633,688,0,1,default
56678,571678,18.030983,78.57597,533,0,1,default
46853,539298,16.790909,80.55499,433,0,1,default
3895,383726,9.927025,76.921875,757,0,1,default
19743,454935,13.081512,75.41546,603,0,1,default
36939,511519,15.5995865,79.19626600000001,165,0,1,default
32065,496102,14.915679999999998,75.00194,540,0,1,default
22946,465762,13.570129000000001,75.26778,632,0,1,default
35747,507696,15.428825,79.58025,88,0,1,default
3817,383085,9.897942,77.45355,335,0,1,default
14992,437478,12.303497,78.07384,507,0,1,default
27291,480571,14.229591000000001,74.558876,26,0,1,default
58918,581705,18.367706,84.01088,12,0,1,default
3094,377828,9.66507,78.01476,101,0,1,default
38156,515359,15.77021,78.48736600000001,268,0,1,default
29061,486426,14.487122,74.9724,566,0,1,default
49612,547613,17.129944000000002,78.81228,573,0,1,default
32481,497405,14.972763,75.651764,531,0,1,default
4191,385707,10.014305,76.921875,599,0,1,default
32505,497429,14.972763,76.360664,609,0,1,default
50627,550580,17.242820000000002,81.61834,26,0,1,default
44178,532448,16.507920000000002,77.92615500000001,365,0,1,default
22140,462722,13.426514000000001,79.07812,377,0,1,default
57801,576575,18.199432,79.66887,224,0,1,default
19441,453717,13.023956,77.483086,881,0,1,default
44232,532502,16.507920000000002,79.52118,114,0,1,default
21736,461430,13.369057000000002,78.42829,790,0,1,default
39090,518037,15.883888,80.93898,6,0,1,default
15670,440093,12.4189,78.10338,686,0,1,default
60651,592553,18.73175,78.22153,439,0,1,default
17334,446505,12.707207,74.94286,86,0,1,default
49895,548382,17.158173,80.4073,84,0,1,default
10511,417956,11.436325,79.28488,41,0,1,default
38298,515937,15.798637,76.44927,551,0,1,default
42286,527666,16.309578,74.44072,688,0,1,default
45912,537075,16.706062,75.14962,561,0,1,default
36757,510896,15.571144,79.75748,61,0,1,default
44069,532339,16.507920000000002,74.70656,561,0,1,default
50240,549702,17.214607,77.01049,409,0,1,default
16764,444047,12.591919,79.25534,147,0,1,default
39645,519873,15.969101,77.39448,341,0,1,default
43684,531142,16.451271,78.87135,591,0,1,default
24807,472145,13.857085999999999,74.61795,5,0,1,default
47630,541385,16.875725,81.38204,42,0,1,default
51675,554109,17.38382,78.339676,528,0,1,default
3635,381770,9.839737,77.60124,647,0,1,default
43507,530557,16.42295,81.32297,5,0,1,default
5068,391037,10.246917999999999,78.31014,353,0,1,default
19154,452512,12.9664,79.99378,27,0,1,default
42892,529120,16.366272,78.22153,476,0,1,default
19360,453636,13.023956,75.090546,80,0,1,default
11939,424455,11.725685,79.52118,57,0,1,default
17608,447248,12.736015,77.68985,902,0,1,default
46723,539168,16.790909,76.71511,462,0,1,default
16836,444594,12.62075,76.1539,830,0,1,default
36712,510851,15.571144,78.42829,225,0,1,default
10472,417917,11.436325,78.13291,222,0,1,default
57674,575860,18.171364,82.65216,890,0,1,default
44177,532447,16.507920000000002,77.896614,353,0,1,default
32948,498757,15.029823,77.86707,274,0,1,default
4782,389085,10.159714,79.166725,16,0,1,default
46407,537995,16.734351999999998,82.26816600000001,6,0,1,default
24199,469725,13.742339999999999,79.166725,593,0,1,default
46884,539329,16.790909,81.47066,9,0,1,default
30429,490932,14.687218,74.29304,3,0,1,default
24130,469656,13.742339999999999,77.12864,732,0,1,default
52166,555626,17.440178,79.6984,194,0,1,default
31673,494831,14.858589000000002,75.35638399999999,534,0,1,default
18827,451722,12.937614,75.76991,947,0,1,default
61293,597734,18.899498,78.93043,302,0,1,default
44197,532467,16.507920000000002,78.48736600000001,419,0,1,default
42065,527019,16.281226999999998,74.85425,582,0,1,default
17745,447854,12.764832,76.360664,818,0,1,default
42097,527051,16.281226999999998,75.799446,518,0,1,default
33546,500680,15.115379,78.2806,187,0,1,default
40971,523771,16.139412,76.30159,492,0,1,default
5615,394292,10.39222,77.069565,1010,0,1,default
62849,616079,19.485313,79.72794,175,0,1,default
53714,560795,17.637337,78.457825,606,0,1,default
49708,547709,17.129944000000002,81.64788,22,0,1,default
54488,563165,17.721764,81.08667,89,0,1,default
20463,457018,13.167801,80.05286,29,0,1,default
40371,521884,16.054276,78.753204,597,0,1,default
60277,590004,18.647804,78.69413,388,0,1,default
56065,569257,17.946709,77.5717,569,0,1,default
23510,467681,13.65625,75.56315,661,0,1,default
43441,530491,16.42295,79.37349,193,0,1,default
6587,398975,10.595528,79.04858,86,0,1,default
8175,406860,10.943733,79.07812,43,0,1,default
43059,529700,16.394607999999998,75.6813,527,0,1,default
19398,453674,13.023956,76.212975,938,0,1,default
7433,403496,10.798698,76.6265,72,0,1,default
32993,498802,15.029823,79.19626600000001,216,0,1,default
40094,521179,16.025887,77.30586,357,0,1,default
22743,464659,13.512695,80.11193,1,0,1,default
6374,398234,10.56649,76.6265,90,0,1,default
10315,417251,11.4073715,77.60124,202,0,1,default
56496,570884,18.0029,78.78274,568,0,1,default
59752,586630,18.53582,79.63933,190,0,1,default
56448,570836,18.0029,77.36494,587,0,1,default
19870,455062,13.081512,79.166725,361,0,1,default
30310,490366,14.658646,76.65604,595,0,1,default
35605,507554,15.428825,75.385925,614,0,1,default
49050,545602,17.045242000000002,82.23863,7,0,1,default
705,356739,8.732033,76.83326,41,0,1,default
49406,546923,17.101715,79.43256,191,0,1,default
60321,590048,18.647804,79.99378,162,0,1,default
39294,518667,15.9122925,80.31869499999999,5,0,1,default
47437,541192,16.875725,75.6813,594,0,1,default
22987,465803,13.570129000000001,76.47881,730,0,1,default
37743,514072,15.713356,78.605515,246,0,1,default
13876,432930,12.101402,78.95997,157,0,1,default
8622,409392,11.059714999999999,76.50835,844,0,1,default
17016,445246,12.649567,76.18343,845,0,1,default
42144,527098,16.281226999999998,77.18771,385,0,1,default
3979,384372,9.956123,76.47881,30,0,1,default
22486,463957,13.483970999999999,78.10338,794,0,1,default
50108,549081,17.186394,79.90517,129,0,1,default
58526,579904,18.311629999999997,80.46638,73,0,1,default
24444,470875,13.799721,75.17916,642,0,1,default
46756,539201,16.790909,77.68985,493,0,1,default
20557,457564,13.196564000000002,77.27633,902,0,1,default
28390,483947,14.372704,78.36922,227,0,1,default
30578,491081,14.687218,78.69413,145,0,1,default
27280,480102,14.200966000000001,79.90517,5,0,1,default
