,gid,latitude,longitude,elevation,offshore,wrf_region,config
13853,96320,25.182953,86.58707,43,0,0,default
21614,604817,19.12291,83.53828399999999,639,0,1,default
27912,650433,20.539939999999998,83.89273,512,0,1,default
496,3625,21.797417000000003,84.51944,276,0,0,default
6480,48160,23.433320000000002,86.73476,142,0,0,default
25470,634983,20.069008,84.01088,692,0,1,default
24675,629615,19.902458,84.956085,351,0,1,default
13606,94830,25.12947,86.35077,318,0,0,default
1344,8876,21.989265,86.40984,672,0,0,default
22108,610008,19.290267999999998,82.23863,556,0,1,default
13298,93278,25.075974,84.28314,96,0,0,default
17126,122192,26.114876000000002,84.72620400000001,60,0,0,default
29580,660493,20.843895,82.85892,349,0,1,default
39243,710362,23.929579999999998,87.43724,90,0,1,default
28837,655935,20.70581,83.981346,157,0,1,default
4428,31845,22.835747,86.35077,221,0,0,default
21938,608274,19.234505,82.681694,570,0,1,default
16299,114842,25.849358,86.49846,43,0,0,default
33186,685000,21.559883,88.85504,3,0,1,default
14637,101498,25.369919,86.32123,44,0,0,default
39425,711139,24.01056,87.1714,124,0,1,default
29576,660489,20.843895,82.74077,274,0,1,default
3081,21413,22.45411,84.63759,257,0,0,default
19763,156265,27.328459999999996,84.34222,181,0,0,default
5666,42187,23.216331,85.40556,580,0,0,default
32796,682921,21.504929,83.53828399999999,202,0,1,default
31040,669732,21.119682,82.681694,305,0,1,default
35382,694947,22.327011,88.61874,4,0,1,default
28929,656027,20.70581,86.6988,3,0,1,default
38656,707743,23.659317,87.466774,61,0,1,default
41686,722674,25.1922,87.37816,44,0,1,default
12442,88071,24.888573,83.69239,347,0,0,default
30362,665137,20.98185,83.89273,147,0,1,default
13430,94032,25.102737,84.66713,83,0,0,default
2506,16981,22.290222,85.05112,224,0,0,default
3927,28077,22.69957,84.48991,448,0,0,default
32173,678185,21.367455,83.272446,340,0,1,default
39611,711921,24.091476,87.05325,188,0,1,default
15262,105952,25.529938,86.55753,40,0,0,default
32315,679153,21.394966,84.01088,157,0,1,default
24593,629519,19.902458,82.12048,652,0,1,default
17854,127446,26.300385,86.705215,62,0,0,default
12765,89638,24.942145999999997,86.20308,78,0,0,default
17458,124457,26.19442,85.96678,53,0,0,default
27851,649608,20.512276,86.521576,3,0,1,default
22587,613612,19.401749,85.01516,7,0,1,default
39718,712227,24.118439000000002,88.352905,18,0,1,default
22993,617134,19.513153,84.77886,27,0,1,default
24473,628647,19.874679999999998,82.85892,223,0,1,default
23264,619735,19.596657,83.09522,766,0,1,default
14989,104399,25.476623999999997,84.460365,67,0,0,default
16675,118502,25.982193,85.16926600000001,56,0,0,default
11086,79213,24.566612,84.69667,211,0,0,default
35481,695429,22.381645000000002,87.37816,26,0,1,default
28127,651412,20.567604,85.78313399999999,51,0,1,default
42197,724536,25.379158,88.205215,30,0,1,default
15713,109626,25.66314,85.64187,47,0,0,default
25612,635890,20.096748,84.129036,628,0,1,default
20820,594413,18.787682,82.50447,568,0,1,default
23443,620690,19.624481,85.07423399999999,18,0,1,default
9009,65907,24.082145999999998,85.64187,605,0,0,default
41732,722921,25.218933,86.9351,42,0,1,default
201,1451,21.71511,85.96678,388,0,0,default
18066,129607,26.379807,84.87389,64,0,0,default
21472,603103,19.067085000000002,84.21764,761,0,1,default
12186,85947,24.808151000000002,86.61661,167,0,0,default
18181,130367,26.40625,85.43510400000001,61,0,0,default
13550,94774,25.12947,84.69667,77,0,0,default
5864,43677,23.270607000000002,85.64187,286,0,0,default
18288,131118,26.432709000000003,85.73048399999999,58,0,0,default
19153,140712,26.776040000000002,84.578514,78,0,0,default
41141,719823,24.897842,88.29382,25,0,1,default
27549,647775,20.45694,86.34434499999999,11,0,1,default
21863,607417,19.206612,83.1543,904,0,1,default
36194,698057,22.654495,87.61446,14,0,1,default
16272,114815,25.849358,85.70094,53,0,0,default
2991,20678,22.426804,84.81482,298,0,0,default
14829,102962,25.423279,85.78956,43,0,0,default
8311,61450,23.920242000000002,85.316956,619,0,0,default
9963,71842,24.297691,85.84863,328,0,0,default
37541,703060,23.171425,88.44151,9,0,1,default
35402,695159,22.354324,87.14186,72,0,1,default
33971,689453,21.752052,88.53013,3,0,1,default
3473,24380,22.563254999999998,84.72620400000001,426,0,0,default
33859,689020,21.697174,88.5892,-10922,0,1,default
19042,138525,26.696907,85.64187,70,0,0,default
18873,136284,26.617714000000003,85.11019,67,0,0,default
4714,34758,22.944595,84.84435,592,0,0,default
35861,696766,22.518143,88.175674,7,0,1,default
16327,115531,25.875946,84.9625,57,0,0,default
29910,662363,20.899094,83.685974,149,0,1,default
14183,98523,25.263107,85.996315,42,0,0,default
15261,105951,25.529938,86.52799,38,0,0,default
17492,125136,26.220924,84.13545,68,0,0,default
41728,722726,25.1922,88.914116,25,0,1,default
41634,722414,25.165466000000002,87.43724,56,0,1,default
33992,689656,21.77948,87.11233,18,0,1,default
18308,131138,26.432709000000003,86.32123,67,0,0,default
28311,652360,20.595253,86.72833,3,0,1,default
19055,139232,26.723297,84.63759,77,0,0,default
32048,676424,21.312431,86.87602,11,0,1,default
35063,693863,22.217674,87.55539,13,0,1,default
35652,695985,22.436256,88.323364,6,0,1,default
14253,99220,25.289818,84.69667,75,0,0,default
8447,62214,23.947235,85.996315,303,0,0,default
11404,81414,24.647179,84.046844,132,0,0,default
259,2135,21.742554000000002,84.28314,229,0,0,default
42008,723769,25.299065,88.766426,26,0,1,default
22149,610049,19.290267999999998,83.44967,238,0,1,default
34654,692302,22.053513,87.8803,5,0,1,default
