gid,latitude,longitude,elevation,timezone,config
51618,18.85,82.65,0,5.5,default
51619,18.95,82.65,0,5.5,default
51620,19.05,82.65,0,5.5,default
51621,19.15,82.65,0,5.5,default
51622,19.25,82.65,0,5.5,default
51623,19.35,82.65,0,5.5,default
51624,19.45,82.65,0,5.5,default
51625,19.55,82.65,0,5.5,default
51626,19.65,82.65,0,5.5,default
51627,19.75,82.65,0,5.5,default
51630,20.05,82.65,0,5.5,default
51631,20.15,82.65,0,5.5,default
51632,20.25,82.65,0,5.5,default
51633,20.35,82.65,0,5.5,default
51634,20.45,82.65,0,5.5,default
51635,20.55,82.65,0,5.5,default
51636,20.65,82.65,0,5.5,default
51637,20.75,82.65,0,5.5,default
51638,20.85,82.65,0,5.5,default
51639,20.95,82.65,0,5.5,default
51640,21.05,82.65,0,5.5,default
51641,21.15,82.65,0,5.5,default
51943,18.35,82.75,0,5.5,default
51944,18.45,82.75,0,5.5,default
51945,18.55,82.75,0,5.5,default
51946,18.65,82.75,0,5.5,default
51947,18.75,82.75,0,5.5,default
51948,18.85,82.75,0,5.5,default
51949,18.95,82.75,0,5.5,default
51950,19.05,82.75,0,5.5,default
51951,19.15,82.75,0,5.5,default
51952,19.25,82.75,0,5.5,default
51953,19.35,82.75,0,5.5,default
51954,19.45,82.75,0,5.5,default
51955,19.55,82.75,0,5.5,default
51956,19.65,82.75,0,5.5,default
51957,19.75,82.75,0,5.5,default
51958,19.85,82.75,0,5.5,default
51959,19.95,82.75,0,5.5,default
51960,20.05,82.75,0,5.5,default
51961,20.15,82.75,0,5.5,default
51962,20.25,82.75,0,5.5,default
51963,20.35,82.75,0,5.5,default
51964,20.45,82.75,0,5.5,default
51965,20.55,82.75,0,5.5,default
51966,20.65,82.75,0,5.5,default
51967,20.75,82.75,0,5.5,default
51968,20.85,82.75,0,5.5,default
51969,20.95,82.75,0,5.5,default
51970,21.05,82.75,0,5.5,default
51971,21.15,82.75,0,5.5,default
52274,18.45,82.85,0,5.5,default
52275,18.55,82.85,0,5.5,default
52276,18.65,82.85,0,5.5,default
52277,18.75,82.85,0,5.5,default
52278,18.85,82.85,0,5.5,default
52279,18.95,82.85,0,5.5,default
52280,19.05,82.85,0,5.5,default
52281,19.15,82.85,0,5.5,default
52282,19.25,82.85,0,5.5,default
52283,19.35,82.85,0,5.5,default
52284,19.45,82.85,0,5.5,default
52285,19.55,82.85,0,5.5,default
52286,19.65,82.85,0,5.5,default
52287,19.75,82.85,0,5.5,default
52288,19.85,82.85,0,5.5,default
52289,19.95,82.85,0,5.5,default
52290,20.05,82.85,0,5.5,default
52291,20.15,82.85,0,5.5,default
52292,20.25,82.85,0,5.5,default
52293,20.35,82.85,0,5.5,default
52294,20.45,82.85,0,5.5,default
52295,20.55,82.85,0,5.5,default
52296,20.65,82.85,0,5.5,default
52297,20.75,82.85,0,5.5,default
52298,20.85,82.85,0,5.5,default
52299,20.95,82.85,0,5.5,default
52300,21.05,82.85,0,5.5,default
52301,21.15,82.85,0,5.5,default
52604,18.45,82.95,0,5.5,default
52605,18.55,82.95,0,5.5,default
52606,18.65,82.95,0,5.5,default
52607,18.75,82.95,0,5.5,default
52608,18.85,82.95,0,5.5,default
52609,18.95,82.95,0,5.5,default
52610,19.05,82.95,0,5.5,default
52611,19.15,82.95,0,5.5,default
52612,19.25,82.95,0,5.5,default
52613,19.35,82.95,0,5.5,default
52614,19.45,82.95,0,5.5,default
52615,19.55,82.95,0,5.5,default
52616,19.65,82.95,0,5.5,default
52617,19.75,82.95,0,5.5,default
52618,19.85,82.95,0,5.5,default
52619,19.95,82.95,0,5.5,default
52620,20.05,82.95,0,5.5,default
52621,20.15,82.95,0,5.5,default
52622,20.25,82.95,0,5.5,default
52623,20.35,82.95,0,5.5,default
52624,20.45,82.95,0,5.5,default
52625,20.55,82.95,0,5.5,default
52626,20.65,82.95,0,5.5,default
52627,20.75,82.95,0,5.5,default
52628,20.85,82.95,0,5.5,default
52629,20.95,82.95,0,5.5,default
52630,21.05,82.95,0,5.5,default
52631,21.15,82.95,0,5.5,default
52937,18.75,83.05,0,5.5,default
52938,18.85,83.05,0,5.5,default
52939,18.95,83.05,0,5.5,default
52940,19.05,83.05,0,5.5,default
52941,19.15,83.05,0,5.5,default
52942,19.25,83.05,0,5.5,default
52943,19.35,83.05,0,5.5,default
52944,19.45,83.05,0,5.5,default
52945,19.55,83.05,0,5.5,default
52946,19.65,83.05,0,5.5,default
52947,19.75,83.05,0,5.5,default
52948,19.85,83.05,0,5.5,default
52949,19.95,83.05,0,5.5,default
52950,20.05,83.05,0,5.5,default
52951,20.15,83.05,0,5.5,default
52952,20.25,83.05,0,5.5,default
52953,20.35,83.05,0,5.5,default
52954,20.45,83.05,0,5.5,default
52955,20.55,83.05,0,5.5,default
52956,20.65,83.05,0,5.5,default
52957,20.75,83.05,0,5.5,default
52958,20.85,83.05,0,5.5,default
52959,20.95,83.05,0,5.5,default
52960,21.05,83.05,0,5.5,default
53268,18.85,83.15,0,5.5,default
53269,18.95,83.15,0,5.5,default
53270,19.05,83.15,0,5.5,default
53271,19.15,83.15,0,5.5,default
53272,19.25,83.15,0,5.5,default
53273,19.35,83.15,0,5.5,default
53274,19.45,83.15,0,5.5,default
53275,19.55,83.15,0,5.5,default
53276,19.65,83.15,0,5.5,default
53277,19.75,83.15,0,5.5,default
53278,19.85,83.15,0,5.5,default
53279,19.95,83.15,0,5.5,default
53280,20.05,83.15,0,5.5,default
53281,20.15,83.15,0,5.5,default
53282,20.25,83.15,0,5.5,default
53283,20.35,83.15,0,5.5,default
53284,20.45,83.15,0,5.5,default
53285,20.55,83.15,0,5.5,default
53286,20.65,83.15,0,5.5,default
53287,20.75,83.15,0,5.5,default
53288,20.85,83.15,0,5.5,default
53289,20.95,83.15,0,5.5,default
53290,21.05,83.15,0,5.5,default
53598,18.85,83.25,0,5.5,default
53599,18.95,83.25,0,5.5,default
53600,19.05,83.25,0,5.5,default
53601,19.15,83.25,0,5.5,default
53602,19.25,83.25,0,5.5,default
53603,19.35,83.25,0,5.5,default
53604,19.45,83.25,0,5.5,default
53605,19.55,83.25,0,5.5,default
53606,19.65,83.25,0,5.5,default
53607,19.75,83.25,0,5.5,default
53608,19.85,83.25,0,5.5,default
53609,19.95,83.25,0,5.5,default
53610,20.05,83.25,0,5.5,default
53611,20.15,83.25,0,5.5,default
53612,20.25,83.25,0,5.5,default
53613,20.35,83.25,0,5.5,default
53614,20.45,83.25,0,5.5,default
53615,20.55,83.25,0,5.5,default
53616,20.65,83.25,0,5.5,default
53617,20.75,83.25,0,5.5,default
53618,20.85,83.25,0,5.5,default
53619,20.95,83.25,0,5.5,default
53620,21.05,83.25,0,5.5,default
53621,21.15,83.25,0,5.5,default
53622,21.25,83.25,0,5.5,default
53928,18.85,83.35,0,5.5,default
53929,18.95,83.35,0,5.5,default
53930,19.05,83.35,0,5.5,default
53931,19.15,83.35,0,5.5,default
53932,19.25,83.35,0,5.5,default
53933,19.35,83.35,0,5.5,default
53934,19.45,83.35,0,5.5,default
53935,19.55,83.35,0,5.5,default
53936,19.65,83.35,0,5.5,default
53937,19.75,83.35,0,5.5,default
53938,19.85,83.35,0,5.5,default
53939,19.95,83.35,0,5.5,default
53940,20.05,83.35,0,5.5,default
53941,20.15,83.35,0,5.5,default
53942,20.25,83.35,0,5.5,default
53943,20.35,83.35,0,5.5,default
53944,20.45,83.35,0,5.5,default
53945,20.55,83.35,0,5.5,default
53946,20.65,83.35,0,5.5,default
53947,20.75,83.35,0,5.5,default
53948,20.85,83.35,0,5.5,default
53949,20.95,83.35,0,5.5,default
53950,21.05,83.35,0,5.5,default
53951,21.15,83.35,0,5.5,default
53952,21.25,83.35,0,5.5,default
53954,21.45,83.35,0,5.5,default
53990,25.05,83.35,0,5.5,default
54259,18.95,83.45,0,5.5,default
54260,19.05,83.45,0,5.5,default
54261,19.15,83.45,0,5.5,default
54262,19.25,83.45,0,5.5,default
54263,19.35,83.45,0,5.5,default
54264,19.45,83.45,0,5.5,default
54265,19.55,83.45,0,5.5,default
54266,19.65,83.45,0,5.5,default
54267,19.75,83.45,0,5.5,default
54268,19.85,83.45,0,5.5,default
54269,19.95,83.45,0,5.5,default
54270,20.05,83.45,0,5.5,default
54271,20.15,83.45,0,5.5,default
54272,20.25,83.45,0,5.5,default
54273,20.35,83.45,0,5.5,default
