,gid,latitude,longitude,elevation,timezone,config
353,14400,26.05,71.35,0,5.5,default
354,14401,26.15,71.35,0,5.5,default
355,14402,26.25,71.35,0,5.5,default
356,14403,26.35,71.35,0,5.5,default
357,14404,26.45,71.35,0,5.5,default
358,14405,26.55,71.35,0,5.5,default
359,14406,26.65,71.35,0,5.5,default
360,14407,26.75,71.35,0,5.5,default
361,14408,26.85,71.35,0,5.5,default
362,14409,26.95,71.35,0,5.5,default
363,14410,27.05,71.35,0,5.5,default
364,14411,27.15,71.35,0,5.5,default
365,14412,27.25,71.35,0,5.5,default
366,14413,27.35,71.35,0,5.5,default
367,14414,27.45,71.35,0,5.5,default
368,14415,27.55,71.35,0,5.5,default
369,14416,27.65,71.35,0,5.5,default
370,14417,27.75,71.35,0,5.5,default
371,14418,27.85,71.35,0,5.5,default
372,14717,24.75,71.45,0,5.5,default
373,14718,24.85,71.45,0,5.5,default
374,14719,24.95,71.45,0,5.5,default
375,14720,25.05,71.45,0,5.5,default
376,14721,25.15,71.45,0,5.5,default
377,14722,25.25,71.45,0,5.5,default
378,14723,25.35,71.45,0,5.5,default
379,14724,25.45,71.45,0,5.5,default
380,14725,25.55,71.45,0,5.5,default
381,14726,25.65,71.45,0,5.5,default
382,14727,25.75,71.45,0,5.5,default
383,14728,25.85,71.45,0,5.5,default
384,14729,25.95,71.45,0,5.5,default
385,14730,26.05,71.45,0,5.5,default
386,14731,26.15,71.45,0,5.5,default
387,14732,26.25,71.45,0,5.5,default
388,14733,26.35,71.45,0,5.5,default
389,14734,26.45,71.45,0,5.5,default
390,14735,26.55,71.45,0,5.5,default
391,14736,26.65,71.45,0,5.5,default
392,14737,26.75,71.45,0,5.5,default
393,14738,26.85,71.45,0,5.5,default
394,14739,26.95,71.45,0,5.5,default
395,14740,27.05,71.45,0,5.5,default
396,14741,27.15,71.45,0,5.5,default
397,14742,27.25,71.45,0,5.5,default
398,14743,27.35,71.45,0,5.5,default
399,14744,27.45,71.45,0,5.5,default
400,14745,27.55,71.45,0,5.5,default
401,14746,27.65,71.45,0,5.5,default
402,14747,27.75,71.45,0,5.5,default
403,14748,27.85,71.45,0,5.5,default
404,15047,24.75,71.55,0,5.5,default
405,15048,24.85,71.55,0,5.5,default
406,15049,24.95,71.55,0,5.5,default
407,15050,25.05,71.55,0,5.5,default
408,15051,25.15,71.55,0,5.5,default
409,15052,25.25,71.55,0,5.5,default
410,15053,25.35,71.55,0,5.5,default
411,15054,25.45,71.55,0,5.5,default
412,15055,25.55,71.55,0,5.5,default
413,15056,25.65,71.55,0,5.5,default
414,15057,25.75,71.55,0,5.5,default
415,15058,25.85,71.55,0,5.5,default
416,15059,25.95,71.55,0,5.5,default
417,15060,26.05,71.55,0,5.5,default
418,15061,26.15,71.55,0,5.5,default
419,15062,26.25,71.55,0,5.5,default
420,15063,26.35,71.55,0,5.5,default
421,15064,26.45,71.55,0,5.5,default
422,15065,26.55,71.55,0,5.5,default
423,15066,26.65,71.55,0,5.5,default
424,15067,26.75,71.55,0,5.5,default
425,15068,26.85,71.55,0,5.5,default
426,15069,26.95,71.55,0,5.5,default
427,15070,27.05,71.55,0,5.5,default
428,15071,27.15,71.55,0,5.5,default
429,15072,27.25,71.55,0,5.5,default
430,15073,27.35,71.55,0,5.5,default
431,15074,27.45,71.55,0,5.5,default
432,15075,27.55,71.55,0,5.5,default
433,15076,27.65,71.55,0,5.5,default
434,15077,27.75,71.55,0,5.5,default
435,15078,27.85,71.55,0,5.5,default
436,15376,24.65,71.65,0,5.5,default
437,15377,24.75,71.65,0,5.5,default
438,15378,24.85,71.65,0,5.5,default
439,15379,24.95,71.65,0,5.5,default
440,15380,25.05,71.65,0,5.5,default
441,15381,25.15,71.65,0,5.5,default
442,15382,25.25,71.65,0,5.5,default
443,15383,25.35,71.65,0,5.5,default
444,15384,25.45,71.65,0,5.5,default
445,15385,25.55,71.65,0,5.5,default
446,15386,25.65,71.65,0,5.5,default
447,15387,25.75,71.65,0,5.5,default
448,15388,25.85,71.65,0,5.5,default
449,15389,25.95,71.65,0,5.5,default
450,15390,26.05,71.65,0,5.5,default
451,15391,26.15,71.65,0,5.5,default
452,15392,26.25,71.65,0,5.5,default
453,15393,26.35,71.65,0,5.5,default
454,15394,26.45,71.65,0,5.5,default
455,15395,26.55,71.65,0,5.5,default
456,15396,26.65,71.65,0,5.5,default
457,15397,26.75,71.65,0,5.5,default
458,15398,26.85,71.65,0,5.5,default
459,15399,26.95,71.65,0,5.5,default
460,15400,27.05,71.65,0,5.5,default
461,15401,27.15,71.65,0,5.5,default
462,15402,27.25,71.65,0,5.5,default
463,15403,27.35,71.65,0,5.5,default
464,15404,27.45,71.65,0,5.5,default
465,15405,27.55,71.65,0,5.5,default
466,15406,27.65,71.65,0,5.5,default
467,15407,27.75,71.65,0,5.5,default
468,15408,27.85,71.65,0,5.5,default
469,15707,24.75,71.75,0,5.5,default
470,15708,24.85,71.75,0,5.5,default
471,15709,24.95,71.75,0,5.5,default
472,15710,25.05,71.75,0,5.5,default
473,15711,25.15,71.75,0,5.5,default
474,15712,25.25,71.75,0,5.5,default
475,15713,25.35,71.75,0,5.5,default
476,15714,25.45,71.75,0,5.5,default
477,15715,25.55,71.75,0,5.5,default
478,15716,25.65,71.75,0,5.5,default
479,15717,25.75,71.75,0,5.5,default
480,15718,25.85,71.75,0,5.5,default
481,15719,25.95,71.75,0,5.5,default
482,15720,26.05,71.75,0,5.5,default
483,15721,26.15,71.75,0,5.5,default
484,15722,26.25,71.75,0,5.5,default
485,15723,26.35,71.75,0,5.5,default
486,15724,26.45,71.75,0,5.5,default
487,15725,26.55,71.75,0,5.5,default
488,15726,26.65,71.75,0,5.5,default
489,15727,26.75,71.75,0,5.5,default
490,15728,26.85,71.75,0,5.5,default
491,15729,26.95,71.75,0,5.5,default
492,15730,27.05,71.75,0,5.5,default
493,15731,27.15,71.75,0,5.5,default
494,15732,27.25,71.75,0,5.5,default
495,15733,27.35,71.75,0,5.5,default
496,15734,27.45,71.75,0,5.5,default
497,15735,27.55,71.75,0,5.5,default
498,15736,27.65,71.75,0,5.5,default
499,15737,27.75,71.75,0,5.5,default
500,15738,27.85,71.75,0,5.5,default
501,16036,24.65,71.85,0,5.5,default
502,16037,24.75,71.85,0,5.5,default
503,16038,24.85,71.85,0,5.5,default
504,16039,24.95,71.85,0,5.5,default
505,16040,25.05,71.85,0,5.5,default
506,16041,25.15,71.85,0,5.5,default
507,16042,25.25,71.85,0,5.5,default
508,16043,25.35,71.85,0,5.5,default
509,16044,25.45,71.85,0,5.5,default
510,16045,25.55,71.85,0,5.5,default
511,16046,25.65,71.85,0,5.5,default
512,16047,25.75,71.85,0,5.5,default
513,16048,25.85,71.85,0,5.5,default
514,16049,25.95,71.85,0,5.5,default
515,16050,26.05,71.85,0,5.5,default
516,16051,26.15,71.85,0,5.5,default
517,16052,26.25,71.85,0,5.5,default
518,16053,26.35,71.85,0,5.5,default
519,16054,26.45,71.85,0,5.5,default
520,16055,26.55,71.85,0,5.5,default
521,16056,26.65,71.85,0,5.5,default
522,16057,26.75,71.85,0,5.5,default
523,16058,26.85,71.85,0,5.5,default
524,16059,26.95,71.85,0,5.5,default
525,16060,27.05,71.85,0,5.5,default
526,16061,27.15,71.85,0,5.5,default
527,16062,27.25,71.85,0,5.5,default
528,16063,27.35,71.85,0,5.5,default
529,16064,27.45,71.85,0,5.5,default
530,16065,27.55,71.85,0,5.5,default
531,16066,27.65,71.85,0,5.5,default
532,16067,27.75,71.85,0,5.5,default
533,16068,27.85,71.85,0,5.5,default
534,16366,24.65,71.95,0,5.5,default
535,16367,24.75,71.95,0,5.5,default
536,16368,24.85,71.95,0,5.5,default
537,16369,24.95,71.95,0,5.5,default
538,16370,25.05,71.95,0,5.5,default
539,16371,25.15,71.95,0,5.5,default
540,16372,25.25,71.95,0,5.5,default
541,16373,25.35,71.95,0,5.5,default
542,16374,25.45,71.95,0,5.5,default
543,16375,25.55,71.95,0,5.5,default
544,16376,25.65,71.95,0,5.5,default
545,16377,25.75,71.95,0,5.5,default
546,16378,25.85,71.95,0,5.5,default
547,16379,25.95,71.95,0,5.5,default
548,16380,26.05,71.95,0,5.5,default
549,16381,26.15,71.95,0,5.5,default
550,16382,26.25,71.95,0,5.5,default
551,16383,26.35,71.95,0,5.5,default
552,16384,26.45,71.95,0,5.5,default
553,16385,26.55,71.95,0,5.5,default
554,16386,26.65,71.95,0,5.5,default
555,16387,26.75,71.95,0,5.5,default
556,16388,26.85,71.95,0,5.5,default
557,16389,26.95,71.95,0,5.5,default
558,16390,27.05,71.95,0,5.5,default
559,16391,27.15,71.95,0,5.5,default
560,16392,27.25,71.95,0,5.5,default
561,16393,27.35,71.95,0,5.5,default
562,16394,27.45,71.95,0,5.5,default
563,16395,27.55,71.95,0,5.5,default
564,16396,27.65,71.95,0,5.5,default
565,16397,27.75,71.95,0,5.5,default
566,16398,27.85,71.95,0,5.5,default
567,16399,27.95,71.95,0,5.5,default
568,16400,28.05,71.95,0,5.5,default
569,16697,24.75,72.05,0,5.5,default
570,16698,24.85,72.05,0,5.5,default
571,16699,24.95,72.05,0,5.5,default
572,16700,25.05,72.05,0,5.5,default
573,16701,25.15,72.05,0,5.5,default
574,16702,25.25,72.05,0,5.5,default
575,16703,25.35,72.05,0,5.5,default
576,16704,25.45,72.05,0,5.5,default
577,16705,25.55,72.05,0,5.5,default
578,16706,25.65,72.05,0,5.5,default
579,16707,25.75,72.05,0,5.5,default
580,16708,25.85,72.05,0,5.5,default
581,16709,25.95,72.05,0,5.5,default
582,16710,26.05,72.05,0,5.5,default
583,16711,26.15,72.05,0,5.5,default
584,16712,26.25,72.05,0,5.5,default
585,16713,26.35,72.05,0,5.5,default
586,16714,26.45,72.05,0,5.5,default
587,16715,26.55,72.05,0,5.5,default
588,16716,26.65,72.05,0,5.5,default
589,16717,26.75,72.05,0,5.5,default
590,16718,26.85,72.05,0,5.5,default
591,16719,26.95,72.05,0,5.5,default
592,16720,27.05,72.05,0,5.5,default
593,16721,27.15,72.05,0,5.5,default
594,16722,27.25,72.05,0,5.5,default
595,16723,27.35,72.05,0,5.5,default
596,16724,27.45,72.05,0,5.5,default
597,16725,27.55,72.05,0,5.5,default
598,16726,27.65,72.05,0,5.5,default
599,16727,27.75,72.05,0,5.5,default
600,16728,27.85,72.05,0,5.5,default
601,16729,27.95,72.05,0,5.5,default
602,16730,28.05,72.05,0,5.5,default
603,16731,28.15,72.05,0,5.5,default
604,17026,24.65,72.15,0,5.5,default
605,17027,24.75,72.15,0,5.5,default
606,17028,24.85,72.15,0,5.5,default
607,17029,24.95,72.15,0,5.5,default
608,17030,25.05,72.15,0,5.5,default
609,17031,25.15,72.15,0,5.5,default
610,17032,25.25,72.15,0,5.5,default
611,17033,25.35,72.15,0,5.5,default
612,17034,25.45,72.15,0,5.5,default
613,17035,25.55,72.15,0,5.5,default
614,17036,25.65,72.15,0,5.5,default
615,17037,25.75,72.15,0,5.5,default
616,17038,25.85,72.15,0,5.5,default
617,17039,25.95,72.15,0,5.5,default
618,17040,26.05,72.15,0,5.5,default
619,17041,26.15,72.15,0,5.5,default
620,17042,26.25,72.15,0,5.5,default
621,17043,26.35,72.15,0,5.5,default
622,17044,26.45,72.15,0,5.5,default
623,17045,26.55,72.15,0,5.5,default
624,17046,26.65,72.15,0,5.5,default
625,17047,26.75,72.15,0,5.5,default
626,17048,26.85,72.15,0,5.5,default
627,17049,26.95,72.15,0,5.5,default
628,17050,27.05,72.15,0,5.5,default
629,17051,27.15,72.15,0,5.5,default
630,17052,27.25,72.15,0,5.5,default
631,17053,27.35,72.15,0,5.5,default
632,17054,27.45,72.15,0,5.5,default
633,17055,27.55,72.15,0,5.5,default
634,17056,27.65,72.15,0,5.5,default
635,17057,27.75,72.15,0,5.5,default
636,17058,27.85,72.15,0,5.5,default
637,17059,27.95,72.15,0,5.5,default
638,17060,28.05,72.15,0,5.5,default
639,17061,28.15,72.15,0,5.5,default
640,17062,28.25,72.15,0,5.5,default
641,17356,24.65,72.25,0,5.5,default
642,17357,24.75,72.25,0,5.5,default
643,17358,24.85,72.25,0,5.5,default
644,17359,24.95,72.25,0,5.5,default
645,17360,25.05,72.25,0,5.5,default
646,17361,25.15,72.25,0,5.5,default
647,17362,25.25,72.25,0,5.5,default
648,17363,25.35,72.25,0,5.5,default
649,17364,25.45,72.25,0,5.5,default
650,17365,25.55,72.25,0,5.5,default
651,17366,25.65,72.25,0,5.5,default
652,17367,25.75,72.25,0,5.5,default
653,17368,25.85,72.25,0,5.5,default
654,17369,25.95,72.25,0,5.5,default
655,17370,26.05,72.25,0,5.5,default
656,17371,26.15,72.25,0,5.5,default
657,17372,26.25,72.25,0,5.5,default
658,17373,26.35,72.25,0,5.5,default
659,17374,26.45,72.25,0,5.5,default
660,17375,26.55,72.25,0,5.5,default
661,17376,26.65,72.25,0,5.5,default
662,17377,26.75,72.25,0,5.5,default
663,17378,26.85,72.25,0,5.5,default
