gid,latitude,longitude,elevation,timezone,config
78420,26.05,90.75,0,5.5,default
78421,26.15,90.75,0,5.5,default
78422,26.25,90.75,0,5.5,default
78423,26.35,90.75,0,5.5,default
78424,26.45,90.75,0,5.5,default
78425,26.55,90.75,0,5.5,default
78426,26.65,90.75,0,5.5,default
78427,26.75,90.75,0,5.5,default
78742,25.25,90.85,0,5.5,default
78743,25.35,90.85,0,5.5,default
78744,25.45,90.85,0,5.5,default
78745,25.55,90.85,0,5.5,default
78746,25.65,90.85,0,5.5,default
78747,25.75,90.85,0,5.5,default
78748,25.85,90.85,0,5.5,default
78749,25.95,90.85,0,5.5,default
78750,26.05,90.85,0,5.5,default
78751,26.15,90.85,0,5.5,default
78752,26.25,90.85,0,5.5,default
78753,26.35,90.85,0,5.5,default
78754,26.45,90.85,0,5.5,default
78755,26.55,90.85,0,5.5,default
78756,26.65,90.85,0,5.5,default
78757,26.75,90.85,0,5.5,default
79072,25.25,90.95,0,5.5,default
79073,25.35,90.95,0,5.5,default
79074,25.45,90.95,0,5.5,default
79075,25.55,90.95,0,5.5,default
79076,25.65,90.95,0,5.5,default
79077,25.75,90.95,0,5.5,default
79078,25.85,90.95,0,5.5,default
79079,25.95,90.95,0,5.5,default
79080,26.05,90.95,0,5.5,default
79081,26.15,90.95,0,5.5,default
79082,26.25,90.95,0,5.5,default
79083,26.35,90.95,0,5.5,default
79084,26.45,90.95,0,5.5,default
79085,26.55,90.95,0,5.5,default
79086,26.65,90.95,0,5.5,default
79087,26.75,90.95,0,5.5,default
79402,25.25,91.05,0,5.5,default
79403,25.35,91.05,0,5.5,default
79404,25.45,91.05,0,5.5,default
79405,25.55,91.05,0,5.5,default
79406,25.65,91.05,0,5.5,default
79407,25.75,91.05,0,5.5,default
79408,25.85,91.05,0,5.5,default
79409,25.95,91.05,0,5.5,default
79410,26.05,91.05,0,5.5,default
79411,26.15,91.05,0,5.5,default
79412,26.25,91.05,0,5.5,default
79413,26.35,91.05,0,5.5,default
79414,26.45,91.05,0,5.5,default
79415,26.55,91.05,0,5.5,default
79416,26.65,91.05,0,5.5,default
79417,26.75,91.05,0,5.5,default
79732,25.25,91.15,0,5.5,default
79733,25.35,91.15,0,5.5,default
79734,25.45,91.15,0,5.5,default
79735,25.55,91.15,0,5.5,default
79736,25.65,91.15,0,5.5,default
79737,25.75,91.15,0,5.5,default
79738,25.85,91.15,0,5.5,default
79739,25.95,91.15,0,5.5,default
79740,26.05,91.15,0,5.5,default
79741,26.15,91.15,0,5.5,default
79742,26.25,91.15,0,5.5,default
79743,26.35,91.15,0,5.5,default
79744,26.45,91.15,0,5.5,default
79745,26.55,91.15,0,5.5,default
79746,26.65,91.15,0,5.5,default
79747,26.75,91.15,0,5.5,default
80045,23.55,91.25,0,5.5,default
80046,23.65,91.25,0,5.5,default
80047,23.75,91.25,0,5.5,default
80062,25.25,91.25,0,5.5,default
80063,25.35,91.25,0,5.5,default
80064,25.45,91.25,0,5.5,default
80065,25.55,91.25,0,5.5,default
80066,25.65,91.25,0,5.5,default
80067,25.75,91.25,0,5.5,default
80068,25.85,91.25,0,5.5,default
80069,25.95,91.25,0,5.5,default
80070,26.05,91.25,0,5.5,default
80071,26.15,91.25,0,5.5,default
80072,26.25,91.25,0,5.5,default
80073,26.35,91.25,0,5.5,default
80074,26.45,91.25,0,5.5,default
80075,26.55,91.25,0,5.5,default
80076,26.65,91.25,0,5.5,default
80077,26.75,91.25,0,5.5,default
80371,23.15,91.35,0,5.5,default
80372,23.25,91.35,0,5.5,default
80373,23.35,91.35,0,5.5,default
80374,23.45,91.35,0,5.5,default
80375,23.55,91.35,0,5.5,default
80376,23.65,91.35,0,5.5,default
80377,23.75,91.35,0,5.5,default
80378,23.85,91.35,0,5.5,default
80379,23.95,91.35,0,5.5,default
80392,25.25,91.35,0,5.5,default
80393,25.35,91.35,0,5.5,default
80394,25.45,91.35,0,5.5,default
80395,25.55,91.35,0,5.5,default
80396,25.65,91.35,0,5.5,default
80397,25.75,91.35,0,5.5,default
80398,25.85,91.35,0,5.5,default
80399,25.95,91.35,0,5.5,default
80400,26.05,91.35,0,5.5,default
80401,26.15,91.35,0,5.5,default
80402,26.25,91.35,0,5.5,default
80403,26.35,91.35,0,5.5,default
80404,26.45,91.35,0,5.5,default
80405,26.55,91.35,0,5.5,default
80406,26.65,91.35,0,5.5,default
80407,26.75,91.35,0,5.5,default
80703,23.35,91.45,0,5.5,default
80704,23.45,91.45,0,5.5,default
80705,23.55,91.45,0,5.5,default
80706,23.65,91.45,0,5.5,default
80707,23.75,91.45,0,5.5,default
80708,23.85,91.45,0,5.5,default
80709,23.95,91.45,0,5.5,default
80710,24.05,91.45,0,5.5,default
80721,25.15,91.45,0,5.5,default
80722,25.25,91.45,0,5.5,default
80723,25.35,91.45,0,5.5,default
80724,25.45,91.45,0,5.5,default
80725,25.55,91.45,0,5.5,default
80726,25.65,91.45,0,5.5,default
80727,25.75,91.45,0,5.5,default
80728,25.85,91.45,0,5.5,default
80729,25.95,91.45,0,5.5,default
80730,26.05,91.45,0,5.5,default
80731,26.15,91.45,0,5.5,default
80732,26.25,91.45,0,5.5,default
80733,26.35,91.45,0,5.5,default
80734,26.45,91.45,0,5.5,default
80735,26.55,91.45,0,5.5,default
80736,26.65,91.45,0,5.5,default
80737,26.75,91.45,0,5.5,default
81030,23.05,91.55,0,5.5,default
81031,23.15,91.55,0,5.5,default
81032,23.25,91.55,0,5.5,default
81033,23.35,91.55,0,5.5,default
81034,23.45,91.55,0,5.5,default
81035,23.55,91.55,0,5.5,default
81036,23.65,91.55,0,5.5,default
81037,23.75,91.55,0,5.5,default
81038,23.85,91.55,0,5.5,default
81039,23.95,91.55,0,5.5,default
81040,24.05,91.55,0,5.5,default
81051,25.15,91.55,0,5.5,default
81052,25.25,91.55,0,5.5,default
81053,25.35,91.55,0,5.5,default
81054,25.45,91.55,0,5.5,default
81055,25.55,91.55,0,5.5,default
81056,25.65,91.55,0,5.5,default
81057,25.75,91.55,0,5.5,default
81058,25.85,91.55,0,5.5,default
81059,25.95,91.55,0,5.5,default
81060,26.05,91.55,0,5.5,default
81061,26.15,91.55,0,5.5,default
