,gid,latitude,longitude,elevation,timezone,config
506,28162,16.25,75.55,0,5.5,default
507,28163,16.35,75.55,0,5.5,default
508,28164,16.45,75.55,0,5.5,default
509,28165,16.55,75.55,0,5.5,default
510,28166,16.65,75.55,0,5.5,default
511,28167,16.75,75.55,0,5.5,default
512,28168,16.85,75.55,0,5.5,default
513,28169,16.95,75.55,0,5.5,default
514,28445,11.55,75.65,0,5.5,default
515,28446,11.65,75.65,0,5.5,default
516,28447,11.75,75.65,0,5.5,default
517,28448,11.85,75.65,0,5.5,default
518,28449,11.95,75.65,0,5.5,default
519,28450,12.05,75.65,0,5.5,default
520,28451,12.15,75.65,0,5.5,default
521,28452,12.25,75.65,0,5.5,default
522,28453,12.35,75.65,0,5.5,default
523,28454,12.45,75.65,0,5.5,default
524,28455,12.55,75.65,0,5.5,default
525,28456,12.65,75.65,0,5.5,default
526,28457,12.75,75.65,0,5.5,default
527,28458,12.85,75.65,0,5.5,default
528,28459,12.95,75.65,0,5.5,default
529,28460,13.05,75.65,0,5.5,default
530,28461,13.15,75.65,0,5.5,default
531,28462,13.25,75.65,0,5.5,default
532,28463,13.35,75.65,0,5.5,default
533,28464,13.45,75.65,0,5.5,default
534,28465,13.55,75.65,0,5.5,default
535,28466,13.65,75.65,0,5.5,default
536,28467,13.75,75.65,0,5.5,default
537,28468,13.85,75.65,0,5.5,default
538,28469,13.95,75.65,0,5.5,default
539,28470,14.05,75.65,0,5.5,default
540,28471,14.15,75.65,0,5.5,default
541,28472,14.25,75.65,0,5.5,default
542,28473,14.35,75.65,0,5.5,default
543,28474,14.45,75.65,0,5.5,default
544,28475,14.55,75.65,0,5.5,default
545,28476,14.65,75.65,0,5.5,default
546,28477,14.75,75.65,0,5.5,default
547,28478,14.85,75.65,0,5.5,default
548,28479,14.95,75.65,0,5.5,default
549,28480,15.05,75.65,0,5.5,default
550,28481,15.15,75.65,0,5.5,default
551,28482,15.25,75.65,0,5.5,default
552,28483,15.35,75.65,0,5.5,default
553,28484,15.45,75.65,0,5.5,default
554,28485,15.55,75.65,0,5.5,default
555,28486,15.65,75.65,0,5.5,default
