,gid,latitude,longitude,elevation,timezone,config
3400,70189,27.95,88.25,0,8.0,default
3550,71180,28.05,88.55,0,8.0,default
3651,72163,27.35,88.85,0,8.0,default
3652,72167,27.75,88.85,0,8.0,default
