,0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.004807900171726942
411,0.30415254831314087
412,0.5414338707923889
413,0.589460015296936
414,0.5895325541496277
415,0.5753220915794373
416,0.5637873411178589
417,0.5536656379699707
418,0.5194726586341858
419,0.41339677572250366
420,0.13133403658866882
421,5.290102490107529e-05
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.004967820830643177
435,0.3061167597770691
436,0.5417330861091614
437,0.590122401714325
438,0.5936794281005859
439,0.5825459957122803
440,0.5729876756668091
441,0.5637917518615723
442,0.5296462774276733
443,0.42335423827171326
444,0.13932272791862488
445,5.7167228078469634e-05
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.005126158706843853
459,0.30773964524269104
460,0.5446750521659851
461,0.5944640040397644
462,0.5973889827728271
463,0.5858689546585083
464,0.5760310292243958
465,0.5663690567016602
466,0.5319384336471558
467,0.42637819051742554
468,0.144137442111969
469,6.460260919993743e-05
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.005299123004078865
483,0.30666348338127136
484,0.5414298176765442
485,0.5901294946670532
486,0.5937332510948181
487,0.5827099680900574
488,0.5727668404579163
489,0.5631519556045532
490,0.5297977328300476
491,0.4266913831233978
492,0.1472436636686325
493,6.509017111966386e-05
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0055844709277153015
507,0.30734437704086304
508,0.5432076454162598
509,0.5904991626739502
510,0.591856837272644
511,0.5795814990997314
512,0.5690705180168152
513,0.5606491565704346
514,0.528718888759613
515,0.4271489977836609
516,0.15080150961875916
517,6.825936725363135e-05
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.005863239523023367
531,0.30747467279434204
532,0.5430929064750671
533,0.5899741649627686
534,0.5908582806587219
535,0.5790002346038818
536,0.5697389245033264
537,0.5617666244506836
538,0.5308962464332581
539,0.43173447251319885
540,0.1568933129310608
541,6.740613025613129e-05
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.006259386893361807
555,0.3150666058063507
556,0.556135356426239
557,0.6039997339248657
558,0.6042460799217224
559,0.5902981758117676
560,0.5782744288444519
561,0.5684351325035095
562,0.536521852016449
563,0.437540739774704
564,0.16210892796516418
565,6.935639248695225e-05
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0066899084486067295
579,0.31547224521636963
580,0.5535420775413513
581,0.6003814339637756
582,0.60052490234375
583,0.5868741869926453
584,0.5750930309295654
585,0.5650913715362549
586,0.5336369276046753
587,0.4361429810523987
588,0.16419832408428192
589,6.862504233140498e-05
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.007158705964684486
603,0.3130861520767212
604,0.5487751960754395
605,0.5944982767105103
606,0.5949852466583252
607,0.582474410533905
608,0.571394681930542
609,0.5615819096565247
610,0.530089259147644
611,0.43343386054039
612,0.16643500328063965
613,7.654800720047206e-05
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.007684545125812292
627,0.3139062225818634
628,0.5548328757286072
629,0.6047402620315552
630,0.606522798538208
631,0.5935820937156677
632,0.5819847583770752
633,0.5722408890724182
634,0.540743350982666
635,0.44404229521751404
636,0.17575675249099731
637,0.00011616272240644321
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.008313752710819244
651,0.3214162290096283
652,0.5677009224891663
653,0.6192559599876404
654,0.6217280030250549
655,0.6094411015510559
656,0.598400354385376
657,0.5897005200386047
658,0.5591397881507874
659,0.46140021085739136
660,0.18629004061222076
661,0.00017235465929843485
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.009129566140472889
675,0.3369938135147095
676,0.5842474102973938
677,0.6323074698448181
678,0.6317818760871887
679,0.617294192314148
680,0.6050829291343689
681,0.5952817797660828
682,0.5645225048065186
683,0.46880072355270386
684,0.19382323324680328
685,0.00024183349160011858
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.009838860481977463
699,0.33775413036346436
700,0.576814591884613
701,0.6197494268417358
702,0.618431806564331
703,0.6054403185844421
704,0.5953336954116821
705,0.5875890851020813
706,0.5591273903846741
707,0.4673595130443573
708,0.19766469299793243
709,0.00030387681908905506
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.010748292319476604
723,0.3375175893306732
724,0.5777351260185242
725,0.6248272657394409
726,0.6259671449661255
727,0.6132590770721436
728,0.6016369462013245
729,0.5916469097137451
730,0.5607286095619202
731,0.465957909822464
732,0.197025328874588
733,0.0003378843539394438
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.00935287494212389
747,0.35858389735221863
748,0.6030459403991699
749,0.6438364386558533
750,0.6391220688819885
751,0.6260226368904114
752,0.6165194511413574
753,0.6113602519035339
754,0.5907506942749023
755,0.5095621943473816
756,0.23252564668655396
757,0.00028096046298742294
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.010005849413573742
771,0.3583739399909973
772,0.5937398076057434
773,0.6319226622581482
774,0.6286502480506897
775,0.6174929141998291
776,0.609321117401123
777,0.6048930883407593
778,0.5855322480201721
779,0.507887065410614
780,0.23525838553905487
781,0.00032350094988942146
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.010865920223295689
795,0.35909023880958557
796,0.5955532789230347
797,0.6318497061729431
798,0.6251962780952454
799,0.6114576458930969
800,0.601452648639679
801,0.5968983173370361
802,0.5784890651702881
803,0.5028387308120728
804,0.23602816462516785
805,0.00037457383587025106
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.011877871118485928
819,0.35959523916244507
820,0.5922601222991943
821,0.6320877075195312
822,0.6296505331993103
823,0.618922233581543
824,0.6108888387680054
825,0.6065752506256104
826,0.5870338678359985
827,0.5093112587928772
828,0.2411758303642273
829,0.0004650178016163409
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.01291187759488821
843,0.36420589685440063
844,0.6043584942817688
845,0.6463928818702698
846,0.6439158320426941
847,0.6324126720428467
848,0.6236369609832764
849,0.6188282370567322
850,0.5991054177284241
851,0.5208112597465515
852,0.25189998745918274
853,0.000690271845087409
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.014095805585384369
867,0.3727807104587555
868,0.6060442924499512
869,0.6407514810562134
870,0.6348282098770142
871,0.6226011514663696
872,0.6144605875015259
873,0.6113047003746033
874,0.5942718982696533
875,0.5213707089424133
876,0.2578674554824829
877,0.000813501828815788
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.01566297374665737
891,0.3814869225025177
892,0.6173239946365356
893,0.6508825421333313
894,0.6422944068908691
895,0.6283671259880066
896,0.6191504001617432
897,0.6143583655357361
898,0.5967031717300415
899,0.5255783796310425
900,0.2651709020137787
901,0.001035588444210589
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.017095455899834633
915,0.38345739245414734
916,0.614024817943573
917,0.6450749039649963
918,0.637320876121521
919,0.624691367149353
920,0.6157970428466797
921,0.6112616658210754
922,0.59369295835495
923,0.522554337978363
924,0.2656901776790619
925,0.0011708912206813693
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.018323026597499847
939,0.3875238299369812
940,0.6207897663116455
941,0.6554083824157715
942,0.6478151679039001
943,0.6333785057067871
944,0.6229734420776367
945,0.6182340979576111
946,0.6012363433837891
947,0.5308875441551208
948,0.27359476685523987
949,0.0013658027164638042
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.020728537812829018
963,0.3938498795032501
964,0.6178953051567078
965,0.6506199240684509
966,0.6466838121414185
967,0.6371096968650818
968,0.6305147409439087
969,0.6271795630455017
970,0.608967661857605
971,0.536151647567749
972,0.2761349081993103
973,0.0015447381883859634
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.021854933351278305
987,0.3904561996459961
988,0.6210230588912964
989,0.6585978865623474
990,0.6548869013786316
991,0.6436842679977417
992,0.6350040435791016
993,0.6301917433738708
994,0.611174464225769
995,0.5374788045883179
996,0.2809899151325226
997,0.002025602152571082
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.023492805659770966
1011,0.3969249427318573
1012,0.622567355632782
1013,0.6557515859603882
1014,0.6505098342895508
1015,0.6398637890815735
1016,0.6329094767570496
1017,0.6293815970420837
1018,0.6116941571235657
1019,0.54078209400177
1020,0.28831011056900024
1021,0.0023966392036527395
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.025492336601018906
1035,0.4032914340496063
1036,0.6299433708190918
1037,0.6618249416351318
1038,0.6525143384933472
1039,0.6367983222007751
1040,0.6256992220878601
1041,0.6213364005088806
1042,0.6053307056427002
1043,0.5375911593437195
1044,0.28966838121414185
1045,0.0027490288484841585
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.027620559558272362
1059,0.4104175269603729
1060,0.6402446627616882
1061,0.6747925877571106
1062,0.6671886444091797
1063,0.6528941988945007
1064,0.6424721479415894
1065,0.6368473172187805
1066,0.6186999082565308
1067,0.5485714077949524
1068,0.29630246758461
1069,0.003063750686123967
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.03024466335773468
1083,0.41481518745422363
1084,0.6345133185386658
1085,0.6637247204780579
1086,0.6548358201980591
1087,0.6410613059997559
1088,0.6321256756782532
1089,0.6271231174468994
1090,0.6092774271965027
1091,0.5411646962165833
1092,0.2945661246776581
1093,0.0032069713342934847
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.03216418996453285
1107,0.40593427419662476
1108,0.617775559425354
1109,0.6536390781402588
1110,0.650799036026001
1111,0.6407266855239868
1112,0.6330336928367615
1113,0.6288728713989258
1114,0.6109869480133057
1115,0.5418741703033447
1116,0.2967514395713806
1117,0.0035886140540242195
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.03412117436528206
1131,0.4234326481819153
1132,0.6417220830917358
1133,0.6755150556564331
1134,0.6712319850921631
1135,0.6613920331001282
1136,0.654388964176178
1137,0.6505663990974426
1138,0.6336113214492798
1139,0.5656394958496094
1140,0.31751495599746704
1141,0.0043161790817976
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.037266481667757034
1155,0.43895021080970764
1156,0.6506446599960327
1157,0.6783596277236938
1158,0.6696268320083618
1159,0.6563838124275208
1160,0.6472545862197876
1161,0.6435617208480835
1162,0.6284551024436951
1163,0.5642750263214111
1164,0.322223961353302
1165,0.004686721600592136
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0399959422647953
1179,0.44441184401512146
1180,0.6532677412033081
1181,0.6796987056732178
1182,0.6715348958969116
1183,0.6596327424049377
1184,0.6512840390205383
1185,0.6469371318817139
1186,0.6305751800537109
1187,0.5662580728530884
1188,0.32507237792015076
1189,0.005187933798879385
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.042855795472860336
1203,0.4426063299179077
1204,0.6527011394500732
1205,0.6833009123802185
1206,0.6763125658035278
1207,0.6637122631072998
1208,0.6541929841041565
1209,0.6482767462730408
1210,0.6296741366386414
1211,0.5616709589958191
1212,0.3207695782184601
1213,0.005946696270257235
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.04509712755680084
1227,0.44038665294647217
1228,0.6462526321411133
1229,0.6748589277267456
1230,0.6684225797653198
1231,0.656982421875
1232,0.6486485004425049
1233,0.6434747576713562
1234,0.6256341338157654
1235,0.5593957304954529
1236,0.3230040967464447
1237,0.006735706236213446
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.04760539531707764
1251,0.4397578239440918
1252,0.6429497003555298
1253,0.6737998723983765
1254,0.6667615175247192
1255,0.6533220410346985
1256,0.6427723169326782
1257,0.6363791823387146
1258,0.6181029081344604
1259,0.5521997213363647
1260,0.31889694929122925
1261,0.007095281034708023
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.05048489198088646
1275,0.4386094808578491
1276,0.6373445391654968
1277,0.6686221957206726
1278,0.6626747846603394
1279,0.649780809879303
1280,0.6391814947128296
1281,0.6324073076248169
1282,0.6136415600776672
1283,0.5469955801963806
1284,0.3148876130580902
1285,0.0070740715600550175
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0538487434387207
1299,0.4448317587375641
1300,0.6411954760551453
1301,0.6735374927520752
1302,0.6687649488449097
1303,0.6569482088088989
1304,0.6474001407623291
1305,0.6407046318054199
1306,0.6216074228286743
1307,0.5539480447769165
1308,0.31998032331466675
1309,0.007429871242493391
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.05708836391568184
1323,0.45417100191116333
1324,0.6462708115577698
1325,0.6754391193389893
1326,0.6707884669303894
1327,0.6620103716850281
1328,0.6558079123497009
1329,0.6512622237205505
1330,0.6337898373603821
1331,0.5680205225944519
1332,0.33433109521865845
1333,0.009362967684864998
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.06092402711510658
1347,0.4676480293273926
1348,0.6571944355964661
1349,0.6846844553947449
1350,0.6793798208236694
1351,0.6698452234268188
1352,0.6634129285812378
1353,0.659382700920105
1354,0.6427425146102905
1355,0.5791701078414917
1356,0.34782907366752625
1357,0.010271643288433552
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.06596888601779938
1371,0.47728317975997925
1372,0.6593748927116394
1373,0.6867145299911499
1374,0.6817399263381958
1375,0.6719982624053955
1376,0.6646725535392761
1377,0.6601155400276184
1378,0.643440842628479
1379,0.5804853439331055
1380,0.35124075412750244
1381,0.010425473563373089
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.07015658915042877
1395,0.48222413659095764
1396,0.662080705165863
1397,0.689715564250946
1398,0.6858406066894531
1399,0.6764307022094727
1400,0.6689996123313904
1401,0.6639286875724792
1402,0.6465027332305908
1403,0.5828261971473694
1404,0.35426074266433716
1405,0.011060315184295177
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.074284628033638
1419,0.48206621408462524
1420,0.6573593616485596
1421,0.6834921836853027
1422,0.6791516542434692
1423,0.6696891188621521
1424,0.6619963645935059
1425,0.6566525101661682
1426,0.6391574144363403
1427,0.5753065943717957
1428,0.3501598536968231
1429,0.011664281599223614
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0896555706858635
1443,0.43667832016944885
1444,0.6099831461906433
1445,0.6521583199501038
1446,0.658353865146637
1447,0.6504663228988647
1448,0.6414251327514648
1449,0.6315719485282898
1450,0.5990351438522339
1451,0.5091857314109802
1452,0.2703832685947418
1453,0.003969516605138779
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.09512168914079666
1467,0.44334033131599426
1468,0.6161358952522278
1469,0.6590359210968018
1470,0.6656367182731628
1471,0.6578338742256165
1472,0.6488742828369141
1473,0.6388196349143982
1474,0.6058757305145264
1475,0.5148557424545288
1476,0.2744309604167938
1477,0.004286536015570164
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.1008533388376236
1491,0.447623610496521
1492,0.6184102892875671
1493,0.6615216732025146
1494,0.6688498854637146
1495,0.6624138951301575
1496,0.6545583605766296
1497,0.6450232267379761
1498,0.612291693687439
1499,0.5213310122489929
1500,0.2801726460456848
1501,0.00472228741273284
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.10665818303823471
1515,0.4564851224422455
1516,0.6276757717132568
1517,0.6707578897476196
1518,0.6773727536201477
1519,0.6699199676513672
1520,0.6612433791160583
1521,0.6511322259902954
1522,0.6179985404014587
1523,0.5268161296844482
1524,0.2854466438293457
1525,0.005194363184273243
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.11280152201652527
1539,0.4663706123828888
1540,0.6357808113098145
1541,0.6755840182304382
1542,0.6795352697372437
1543,0.6708871722221375
1544,0.6622281670570374
1545,0.6524346470832825
1546,0.6198702454566956
1547,0.5305050611495972
1548,0.2921828329563141
1549,0.006077252794057131
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.11863230913877487
1563,0.46733561158180237
1564,0.6262379884719849
1565,0.6679165363311768
1566,0.6772302985191345
1567,0.6717141270637512
1568,0.6639469265937805
1569,0.653910219669342
1570,0.6207301020622253
1571,0.5302730202674866
1572,0.2915964126586914
1573,0.0060845487751066685
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
