gid,latitude,longitude,elevation,offshore,wrf_region,config
1387,21.71511,84.07638,226,0,0,default
1388,21.71511,84.10592,226,0,0,default
1389,21.71511,84.13545,242,0,0,default
1390,21.71511,84.16499,225,0,0,default
1391,21.71511,84.19453,222,0,0,default
1392,21.71511,84.22407,227,0,0,default
1393,21.71511,84.2536,215,0,0,default
1394,21.71511,84.28314,223,0,0,default
1395,21.71511,84.312675,219,0,0,default
1396,21.71511,84.34222,224,0,0,default
1397,21.71511,84.37175,234,0,0,default
1398,21.71511,84.40129,237,0,0,default
1399,21.71511,84.43083,328,0,0,default
1400,21.71511,84.460365,443,0,0,default
1401,21.71511,84.48991,375,0,0,default
1402,21.71511,84.51944,286,0,0,default
1403,21.71511,84.54898,475,0,0,default
1404,21.71511,84.578514,675,0,0,default
1405,21.71511,84.608055,528,0,0,default
1406,21.71511,84.63759,631,0,0,default
1407,21.71511,84.66713,390,0,0,default
1408,21.71511,84.69667,368,0,0,default
1409,21.71511,84.726204,373,0,0,default
1410,21.71511,84.755745,504,0,0,default
1411,21.71511,84.78528,236,0,0,default
1412,21.71511,84.81482,204,0,0,default
1413,21.71511,84.84435,176,0,0,default
1414,21.71511,84.87389,156,0,0,default
1415,21.71511,84.90343,139,0,0,default
1416,21.71511,84.93297,152,0,0,default
1417,21.71511,84.9625,171,0,0,default
1418,21.71511,84.99204,155,0,0,default
1419,21.71511,85.021576,174,0,0,default
1420,21.71511,85.05112,355,0,0,default
1421,21.71511,85.08066,229,0,0,default
1422,21.71511,85.11019,288,0,0,default
1423,21.71511,85.13973,294,0,0,default
1424,21.71511,85.169266,509,0,0,default
1425,21.71511,85.19881,716,0,0,default
1426,21.71511,85.22834,605,0,0,default
1427,21.71511,85.25788,646,0,0,default
1428,21.71511,85.287415,547,0,0,default
1429,21.71511,85.316956,569,0,0,default
1430,21.71511,85.3465,602,0,0,default
1431,21.71511,85.37603,517,0,0,default
1432,21.71511,85.40556,589,0,0,default
1433,21.71511,85.435104,525,0,0,default
1434,21.71511,85.464645,630,0,0,default
1435,21.71511,85.49418,581,0,0,default
1436,21.71511,85.52372,470,0,0,default
1437,21.71511,85.55325,450,0,0,default
1438,21.71511,85.582794,452,0,0,default
1439,21.71511,85.61233,440,0,0,default
1440,21.71511,85.64187,459,0,0,default
1441,21.71511,85.6714,457,0,0,default
1442,21.71511,85.70094,428,0,0,default
1443,21.71511,85.730484,407,0,0,default
1444,21.71511,85.76002,392,0,0,default
1445,21.71511,85.78956,359,0,0,default
1446,21.71511,85.81909,333,0,0,default
1447,21.71511,85.84863,347,0,0,default
1448,21.71511,85.87817,357,0,0,default
1449,21.71511,85.90771,350,0,0,default
1450,21.71511,85.93724,381,0,0,default
1451,21.71511,85.96678,388,0,0,default
1452,21.71511,85.996315,400,0,0,default
1453,21.71511,86.025856,375,0,0,default
1454,21.71511,86.05539,400,0,0,default
1455,21.71511,86.08493,384,0,0,default
1456,21.71511,86.11447,416,0,0,default
1457,21.71511,86.144005,767,0,0,default
1458,21.71511,86.173546,704,0,0,default
1459,21.71511,86.20308,842,0,0,default
1460,21.71511,86.23262,872,0,0,default
1461,21.71511,86.26215,848,0,0,default
1462,21.71511,86.291695,886,0,0,default
1463,21.71511,86.32123,997,0,0,default
1464,21.71511,86.35077,935,0,0,default
1465,21.71511,86.38031,944,0,0,default
1466,21.71511,86.40984,827,0,0,default
1467,21.71511,86.439384,731,0,0,default
1468,21.71511,86.46892,751,0,0,default
1469,21.71511,86.49846,410,0,0,default
1470,21.71511,86.52799,108,0,0,default
1471,21.71511,86.55753,83,0,0,default
1472,21.71511,86.58707,62,0,0,default
1473,21.71511,86.61661,52,0,0,default
1474,21.71511,86.64614,45,0,0,default
1475,21.71511,86.67568,57,0,0,default
1476,21.71511,86.705215,33,0,0,default
1477,21.71511,86.73476,52,0,0,default
1478,21.71511,86.7643,23,0,0,default
1479,21.71511,86.79383,20,0,0,default
