gid,latitude,longitude,elevation,offshore,wrf_region,config
696131,22.436256,92.63584,93,0,1,default
696132,22.436256,92.66538,139,0,1,default
696133,22.436256,92.694916,830,0,1,default
696134,22.436256,92.72446,671,0,1,default
696135,22.436256,92.754,478,0,1,default
696136,22.436256,92.78353,152,0,1,default
696137,22.436256,92.81307,257,0,1,default
696138,22.436256,92.842606,276,0,1,default
696139,22.436256,92.87215,516,0,1,default
696391,22.463562,92.57677,159,0,1,default
696392,22.463562,92.60631,294,0,1,default
696393,22.463562,92.63584,94,0,1,default
696394,22.463562,92.66538,327,0,1,default
696395,22.463562,92.694916,937,0,1,default
696396,22.463562,92.72446,620,0,1,default
696397,22.463562,92.754,344,0,1,default
696398,22.463562,92.78353,142,0,1,default
696399,22.463562,92.81307,266,0,1,default
696400,22.463562,92.842606,559,0,1,default
696401,22.463562,92.87215,511,0,1,default
696653,22.490852,92.57677,137,0,1,default
696654,22.490852,92.60631,180,0,1,default
696655,22.490852,92.63584,91,0,1,default
696656,22.490852,92.66538,373,0,1,default
696657,22.490852,92.694916,654,0,1,default
696658,22.490852,92.72446,654,0,1,default
696659,22.490852,92.754,208,0,1,default
696660,22.490852,92.78353,204,0,1,default
696661,22.490852,92.81307,455,0,1,default
696662,22.490852,92.842606,772,0,1,default
696663,22.490852,92.87215,429,0,1,default
696915,22.518143,92.57677,222,0,1,default
696916,22.518143,92.60631,138,0,1,default
696917,22.518143,92.63584,158,0,1,default
696918,22.518143,92.66538,774,0,1,default
696919,22.518143,92.694916,442,0,1,default
696920,22.518143,92.72446,566,0,1,default
696921,22.518143,92.754,183,0,1,default
696922,22.518143,92.78353,196,0,1,default
696923,22.518143,92.81307,727,0,1,default
696924,22.518143,92.842606,927,0,1,default
696925,22.518143,92.87215,641,0,1,default
697176,22.545425,92.54723,93,0,1,default
697177,22.545425,92.57677,219,0,1,default
697178,22.545425,92.60631,177,0,1,default
697179,22.545425,92.63584,158,0,1,default
697180,22.545425,92.66538,418,0,1,default
697181,22.545425,92.694916,282,0,1,default
697182,22.545425,92.72446,752,0,1,default
697183,22.545425,92.754,255,0,1,default
697184,22.545425,92.78353,188,0,1,default
697185,22.545425,92.81307,688,0,1,default
697186,22.545425,92.842606,614,0,1,default
697187,22.545425,92.87215,466,0,1,default
697438,22.5727,92.54723,80,0,1,default
697439,22.5727,92.57677,256,0,1,default
697440,22.5727,92.60631,165,0,1,default
697441,22.5727,92.63584,102,0,1,default
697442,22.5727,92.66538,366,0,1,default
697443,22.5727,92.694916,265,0,1,default
697444,22.5727,92.72446,475,0,1,default
697445,22.5727,92.754,306,0,1,default
697446,22.5727,92.78353,381,0,1,default
697447,22.5727,92.81307,258,0,1,default
697448,22.5727,92.842606,788,0,1,default
697449,22.5727,92.87215,826,0,1,default
697700,22.599976,92.54723,89,0,1,default
697701,22.599976,92.57677,585,0,1,default
697702,22.599976,92.60631,143,0,1,default
697703,22.599976,92.63584,80,0,1,default
697704,22.599976,92.66538,225,0,1,default
697705,22.599976,92.694916,138,0,1,default
697706,22.599976,92.72446,507,0,1,default
697707,22.599976,92.754,499,0,1,default
697708,22.599976,92.78353,227,0,1,default
697709,22.599976,92.81307,478,0,1,default
697710,22.599976,92.842606,482,0,1,default
697711,22.599976,92.87215,906,0,1,default
697962,22.627235,92.54723,89,0,1,default
697963,22.627235,92.57677,501,0,1,default
697964,22.627235,92.60631,139,0,1,default
697965,22.627235,92.63584,97,0,1,default
697966,22.627235,92.66538,285,0,1,default
697967,22.627235,92.694916,169,0,1,default
697968,22.627235,92.72446,440,0,1,default
697969,22.627235,92.754,307,0,1,default
697970,22.627235,92.78353,575,0,1,default
697971,22.627235,92.81307,287,0,1,default
697972,22.627235,92.842606,430,0,1,default
697973,22.627235,92.87215,1062,0,1,default
698224,22.654495,92.54723,100,0,1,default
698225,22.654495,92.57677,317,0,1,default
698226,22.654495,92.60631,151,0,1,default
698227,22.654495,92.63584,162,0,1,default
698228,22.654495,92.66538,305,0,1,default
698229,22.654495,92.694916,213,0,1,default
698230,22.654495,92.72446,315,0,1,default
698231,22.654495,92.754,387,0,1,default
698232,22.654495,92.78353,487,0,1,default
698233,22.654495,92.81307,668,0,1,default
698234,22.654495,92.842606,743,0,1,default
698235,22.654495,92.87215,913,0,1,default
698486,22.681755,92.54723,134,0,1,default
698487,22.681755,92.57677,344,0,1,default
698488,22.681755,92.60631,89,0,1,default
698489,22.681755,92.63584,182,0,1,default
698490,22.681755,92.66538,621,0,1,default
698491,22.681755,92.694916,357,0,1,default
698492,22.681755,92.72446,508,0,1,default
698493,22.681755,92.754,422,0,1,default
698494,22.681755,92.78353,430,0,1,default
698495,22.681755,92.81307,799,0,1,default
698496,22.681755,92.842606,875,0,1,default
698497,22.681755,92.87215,960,0,1,default
698745,22.709,92.51769,53,0,1,default
698746,22.709,92.54723,187,0,1,default
698747,22.709,92.57677,252,0,1,default
698748,22.709,92.60631,154,0,1,default
698749,22.709,92.63584,343,0,1,default
698750,22.709,92.66538,529,0,1,default
698751,22.709,92.694916,232,0,1,default
698752,22.709,92.72446,197,0,1,default
698753,22.709,92.754,446,0,1,default
698754,22.709,92.78353,259,0,1,default
698755,22.709,92.81307,499,0,1,default
698756,22.709,92.842606,812,0,1,default
698757,22.709,92.87215,421,0,1,default
699007,22.736252,92.51769,61,0,1,default
699008,22.736252,92.54723,281,0,1,default
699009,22.736252,92.57677,109,0,1,default
699010,22.736252,92.60631,203,0,1,default
699011,22.736252,92.63584,553,0,1,default
699012,22.736252,92.66538,198,0,1,default
699013,22.736252,92.694916,265,0,1,default
699014,22.736252,92.72446,250,0,1,default
699015,22.736252,92.754,342,0,1,default
699016,22.736252,92.78353,560,0,1,default
699017,22.736252,92.81307,794,0,1,default
699018,22.736252,92.842606,599,0,1,default
699019,22.736252,92.87215,447,0,1,default
699268,22.763489,92.48816,95,0,1,default
699269,22.763489,92.51769,94,0,1,default
699270,22.763489,92.54723,264,0,1,default
699271,22.763489,92.57677,130,0,1,default
699272,22.763489,92.60631,184,0,1,default
699273,22.763489,92.63584,370,0,1,default
699274,22.763489,92.66538,131,0,1,default
699275,22.763489,92.694916,271,0,1,default
699276,22.763489,92.72446,430,0,1,default
699277,22.763489,92.754,278,0,1,default
699278,22.763489,92.78353,627,0,1,default
699279,22.763489,92.81307,297,0,1,default
699280,22.763489,92.842606,620,0,1,default
699281,22.763489,92.87215,571,0,1,default
699530,22.790726,92.48816,70,0,1,default
699531,22.790726,92.51769,223,0,1,default
699532,22.790726,92.54723,155,0,1,default
699533,22.790726,92.57677,100,0,1,default
699534,22.790726,92.60631,186,0,1,default
699535,22.790726,92.63584,305,0,1,default
699536,22.790726,92.66538,96,0,1,default
699537,22.790726,92.694916,277,0,1,default
699538,22.790726,92.72446,522,0,1,default
699539,22.790726,92.754,368,0,1,default
699540,22.790726,92.78353,389,0,1,default
699541,22.790726,92.81307,627,0,1,default
699542,22.790726,92.842606,1001,0,1,default
699543,22.790726,92.87215,537,0,1,default
699792,22.817947,92.48816,61,0,1,default
699793,22.817947,92.51769,527,0,1,default
699794,22.817947,92.54723,132,0,1,default
699795,22.817947,92.57677,220,0,1,default
699796,22.817947,92.60631,221,0,1,default
699797,22.817947,92.63584,127,0,1,default
699798,22.817947,92.66538,106,0,1,default
699799,22.817947,92.694916,411,0,1,default
699800,22.817947,92.72446,521,0,1,default
699801,22.817947,92.754,434,0,1,default
699802,22.817947,92.78353,414,0,1,default
699803,22.817947,92.81307,1204,0,1,default
699804,22.817947,92.842606,865,0,1,default
699805,22.817947,92.87215,958,0,1,default
700054,22.845177,92.48816,60,0,1,default
700055,22.845177,92.51769,217,0,1,default
700056,22.845177,92.54723,109,0,1,default
700057,22.845177,92.57677,145,0,1,default
700058,22.845177,92.60631,232,0,1,default
700059,22.845177,92.63584,110,0,1,default
700060,22.845177,92.66538,427,0,1,default
700061,22.845177,92.694916,533,0,1,default
700062,22.845177,92.72446,259,0,1,default
700063,22.845177,92.754,574,0,1,default
700064,22.845177,92.78353,961,0,1,default
700065,22.845177,92.81307,1227,0,1,default
700066,22.845177,92.842606,640,0,1,default
700067,22.845177,92.87215,315,0,1,default
700315,22.87239,92.45862,43,0,1,default
700316,22.87239,92.48816,106,0,1,default
700317,22.87239,92.51769,127,0,1,default
700318,22.87239,92.54723,84,0,1,default
700319,22.87239,92.57677,362,0,1,default
700320,22.87239,92.60631,222,0,1,default
700321,22.87239,92.63584,181,0,1,default
700322,22.87239,92.66538,184,0,1,default
700323,22.87239,92.694916,197,0,1,default
700324,22.87239,92.72446,381,0,1,default
700325,22.87239,92.754,1107,0,1,default
700326,22.87239,92.78353,1180,0,1,default
700327,22.87239,92.81307,780,0,1,default
700328,22.87239,92.842606,547,0,1,default
700329,22.87239,92.87215,445,0,1,default
700576,22.899605,92.42908,44,0,1,default
700577,22.899605,92.45862,182,0,1,default
700578,22.899605,92.48816,291,0,1,default
700579,22.899605,92.51769,86,0,1,default
700580,22.899605,92.54723,191,0,1,default
700581,22.899605,92.57677,521,0,1,default
700582,22.899605,92.60631,147,0,1,default
700583,22.899605,92.63584,137,0,1,default
700584,22.899605,92.66538,465,0,1,default
700585,22.899605,92.694916,517,0,1,default
700586,22.899605,92.72446,697,0,1,default
700587,22.899605,92.754,1034,0,1,default
700588,22.899605,92.78353,607,0,1,default
700589,22.899605,92.81307,753,0,1,default
700590,22.899605,92.842606,654,0,1,default
700591,22.899605,92.87215,364,0,1,default
700838,22.926819,92.42908,61,0,1,default
